"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_informante"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"cod_rel_pess_refe_uc"	"num_familia"	"cod_cond_familia"	"cod_cond_presenca"	"dat_dia_nasc"	"dat_mes_nasc"	"dat_ano_nasc"	"idade_anos"	"idade_mes"	"idade_dia"	"cod_sexo"	"cod_sabe_ler"	"cod_freq_escola"	"cod_curso_freq"	"cod_dur_primeiro_grau_eh"	"cod_serie_freq"	"cod_nivel_instr"	"cod_dur_primeiro_grau_era"	"cod_serie_com_aprovacao"	"cod_concluiu_curso"	"anos_de_estudo"	"cod_cor_raca"	"cod_sit_receita"	"cod_sit_despesa"	"cod_tem_cartao"	"cod_ehtitular_cartao"	"cod_tem_cheque"	"cod_ehtitular_conta"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"cod_gravida"	"num_comprimento"	"num_altura"	"num_peso"	"num_peso_crianca"	"comprimento_imputado"	"altura_imputado"	"peso_imputado"	"renda_percapita"	"cod_religiao"	"cod_tem_plano"	"cod_ehtitular"	"cod_num_dependente"	"cod_unid_consumo"	"teve_necessidade_medicamento"	"precisou_algum_servico"	"tempo_gestacao"	"cod_amamentando"	"cod_leite_materno"	"cod_outro_alimento"	"meses_leite_materno"	"cod_freq_alimentar"	"cod_alimento_consumido"
"1740"	2	53	108	1	11	1	4	8	206.01719293	255.25584637	4	1	4	1	0	20	40	40	480	14600	2	1	3	0	0	0	10	0	3	1	11	1	2	2	0	0	0	0	1801.1	0	1801.1	2	0	999.9	999.9	0	0	161.9	55.9	450.28	110003	2	0	0	2	0	0	-1	2	-1	-1	-1	-1	-1
"1741"	2	53	108	1	13	1	1	8	206.01719293	255.25584637	1	1	1	1	8	11	1949	59	710	21630	2	1	3	0	0	0	14	0	3	1	14	4	1	1	1	1	2	0	8245.5	347.8	8593.3	2	0	999.9	999.9	0	0	155.9	77.4	1432.22	110003	1	1	0	4	2	2	-1	2	-1	-1	-1	-1	-1
"1742"	2	53	108	1	13	1	2	8	206.01719293	255.25584637	3	1	3	1	20	5	1975	33	404	12306	1	1	3	0	0	0	10	0	3	1	11	4	1	3	2	0	2	0	8245.5	347.8	8593.3	0	0	999.9	999.9	0	0	172.3	80.1	1432.22	110003	2	0	0	4	2	2	-1	-1	-1	-1	-1	-1	-1
"1743"	2	53	108	1	13	1	3	8	206.01719293	255.25584637	3	1	3	1	12	8	1977	31	377	11491	2	1	3	0	0	0	10	0	3	1	11	4	1	3	2	0	2	0	8245.5	347.8	8593.3	2	0	999.9	999.9	0	0	158.2	45.6	1432.22	110003	2	0	0	4	2	2	-1	2	-1	-1	-1	-1	-1
"1744"	2	53	108	1	13	1	4	8	206.01719293	255.25584637	3	1	3	1	27	9	1979	29	352	10715	2	1	3	0	0	0	14	0	4	1	15	4	1	3	1	1	1	1	8245.5	347.8	8593.3	2	0	999.9	999.9	0	0	166.9	53.5	1432.22	110003	2	0	0	4	2	2	-1	2	-1	-1	-1	-1	-1
"1745"	2	53	42	5	2	1	1	4	642.82555283	796.46255838	1	1	1	1	5	9	1968	40	485	14789	2	1	3	0	0	0	10	0	3	1	11	4	1	1	1	1	2	0	1465.48	751	2216.48	2	0	999.9	999.9	0	0	161.4	65.7	2216.48	110003	1	1	0	1	2	2	-1	2	-1	-1	-1	-1	-1
"1746"	2	53	42	5	4	1	1	4	642.82555283	796.46255838	1	1	1	1	13	9	1968	40	485	14776	2	1	3	0	0	0	10	0	3	1	11	1	1	1	1	1	2	0	2655.63	26.67	2682.29	2	0	159.3	61.3	0	0	159.3	61.3	894.1	110003	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"1747"	2	53	42	5	4	1	2	4	642.82555283	796.46255838	3	1	3	1	8	2	2001	8	96	2940	1	1	2	5	2	3	0	0	0	0	1	1	0	0	0	0	0	0	2655.63	26.67	2682.29	0	0	126	21.1	0	0	126	21.1	894.1	110003	1	2	0	0	0	0	-1	-1	-1	-1	-1	1	2
"1748"	2	53	42	5	4	1	3	4	642.82555283	796.46255838	4	1	4	1	2	9	1970	38	461	14057	2	1	3	0	0	0	12	0	2	1	13	4	1	1	1	1	2	0	2655.63	26.67	2682.29	2	0	168	63.1	0	0	168	63.1	894.1	110003	2	0	0	2	2	1	-1	2	-1	-1	-1	-1	-1
"1749"	2	53	42	5	5	1	1	4	642.82555283	796.46255838	1	1	1	1	2	11	1966	42	509	15493	1	1	3	0	0	0	10	0	3	1	11	1	1	1	1	1	1	1	1590	887	2477	0	0	999.9	999.9	0	0	191.5	106.7	619.25	240075	2	0	0	1	2	1	-1	-1	-1	-1	-1	-1	-1
"1750"	2	53	42	5	5	1	2	4	642.82555283	796.46255838	2	1	2	1	15	6	1975	33	405	12346	2	1	3	0	0	0	10	0	3	1	11	4	2	2	0	0	0	0	1590	887	2477	2	0	999.9	999.9	0	0	152.7	56	619.25	240075	2	0	0	1	0	0	-1	2	-1	-1	-1	-1	-1
"1751"	2	53	42	5	5	1	3	4	642.82555283	796.46255838	3	1	3	1	8	5	2001	7	94	2887	1	1	1	5	2	3	0	0	0	0	1	1	0	0	0	0	0	0	1590	887	2477	0	0	999.9	999.9	0	0	117.2	24.3	619.25	240075	1	2	0	0	0	0	-1	-1	-1	-1	-1	1	2
"1752"	2	53	42	5	5	1	4	4	642.82555283	796.46255838	3	1	3	1	7	7	2003	5	68	2097	1	2	1	5	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1590	887	2477	0	0	999.9	999.9	0	0	114.9	20.7	619.25	240075	1	2	0	0	0	0	-1	-1	-1	-1	-1	1	1
"1753"	2	53	42	5	6	1	1	4	642.82555283	796.46255838	1	1	1	1	27	6	1937	71	860	26204	1	1	3	0	0	0	5	0	3	2	3	2	1	2	0	0	0	0	3466.86	738.37	4205.23	0	0	999.9	999.9	0	0	176.4	69	600.75	450264	2	0	0	2	0	0	-1	-1	-1	-1	-1	-1	-1
"1754"	2	53	42	5	6	1	2	4	642.82555283	796.46255838	2	1	2	1	6	3	1940	69	828	25221	2	1	3	0	0	0	5	0	3	2	3	4	1	1	2	0	2	0	3466.86	738.37	4205.23	2	0	154	50	0	0	154	50	600.75	450264	2	0	0	2	2	1	-1	2	-1	-1	-1	-1	-1
"1755"	2	53	42	5	6	1	3	4	642.82555283	796.46255838	3	1	3	1	11	12	1964	44	531	16175	2	1	3	0	0	0	10	0	3	1	11	4	1	2	0	0	0	0	3466.86	738.37	4205.23	2	0	999.9	999.9	0	0	153.9	47.1	600.75	450264	2	0	0	2	0	0	-1	2	-1	-1	-1	-1	-1
"1756"	2	53	42	5	6	1	4	4	642.82555283	796.46255838	3	1	3	1	2	9	1982	26	318	9701	2	1	3	0	0	0	10	0	3	1	11	4	1	2	0	0	0	0	3466.86	738.37	4205.23	2	0	162	78.4	0	0	162	78.4	600.75	13	2	0	0	2	0	0	-1	2	-1	-1	-1	-1	-1
"1757"	2	53	42	5	6	1	5	4	642.82555283	796.46255838	3	1	3	1	7	6	1984	24	297	9057	1	1	3	0	0	0	10	0	3	1	11	4	1	2	0	0	0	0	3466.86	738.37	4205.23	0	0	999.9	999.9	0	0	164.6	62.3	600.75	13	2	0	0	2	0	0	-1	-1	-1	-1	-1	-1	-1
"1758"	2	53	42	5	6	1	6	4	642.82555283	796.46255838	4	1	4	2	7	4	1991	17	215	6562	1	1	1	8	0	2	0	0	0	0	9	4	2	2	0	0	0	0	3466.86	738.37	4205.23	0	0	0	0	0	0	168.5	65.2	600.75	450264	2	0	0	2	0	0	-1	-1	-1	-1	-1	-1	-1
"1759"	2	53	42	5	6	1	7	4	642.82555283	796.46255838	4	1	4	1	30	11	2006	2	27	846	1	2	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3466.86	738.37	4205.23	0	999.9	93	13.6	0	0	93	13.6	600.75	13	2	0	0	0	0	0	-1	-1	2	-1	3	-1	-1
"1760"	2	53	108	1	13	1	5	8	206.01719293	255.25584637	4	1	4	1	20	1	1955	54	648	19731	1	2	3	0	0	0	5	0	1	2	1	1	2	3	2	0	2	0	8245.5	347.8	8593.3	0	0	999.9	999.9	0	0	172.7	88.4	1432.22	110003	2	0	0	4	2	2	-1	-1	-1	-1	-1	-1	-1
"1761"	2	53	108	1	13	1	6	8	206.01719293	255.25584637	4	1	4	1	9	11	2004	4	50	1540	1	2	1	2	0	10	0	0	0	0	0	2	0	0	0	0	0	0	8245.5	347.8	8593.3	0	0	999.9	999.9	0	0	107	20.4	1432.22	110003	1	2	0	0	0	0	-1	-1	-1	-1	-1	1	2
"1762"	2	53	108	1	14	1	1	8	206.01719293	255.25584637	1	1	1	1	20	11	1979	29	350	10683	1	1	3	0	0	0	8	1	8	1	8	2	1	3	2	0	2	0	668	200	868	0	0	999.9	999.9	0	0	157.3	58.2	289.33	18	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"1763"	2	53	108	1	14	1	2	8	206.01719293	255.25584637	2	1	2	1	9	9	1985	23	281	8563	2	1	3	0	0	0	10	0	1	2	9	4	2	1	2	0	2	0	668	200	868	2	0	154.2	50.3	0	0	154.2	50.3	289.33	110003	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"1764"	2	53	108	1	14	1	3	8	206.01719293	255.25584637	3	1	3	1	6	11	2007	1	15	470	2	2	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	668	200	868	0	999.9	0	0	9.8	74.7	0	9.8	289.33	110003	2	0	0	0	0	0	-1	-1	2	-1	4	-1	-1
"1765"	2	53	108	1	15	1	1	8	206.01719293	255.25584637	1	1	1	1	1	3	1964	44	539	16419	1	1	3	0	0	0	5	0	4	1	4	4	1	1	2	0	2	0	1174.13	711.21	1885.34	0	0	999.9	999.9	0	0	172.8	67.4	314.22	110003	1	2	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"1766"	2	53	108	1	15	1	2	8	206.01719293	255.25584637	2	1	2	1	12	1	1972	37	445	13546	2	1	3	0	0	0	5	0	4	1	4	4	1	3	1	1	2	0	1174.13	711.21	1885.34	2	0	999.9	999.9	0	0	162	80.7	314.22	320001	1	1	4	2	2	2	-1	2	-1	-1	-1	-1	-1
"1767"	2	53	108	1	15	1	3	8	206.01719293	255.25584637	3	1	3	1	28	4	1993	15	189	5769	1	1	2	5	1	8	0	0	0	0	7	4	2	2	0	0	0	0	1174.13	711.21	1885.34	0	0	999.9	999.9	0	0	171.7	71.2	314.22	320001	1	2	0	2	0	0	-1	-1	-1	-1	-1	-1	-1
"1768"	2	53	108	1	15	1	4	8	206.01719293	255.25584637	3	1	3	1	28	4	1993	15	189	5769	1	1	2	5	1	8	0	0	0	0	7	4	2	2	0	0	0	0	1174.13	711.21	1885.34	0	0	999.9	999.9	0	0	158.1	68.9	314.22	320001	2	0	0	2	0	0	-1	-1	-1	-1	-1	-1	-1
"1769"	2	53	108	1	15	1	5	8	206.01719293	255.25584637	3	1	3	1	16	10	1994	14	171	5233	1	1	2	5	1	6	0	0	0	0	5	4	2	2	0	0	0	0	1174.13	711.21	1885.34	0	0	999.9	999.9	0	0	163.9	52.1	314.22	320001	1	2	0	2	0	0	-1	-1	-1	-1	-1	-1	-1
"1770"	2	53	108	1	15	1	6	8	206.01719293	255.25584637	3	1	3	1	22	2	1999	9	119	3643	1	1	2	5	1	4	0	0	0	0	3	4	0	0	0	0	0	0	1174.13	711.21	1885.34	0	0	999.9	999.9	0	0	150.1	34.2	314.22	320001	1	2	0	0	0	0	-1	-1	-1	-1	-1	1	1
"1771"	2	53	108	1	17	1	1	8	206.01719293	255.25584637	1	1	1	1	1	10	1937	71	856	26073	2	1	4	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1641.65	419.38	2061.03	2	0	999.9	999.9	0	0	158.5	58.4	515.26	310049	1	2	0	3	0	0	-1	2	-1	-1	-1	-1	-1
"1772"	2	53	108	1	17	1	2	8	206.01719293	255.25584637	2	1	2	1	21	10	1925	83	999	30436	1	1	4	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1641.65	419.38	2061.03	0	0	999.9	999.9	0	0	156.9	48.8	515.26	310049	1	2	0	3	0	0	-1	-1	-1	-1	-1	-1	-1
"1773"	2	53	108	1	17	1	3	8	206.01719293	255.25584637	3	1	3	1	23	5	1955	53	644	19630	2	1	3	0	0	0	15	0	10	1	15	1	1	3	1	1	1	1	1641.65	419.38	2061.03	2	0	999.9	999.9	0	0	168.7	70.1	515.26	310049	1	1	1	3	2	2	-1	2	-1	-1	-1	-1	-1
"1774"	2	53	108	1	17	1	4	8	206.01719293	255.25584637	3	1	3	1	24	7	1987	21	258	7880	1	1	1	11	0	3	0	0	0	0	13	1	1	1	1	1	1	1	1641.65	419.38	2061.03	0	0	999.9	999.9	0	0	165.8	56.1	515.26	491010	1	1	0	3	2	2	-1	-1	-1	-1	-1	-1	-1
"1775"	2	53	42	5	8	1	1	4	642.82555283	796.46255838	1	1	1	1	22	4	1956	52	635	19330	1	1	3	0	0	0	14	0	4	1	15	4	1	1	1	1	1	1	11370	99.56	11469.56	0	0	999.9	999.9	0	0	158.8	65.6	2867.39	610009	1	2	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"1776"	2	53	42	5	8	1	2	4	642.82555283	796.46255838	2	1	2	1	2	6	1961	47	573	17463	2	1	3	0	0	0	14	0	4	1	15	1	1	1	1	1	1	1	11370	99.56	11469.56	2	0	999.9	999.9	0	0	160.4	64.7	2867.39	610009	1	1	3	2	2	2	-1	2	-1	-1	-1	-1	-1
"1777"	2	53	42	5	8	1	3	4	642.82555283	796.46255838	3	1	3	1	18	4	1992	16	203	6185	1	1	2	7	0	3	0	0	0	0	10	4	2	2	0	0	0	0	11370	99.56	11469.56	0	0	999.9	999.9	0	0	181.2	64.5	2867.39	491010	1	2	0	2	0	0	-1	-1	-1	-1	-1	-1	-1
"1778"	2	53	42	5	8	1	4	4	642.82555283	796.46255838	3	1	3	1	21	11	1994	14	172	5238	2	1	2	7	0	1	0	0	0	0	8	1	2	2	0	0	0	0	11370	99.56	11469.56	2	0	999.9	999.9	0	0	157.8	56.5	2867.39	610009	1	2	0	2	0	0	-1	2	-1	-1	-1	-1	-1
"1779"	2	53	42	5	9	1	1	4	642.82555283	796.46255838	1	1	1	1	28	9	1936	72	870	26500	1	1	3	0	0	0	7	0	3	1	11	1	1	1	1	1	1	1	10719.54	530.65	11250.19	0	0	999.9	999.9	0	0	169.5	88.9	3750.06	240183	1	1	0	3	2	2	-1	-1	-1	-1	-1	-1	-1
"1780"	2	53	42	5	9	1	2	4	642.82555283	796.46255838	2	1	2	1	26	12	1944	64	771	23489	2	1	3	0	0	0	14	0	4	1	15	1	1	2	0	0	0	0	10719.54	530.65	11250.19	2	0	999.9	999.9	0	0	155.4	70.7	3750.06	240183	1	1	0	3	0	0	-1	2	-1	-1	-1	-1	-1
"1781"	2	53	42	5	9	1	3	4	642.82555283	796.46255838	3	1	3	1	16	1	1970	39	471	14337	2	1	3	0	0	0	10	0	3	1	11	2	2	2	0	0	0	0	10719.54	530.65	11250.19	2	0	999.9	999.9	0	0	162.8	55.2	3750.06	240183	2	0	0	3	0	0	-1	2	-1	-1	-1	-1	-1
"1782"	2	53	43	3	13	1	1	4	1368.97470449	1696.16327588	1	1	1	1	15	11	1950	58	701	21352	1	1	1	11	0	4	0	0	0	0	14	4	1	3	1	1	2	0	6803.33	500	7303.33	0	0	999.9	999.9	0	0	178.9	116.8	3651.67	110003	1	1	1	2	2	2	-1	-1	-1	-1	-1	-1	-1
"1783"	2	53	43	3	13	1	2	4	1368.97470449	1696.16327588	2	1	2	1	13	5	1960	48	587	17885	2	1	3	0	0	0	8	1	7	2	7	4	2	2	0	0	0	0	6803.33	500	7303.33	2	0	999.9	999.9	0	0	150.8	59.5	3651.67	110003	1	2	0	2	0	0	-1	2	-1	-1	-1	-1	-1
"1784"	2	53	43	3	2	1	1	4	1368.97470449	1696.16327588	1	1	1	1	15	7	1971	37	451	13735	2	1	3	0	0	0	14	0	4	1	15	1	1	1	1	1	1	1	6895	383.33	7278.33	2	0	163.5	50.6	0	0	163.5	50.6	2426.11	610007	1	2	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"1785"	2	53	43	3	2	1	2	4	1368.97470449	1696.16327588	2	1	2	1	7	11	1957	51	615	18733	1	1	1	12	0	10	0	0	0	0	15	1	1	1	1	1	1	1	6895	383.33	7278.33	0	0	168	90.8	0	0	168	90.8	2426.11	610007	1	1	2	2	2	2	-1	-1	-1	-1	-1	-1	-1
"1786"	2	53	43	3	2	1	3	4	1368.97470449	1696.16327588	3	1	3	1	25	4	1994	14	177	5415	1	1	1	7	0	1	0	0	0	0	8	1	2	1	2	0	2	0	6895	383.33	7278.33	0	0	171.1	66.9	0	0	171.1	66.9	2426.11	610007	1	2	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"1787"	2	53	43	3	3	1	1	4	1368.97470449	1696.16327588	1	1	1	2	22	6	1958	50	608	18525	2	1	3	0	0	0	10	0	3	1	11	4	4	4	2	0	2	0	1570.76	400	1970.76	2	0	0	0	0	0	161.4	66.5	656.92	110003	2	0	0	2	1	2	-1	2	-1	-1	-1	-1	-1
"1788"	2	53	43	3	3	1	2	4	1368.97470449	1696.16327588	3	1	3	1	22	12	1984	24	290	8845	2	1	1	11	0	2	0	0	0	0	12	4	1	3	1	1	1	1	1570.76	400	1970.76	2	0	999.9	999.9	0	0	165.8	49.3	656.92	110003	2	0	0	3	2	2	-1	2	-1	-1	-1	-1	-1
"1789"	2	53	43	3	3	1	3	4	1368.97470449	1696.16327588	3	1	3	2	6	5	1987	21	262	7980	2	1	3	0	0	0	10	0	3	1	11	4	2	2	0	0	0	0	1570.76	400	1970.76	2	0	0	0	0	0	158.9	57	656.92	110003	2	0	0	2	0	0	-1	2	-1	-1	-1	-1	-1
"1790"	2	53	108	1	18	1	1	8	206.01719293	255.25584637	1	1	1	1	5	8	1941	67	810	24664	1	1	3	0	0	0	5	0	4	1	4	4	1	1	2	0	2	0	865.28	180	1045.28	0	0	173.4	78.6	0	0	173.4	78.6	1045.28	110003	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"1791"	2	53	108	1	2	1	1	8	206.01719293	255.25584637	1	1	1	1	23	5	1937	71	858	26146	1	1	3	0	0	0	5	0	3	2	3	1	1	3	2	0	1	1	2063.08	204	2267.08	0	0	999.9	999.9	0	0	173.4	75.7	1133.54	110003	2	0	0	3	2	2	-1	-1	-1	-1	-1	-1	-1
"1792"	2	53	108	1	2	1	2	8	206.01719293	255.25584637	2	1	2	1	15	1	1942	66	803	24448	2	1	3	0	0	0	9	0	1	2	1	4	2	3	2	0	2	0	2063.08	204	2267.08	2	0	999.9	999.9	0	0	143.7	62.7	1133.54	110003	2	0	0	3	2	2	-1	2	-1	-1	-1	-1	-1
"1793"	2	53	108	1	6	1	1	8	206.01719293	255.25584637	1	1	1	1	26	8	1972	36	436	13278	1	1	3	0	0	0	14	0	5	1	15	1	1	1	1	1	1	1	10325.5	385.52	10711.02	0	0	999.9	999.9	0	0	178.8	99.6	2677.75	110003	2	0	0	1	2	2	-1	-1	-1	-1	-1	-1	-1
"1794"	2	53	108	1	6	1	2	8	206.01719293	255.25584637	2	1	2	1	18	8	1976	32	388	11825	2	1	3	0	0	0	14	0	5	1	15	4	1	1	1	1	1	1	10325.5	385.52	10711.02	2	0	999.9	999.9	0	0	172.2	65.9	2677.75	110003	2	0	0	1	2	2	-1	2	-1	-1	-1	-1	-1
"1795"	2	53	108	1	6	1	3	8	206.01719293	255.25584637	3	1	3	1	27	6	1994	14	174	5303	2	1	1	7	0	2	0	0	0	0	9	4	2	3	2	0	2	0	10325.5	385.52	10711.02	2	0	999.9	999.9	0	0	152.4	48.8	2677.75	110003	2	0	0	1	2	2	-1	2	-1	-1	-1	-1	-1
"1796"	2	53	108	1	6	1	4	8	206.01719293	255.25584637	3	1	3	1	17	9	1999	9	111	3395	1	1	1	5	1	4	0	0	0	0	3	4	0	0	0	0	0	0	10325.5	385.52	10711.02	0	0	999.9	999.9	0	0	133.9	31.6	2677.75	110003	2	0	0	0	0	0	-1	-1	-1	-1	-1	1	2
"1797"	2	53	108	1	7	1	1	8	206.01719293	255.25584637	1	1	1	1	14	7	1978	30	365	11130	1	1	3	0	0	0	9	0	8	1	8	1	1	1	2	0	2	0	2120	4040	6160	0	0	164.5	71.6	0	0	164.5	71.6	1232	110003	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"1798"	2	53	108	1	7	1	2	8	206.01719293	255.25584637	4	1	4	2	14	5	1947	61	739	22514	1	2	4	0	0	0	0	0	0	0	0	4	2	2	0	0	0	0	2120	4040	6160	0	0	0	0	0	0	172.4	77	1232	18	2	0	0	2	0	0	-1	-1	-1	-1	-1	-1	-1
"1799"	2	53	108	1	7	1	3	8	206.01719293	255.25584637	4	1	4	2	13	5	1947	61	739	22515	2	1	3	0	0	0	5	0	4	1	4	1	2	2	0	0	0	0	2120	4040	6160	2	0	0	0	0	0	161.9	59.1	1232	310049	2	0	0	2	0	0	-1	2	-1	-1	-1	-1	-1
"1800"	2	53	108	1	7	1	4	8	206.01719293	255.25584637	4	1	4	2	13	5	1970	38	463	14114	1	2	4	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	2120	4040	6160	0	0	0	0	0	0	173	74	1232	310049	2	0	0	2	0	0	-1	-1	-1	-1	-1	-1	-1
"1801"	2	53	108	1	7	1	5	8	206.01719293	255.25584637	4	1	4	2	7	6	1998	10	126	3862	1	1	2	5	1	4	0	0	0	0	3	4	2	2	0	0	0	0	2120	4040	6160	0	0	0	0	0	0	145.5	39.9	1232	110003	2	0	0	2	0	0	-1	-1	-1	-1	-1	-1	-1
"1802"	2	53	108	1	8	1	1	8	206.01719293	255.25584637	1	1	1	1	18	9	1939	69	831	25309	1	1	3	0	0	0	14	0	3	1	14	1	1	1	1	1	1	1	5924.39	1010	6934.39	0	0	999.9	999.9	0	0	178.7	85.2	1386.88	630028	1	1	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"1803"	2	53	108	1	8	1	2	8	206.01719293	255.25584637	2	1	2	1	27	2	1977	31	382	11632	2	1	3	0	0	0	8	1	4	2	4	4	2	1	2	0	2	0	5924.39	1010	6934.39	2	0	999.9	999.9	0	0	162.7	88.6	1386.88	630028	2	0	0	2	2	2	-1	1	-1	-1	-1	-1	-1
"1804"	2	53	108	1	8	1	3	8	206.01719293	255.25584637	3	1	3	2	14	11	1967	41	493	15025	2	1	1	11	0	1	0	0	0	0	11	1	2	2	0	0	0	0	5924.39	1010	6934.39	2	0	0	0	0	0	162.4	77.5	1386.88	630028	2	0	0	2	0	0	-1	2	-1	-1	-1	-1	-1
"1805"	2	53	108	1	8	1	4	8	206.01719293	255.25584637	3	1	3	1	11	3	1999	9	117	3585	2	1	1	5	1	3	0	0	0	0	2	1	0	0	0	0	0	0	5924.39	1010	6934.39	0	0	999.9	999.9	0	0	126.2	31.1	1386.88	630028	2	0	0	0	0	0	-1	-1	-1	-1	-1	1	2
"1806"	2	53	108	1	8	1	5	8	206.01719293	255.25584637	3	1	3	1	21	4	2008	0	8	256	2	2	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5924.39	1010	6934.39	0	999.9	0	0	0	69.8	0	8.1	1386.88	14	2	0	0	0	0	0	-1	-1	1	1	6	-1	-1
"1807"	2	53	108	1	9	1	1	8	206.01719293	255.25584637	1	1	1	1	29	8	1962	46	556	16931	1	1	3	0	0	0	11	0	3	1	11	1	4	1	2	0	1	1	3609.55	339	3948.55	0	0	999.9	999.9	0	0	169.4	78.8	789.71	990001	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"1808"	2	53	108	1	9	1	2	8	206.01719293	255.25584637	2	1	2	1	19	8	1969	39	472	14384	2	1	3	0	0	0	8	1	8	1	8	4	1	1	1	1	2	0	3609.55	339	3948.55	2	0	999.9	78.6	0	0	165.4	78.6	789.71	491010	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"1809"	2	53	108	1	9	1	3	8	206.01719293	255.25584637	3	1	3	2	21	11	1988	20	241	7350	1	1	1	11	0	3	0	0	0	0	13	1	2	2	0	0	0	0	3609.55	339	3948.55	0	0	0	0	0	0	170.2	66.4	789.71	18	2	0	0	2	0	0	-1	-1	-1	-1	-1	-1	-1
"1810"	2	53	108	1	9	1	4	8	206.01719293	255.25584637	3	1	3	1	24	3	1991	17	213	6497	2	1	2	7	0	2	0	0	0	0	9	4	2	1	2	0	2	0	3609.55	339	3948.55	2	0	999.9	50.6	0	0	161.1	50.6	789.71	491010	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"1811"	2	53	108	1	9	1	5	8	206.01719293	255.25584637	3	1	3	1	20	7	2004	4	53	1630	2	2	1	2	0	10	0	0	0	0	0	2	0	0	0	0	0	0	3609.55	339	3948.55	0	0	999.9	26.6	0	0	119.9	26.6	789.71	491010	2	0	0	0	0	0	-1	-1	-1	-1	-1	1	2
"1812"	2	53	109	0	1	1	1	8	449.36856996	556.76884547	1	1	1	1	12	11	1963	45	540	16459	2	1	3	0	0	0	8	1	1	2	1	1	1	1	2	0	2	0	5.3	349.4	354.7	2	0	999.9	999.9	0	0	164.1	72	354.7	110003	2	0	0	3	2	2	-1	2	-1	-1	-1	-1	-1
"1813"	2	53	109	0	10	1	1	8	449.36856996	556.76884547	1	1	1	1	27	8	1963	45	544	16572	2	1	3	0	0	0	6	0	4	1	8	2	1	1	2	0	2	0	926.05	180	1106.05	2	0	165.2	78.3	0	0	165.2	78.3	368.68	110003	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"1814"	2	53	109	0	10	1	2	8	449.36856996	556.76884547	2	1	2	1	1	1	1967	42	504	15349	1	1	3	0	0	0	10	0	3	1	11	2	1	1	2	0	2	0	926.05	180	1106.05	0	0	167.5	80.4	0	0	167.5	80.4	368.68	110003	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"1815"	2	53	109	0	10	1	3	8	449.36856996	556.76884547	3	1	3	1	22	3	1996	12	153	4676	2	1	2	5	2	6	0	0	0	0	4	4	2	1	2	0	2	0	926.05	180	1106.05	2	0	168.5	54.3	0	0	168.5	54.3	368.68	110003	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"1816"	2	53	109	0	13	1	1	8	449.36856996	556.76884547	1	1	1	2	27	5	1987	21	259	7903	1	1	3	0	0	0	10	0	2	2	10	4	4	4	2	0	2	0	315	250.4	565.4	0	0	0	0	0	0	163.1	53.5	188.47	110003	2	0	0	2	2	2	-1	-1	-1	-1	-1	-1	-1
"1817"	2	53	109	0	13	1	2	8	449.36856996	556.76884547	2	1	2	1	28	11	1979	29	349	10640	2	1	3	0	0	0	9	0	3	2	3	1	2	1	2	0	2	0	315	250.4	565.4	2	0	163.1	44	0	0	163.1	44	188.47	110003	2	0	0	2	2	2	-1	2	-1	-1	-1	-1	-1
"1818"	2	53	109	0	13	1	3	8	449.36856996	556.76884547	6	1	6	2	1	1	1987	22	264	8049	1	1	4	0	0	0	0	0	0	0	0	4	2	2	0	0	0	0	315	250.4	565.4	0	0	0	0	0	0	160.2	56.4	188.47	110003	2	0	0	2	0	0	-1	-1	-1	-1	-1	-1	-1
"1819"	2	53	109	0	14	1	1	8	449.36856996	556.76884547	1	1	1	1	15	10	1962	46	554	16893	1	1	3	0	0	0	8	1	6	2	6	4	1	1	2	0	2	0	908.85	150	1058.85	0	0	999.9	999.9	0	0	173.3	109.6	211.77	110003	2	0	0	3	2	1	-1	-1	-1	-1	-1	-1	-1
