"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"perd_cod_p_visit_realm_em"	"qtd_morador_domc"	"qtd_uc"	"qtd_familia"	"cod_tipo_domc"	"cod_material_parede"	"cod_material_cobertura"	"cod_material_piso"	"qtd_comodos_domc"	"qtd_comd_serv_dormit"	"cod_agua_comodo"	"cod_abast_agua"	"qtd_banheiros"	"cod_esgoto_sanit"	"cod_cond_ocup"	"cod_tempo_moradia"	"cod_contrato_docum"	"cod_exist_pavim"	"imput_qtd_comodos"	"imput_qtd_banheiros"	"imput_esgoto"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"cod_servico_distribuicao"	"estrada_grande_1"	"area_1"	"estrada_ferro_1"	"passagem_1"	"gasoduto_1"	"lixao_1"	"esgoto_1"	"rio_1"	"encosta_1"	"lixo_biodegradavel"	"lixo_separado"	"cod_lixo"	"rede_15"	"propria_15"	"diesel_16"	"solar_16"	"eolica_16"	"agua_16"	"biodiesel_16"	"sistema_misto_16"	"outra_fonte_16"	"energia_17"	"gas_17"	"energia_solar_17"	"lenha_17"	"outra_forma_17"	"gas_18"	"lenha_18"	"carvao_18"	"energia_eletrica_18"	"outro_18"
"164"	1	53	23	9	1	3	1215.29644269	1505.75550347	18	3	1	1	1	1	1	4	6	3	1	1	1	1	1	0	0	1	0	0	0	902.63	346.4	1249.03	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"165"	1	53	23	9	12	3	1215.29644269	1505.75550347	25	3	1	1	2	1	2	2	9	3	1	1	2	1	6	3	1	1	0	0	0	18953.83	0	18953.83	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"166"	1	53	23	9	2	3	1215.29644269	1505.75550347	18	2	1	1	1	1	1	2	4	1	1	1	1	1	1	0	0	1	0	0	0	900	212.84	1112.84	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"167"	1	53	23	9	3	3	1215.29644269	1505.75550347	17	3	1	1	1	1	1	2	4	1	1	1	1	1	6	2	1	1	0	0	0	1240.97	0	1240.97	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"168"	1	53	23	9	4	3	1215.29644269	1505.75550347	18	1	1	1	1	1	1	2	5	1	1	1	1	1	1	0	0	1	0	0	0	936.43	248.82	1185.25	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"169"	1	53	23	9	6	3	1215.29644269	1505.75550347	21	1	1	1	1	1	1	4	4	1	1	1	1	1	1	0	0	1	0	0	0	876.32	255	1131.32	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"170"	1	53	23	9	7	3	1215.29644269	1505.75550347	21	3	1	1	1	1	1	2	3	1	1	1	1	1	6	3	1	1	0	0	0	7889.65	0	7889.65	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"171"	1	53	23	9	8	3	1215.29644269	1505.75550347	21	6	1	1	1	1	1	2	7	3	1	1	1	1	1	0	0	1	0	0	0	1273.44	357.39	1630.83	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"172"	1	53	23	9	9	3	1215.29644269	1505.75550347	21	2	1	1	1	1	1	2	6	2	1	1	1	1	1	0	0	1	0	0	0	5916.59	501.42	6418	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"173"	1	53	24	7	10	3	906.18465909	1122.76518688	26	5	1	1	1	1	2	2	12	3	1	1	3	1	1	0	0	1	0	0	0	2625	607.04	3232.04	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"174"	1	53	24	7	11	3	906.18465909	1122.76518688	27	4	1	1	1	1	2	2	4	2	1	1	1	1	4	0	0	1	0	0	0	1047.38	238.68	1286.06	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"175"	1	53	24	7	2	3	906.18465909	1122.76518688	15	2	1	1	1	1	1	2	4	1	1	1	1	1	1	0	0	1	0	0	0	276.67	446.54	723.2	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"176"	1	53	24	7	4	3	906.18465909	1122.76518688	18	4	1	1	1	1	2	2	5	2	1	1	1	1	6	1	1	1	0	0	0	936.43	0	936.43	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"177"	1	53	24	7	6	3	906.18465909	1122.76518688	19	4	1	1	1	1	1	2	7	3	1	1	1	1	1	0	0	1	0	0	0	4908	427.05	5335.05	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"178"	1	53	24	7	8	3	906.18465909	1122.76518688	23	5	1	1	1	1	2	2	7	3	1	1	2	1	1	0	0	1	0	0	0	4959.34	560.58	5519.91	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"179"	1	53	24	7	9	3	906.18465909	1122.76518688	23	1	1	1	1	1	1	2	5	1	1	1	1	1	4	0	0	1	0	0	0	629.17	0	629.17	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"180"	1	53	25	5	10	3	1346.01033058	1667.71035593	40	5	1	1	2	1	2	2	6	3	1	1	1	1	1	0	0	1	0	0	0	3640	314.37	3954.37	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"181"	1	53	25	5	2	3	1346.01033058	1667.71035593	31	1	1	1	1	1	1	2	6	2	1	1	1	1	2	0	0	1	0	0	0	300	823.22	1123.22	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"182"	1	53	25	5	3	3	1346.01033058	1667.71035593	31	4	1	1	1	1	1	2	6	2	1	1	1	1	4	0	0	1	0	0	0	1272	658.48	1930.48	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"183"	1	53	25	5	6	3	1346.01033058	1667.71035593	36	5	1	2	1	1	1	4	6	3	1	1	1	1	5	0	0	1	0	0	0	1141	459.88	1600.88	1	1	2	2	2	2	2	2	2	1	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"184"	1	53	26	3	11	3	710.43814433	880.2347379	37	4	1	1	1	1	1	2	6	3	1	1	1	1	1	0	0	1	0	0	0	3020.74	189.02	3209.76	1	2	2	2	2	2	1	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"185"	1	53	26	3	12	3	710.43814433	880.2347379	37	1	1	1	2	1	1	2	3	1	1	1	1	1	6	2	3	1	0	0	0	1354.1	397.24	1751.34	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"186"	1	53	26	3	2	3	710.43814433	880.2347379	30	4	1	2	1	1	1	2	8	4	1	1	2	1	1	0	0	1	0	0	0	5118.02	475.53	5593.54	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"187"	1	53	26	3	3	3	710.43814433	880.2347379	31	5	1	1	1	1	1	2	15	3	1	1	6	1	1	0	0	1	0	0	0	5293.83	1087.63	6381.46	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"188"	1	53	26	3	5	3	710.43814433	880.2347379	30	4	1	1	1	1	1	2	5	2	1	1	1	1	4	0	0	1	0	0	0	1760.9	338.77	2099.67	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"189"	1	53	26	3	6	3	710.43814433	880.2347379	33	3	1	1	1	1	1	2	5	2	1	1	1	1	6	2	2	1	0	0	0	1050	0	1050	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"190"	1	53	26	3	7	3	710.43814433	880.2347379	32	4	1	1	1	1	1	2	5	2	1	1	1	1	1	0	0	1	0	0	0	525	709.58	1234.58	1	1	2	2	2	2	1	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"191"	1	53	27	1	1	3	1457.22688752	1805.50796383	49	5	1	2	1	1	1	2	6	3	1	1	1	1	1	0	0	1	0	0	0	897.28	347.25	1244.53	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"192"	1	53	27	1	2	3	1457.22688752	1805.50796383	50	4	1	1	1	1	1	4	5	2	1	1	1	1	1	0	0	1	0	0	0	2357.78	550.75	2908.53	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"193"	1	53	27	1	7	3	1457.22688752	1805.50796383	34	3	1	1	1	1	1	4	8	4	1	1	2	1	4	0	0	1	0	0	0	525.2	242.98	768.18	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"194"	1	53	27	1	9	3	1457.22688752	1805.50796383	34	2	1	1	1	1	1	2	5	1	1	1	2	1	1	0	0	1	0	0	0	1943.33	432.86	2376.19	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"195"	1	53	28	0	1	3	869.61583044	1077.45631155	30	4	1	1	1	1	1	2	6	3	1	1	1	1	1	0	0	1	0	0	0	1272	552.63	1824.63	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"196"	1	53	28	0	10	3	869.61583044	1077.45631155	38	3	1	1	1	1	1	2	4	1	1	1	1	1	6	3	1	1	0	0	0	1008.6	19.28	1027.88	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"197"	1	53	28	0	2	3	869.61583044	1077.45631155	30	5	1	1	1	1	1	2	7	3	1	1	2	1	1	0	0	1	0	0	0	3402.05	34.37	3436.43	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"198"	1	53	28	0	4	3	869.61583044	1077.45631155	30	3	1	1	1	1	1	2	6	3	1	1	1	1	2	0	0	1	0	0	0	2769.96	550.28	3320.24	1	2	2	2	2	2	1	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"199"	1	53	28	0	5	3	869.61583044	1077.45631155	30	2	1	1	1	1	1	2	6	3	1	1	1	1	1	0	0	1	0	0	0	2533.33	382.22	2915.55	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"200"	1	53	28	0	8	3	869.61583044	1077.45631155	34	4	1	1	1	1	1	2	4	1	1	1	1	1	4	0	0	1	0	0	0	3197.31	250	3447.31	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"201"	1	53	29	8	1	3	1019.45454545	1263.10687536	32	3	1	1	1	1	1	4	3	1	1	1	1	1	6	1	1	1	0	0	0	459.33	69.3	528.63	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"202"	1	53	29	8	13	3	1019.45454545	1263.10687536	38	3	1	1	1	1	2	2	5	1	1	1	1	1	6	3	2	1	0	0	0	1965.78	1	1966.78	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"203"	1	53	29	8	2	3	1019.45454545	1263.10687536	32	3	1	1	1	1	1	2	7	3	1	1	1	1	1	0	0	1	0	0	0	1634.18	557.12	2191.29	1	1	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"204"	1	53	29	8	3	3	1019.45454545	1263.10687536	32	6	1	1	1	1	1	2	8	3	1	1	2	1	6	1	1	1	0	0	0	1026.22	178.1	1204.32	1	1	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"205"	1	53	29	8	6	3	1019.45454545	1263.10687536	35	3	1	1	1	1	1	2	6	2	1	1	1	1	6	2	1	1	0	0	0	2560	93.55	2653.55	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"206"	1	53	30	1	1	3	569.90424242	706.11286213	41	4	1	2	1	1	1	2	7	3	1	1	2	1	6	3	3	1	0	0	0	5750.27	97	5847.27	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"207"	1	53	30	1	10	3	569.90424242	706.11286213	48	1	1	1	1	1	1	1	5	2	1	1	1	1	6	2	2	1	0	0	0	971.24	0	971.24	1	1	2	2	1	2	2	2	2	2	1	1	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"208"	1	53	30	1	12	3	569.90424242	706.11286213	51	3	1	1	1	1	2	2	7	3	1	1	1	1	1	0	0	1	0	0	0	635.24	790.29	1425.53	5	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"209"	1	53	30	1	13	3	569.90424242	706.11286213	52	2	1	1	1	1	1	4	4	1	1	1	1	1	1	0	0	1	0	0	0	500	223.67	723.67	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"210"	1	53	30	1	2	3	569.90424242	706.11286213	40	4	1	1	1	1	1	2	7	2	1	1	2	1	6	3	3	1	0	0	0	10996.5	51.5	11048	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"211"	1	53	30	1	3	3	569.90424242	706.11286213	42	1	1	1	1	2	1	4	3	1	1	1	1	1	1	0	0	1	0	0	0	452.12	250	702.12	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"212"	1	53	30	1	4	3	569.90424242	706.11286213	42	2	1	1	1	1	1	2	7	2	1	1	2	1	1	0	0	1	0	0	0	492	594.97	1086.97	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"213"	1	53	30	1	7	3	569.90424242	706.11286213	46	3	1	1	1	1	2	2	7	3	1	1	1	1	1	0	0	1	0	0	0	1243	1126.12	2369.12	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"214"	1	53	30	1	8	3	569.90424242	706.11286213	46	3	1	1	1	1	1	4	4	1	1	1	1	1	6	2	1	1	0	0	0	1744.5	0	1744.5	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"215"	1	53	31	0	1	3	592.61492979	734.25146377	41	3	1	1	1	1	1	2	3	1	1	1	1	1	4	0	0	1	0	0	0	425.38	180	605.38	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"216"	1	53	31	0	10	3	592.61492979	734.25146377	50	5	1	1	1	1	1	2	5	2	1	1	1	1	4	0	0	1	0	0	0	1387.92	250	1637.92	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"217"	1	53	31	0	2	3	592.61492979	734.25146377	41	4	1	1	1	1	1	2	5	2	1	1	1	1	1	0	0	1	0	0	0	2206.61	153.99	2360.6	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"218"	1	53	31	0	3	3	592.61492979	734.25146377	43	6	1	1	1	1	1	2	10	3	1	1	3	1	1	0	0	1	0	0	0	2449.32	20	2469.32	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"219"	1	53	31	0	4	3	592.61492979	734.25146377	43	3	1	1	1	1	1	4	6	2	1	1	2	1	1	0	0	1	0	0	0	3161.5	815.5	3977	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"220"	1	53	31	0	5	3	592.61492979	734.25146377	45	2	1	1	1	1	2	2	7	1	1	1	2	1	1	0	0	1	0	0	0	4500.05	271.33	4771.38	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"221"	1	53	31	0	6	3	592.61492979	734.25146377	45	5	1	1	1	1	1	2	5	2	1	1	1	1	6	3	3	1	0	0	0	3335.77	0	3335.77	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"222"	1	53	31	0	7	3	592.61492979	734.25146377	48	3	1	1	1	1	2	2	3	2	1	1	1	1	1	0	0	1	0	0	0	274.07	321.83	595.9	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"223"	1	53	31	0	8	3	592.61492979	734.25146377	48	5	1	1	1	1	1	2	7	3	1	1	1	1	6	3	3	1	0	0	0	2187.1	0	2187.1	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"224"	1	53	32	8	12	3	1598.16363636	1980.12896802	47	1	1	1	2	1	2	2	2	1	1	1	1	1	1	0	0	1	0	0	0	282	761.75	1043.75	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"225"	1	53	32	8	17	3	1598.16363636	1980.12896802	52	1	1	1	2	1	2	2	2	1	1	1	1	1	6	1	1	1	0	0	0	600.28	0	600.28	1	2	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"226"	1	53	32	8	18	3	1598.16363636	1980.12896802	52	1	1	1	2	1	1	2	5	1	1	1	1	1	6	2	2	1	0	0	0	1425	0	1425	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"227"	1	53	32	8	20	3	1598.16363636	1980.12896802	52	1	1	1	1	1	2	2	4	1	1	1	1	1	1	0	0	1	0	0	0	2516.72	414.23	2930.95	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"228"	1	53	32	8	4	3	1598.16363636	1980.12896802	40	1	1	1	3	1	1	2	2	1	1	1	1	1	6	1	1	1	0	0	0	1575	18.08	1593.08	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	2	2	2	2	2
"229"	1	53	32	8	6	3	1598.16363636	1980.12896802	43	4	1	1	1	1	1	2	6	3	1	1	1	1	1	0	0	1	0	0	0	7371.4	663.72	8035.12	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"230"	1	53	32	8	8	3	1598.16363636	1980.12896802	44	3	1	1	2	1	2	2	4	2	1	1	1	1	6	2	2	1	0	0	0	2829.1	0	2829.1	1	2	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"231"	1	53	32	8	9	3	1598.16363636	1980.12896802	46	1	1	1	1	1	1	4	6	1	1	1	1	1	1	0	0	1	0	0	0	1765.75	293.32	2059.06	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"232"	1	53	33	6	1	3	416.7539865	516.35929039	41	2	1	1	1	1	1	2	6	2	1	1	1	1	6	2	1	1	0	0	0	1950	47.5	1997.5	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"233"	1	53	33	6	10	3	416.7539865	516.35929039	47	4	1	1	1	1	1	2	6	3	1	1	1	1	6	1	2	1	0	0	0	4836.12	0	4836.12	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"234"	1	53	33	6	11	3	416.7539865	516.35929039	48	2	1	1	1	1	1	4	5	1	1	1	1	1	4	0	0	1	0	0	0	133.33	383.33	516.67	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"235"	1	53	33	6	12	3	416.7539865	516.35929039	47	5	1	1	1	1	1	2	6	2	1	1	1	1	6	2	2	1	0	0	0	1960.4	19.38	1979.78	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"236"	1	53	33	6	13	3	416.7539865	516.35929039	50	4	1	1	1	1	1	4	5	2	1	1	1	1	4	0	0	1	0	0	0	1301.32	284.16	1585.48	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"237"	1	53	33	6	14	3	416.7539865	516.35929039	50	3	1	1	1	1	1	2	6	2	1	1	1	1	6	1	3	1	0	0	0	1775.5	0	1775.5	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"238"	1	53	33	6	2	3	416.7539865	516.35929039	41	7	1	2	1	1	1	2	8	4	1	1	2	1	2	0	0	1	0	0	0	6527.17	467.45	6994.62	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"239"	1	53	33	6	3	3	416.7539865	516.35929039	41	4	1	1	1	1	1	2	8	3	1	1	2	1	4	0	0	1	0	0	0	6183.65	388.73	6572.38	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"240"	1	53	33	6	5	3	416.7539865	516.35929039	44	4	1	2	1	1	1	4	5	2	1	1	1	1	6	1	1	1	0	0	0	2390.7	0	2390.7	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"241"	1	53	33	6	6	3	416.7539865	516.35929039	44	2	1	1	1	1	1	2	4	1	1	1	1	1	4	0	0	1	0	0	0	1357.78	200	1557.78	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"242"	1	53	33	6	7	3	416.7539865	516.35929039	44	3	1	1	1	1	1	2	4	1	1	1	1	1	5	0	0	1	0	0	0	1702.31	248	1950.31	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"243"	1	53	33	6	8	3	416.7539865	516.35929039	44	2	1	1	1	1	1	2	8	2	1	1	1	1	1	0	0	1	0	0	0	588	495.98	1083.98	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"244"	1	53	33	6	9	3	416.7539865	516.35929039	47	1	1	1	1	1	1	2	6	2	1	1	1	1	1	0	0	1	0	0	0	401.1	804.12	1205.22	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"245"	1	53	34	4	1	3	548.30816072	679.35525984	43	2	1	1	1	1	1	2	8	2	1	1	2	1	1	0	0	1	0	0	0	6857.5	582.83	7440.33	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"246"	1	53	34	4	10	3	548.30816072	679.35525984	49	2	1	1	1	1	2	2	7	2	1	1	1	1	1	0	0	1	0	0	0	3975.06	387.92	4362.97	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"247"	1	53	34	4	11	3	548.30816072	679.35525984	49	2	1	1	2	1	2	2	6	2	1	1	1	1	2	0	0	1	0	0	0	3329.87	174.12	3503.99	1	2	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"248"	1	53	34	4	12	3	548.30816072	679.35525984	48	3	1	1	2	1	2	2	5	2	1	1	1	1	6	1	1	1	0	0	0	7414.28	0	7414.28	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"249"	1	53	34	4	14	3	548.30816072	679.35525984	52	3	1	1	2	1	2	2	6	2	1	1	1	1	1	0	0	1	0	0	0	6060	458.23	6518.23	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"250"	1	53	34	4	2	3	548.30816072	679.35525984	42	6	1	2	1	1	1	2	7	3	1	1	2	1	1	0	0	1	0	0	0	2020.71	489.6	2510.31	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"251"	1	53	34	4	3	3	548.30816072	679.35525984	43	5	1	1	1	1	1	2	7	3	1	1	2	1	1	0	0	1	0	0	0	4069.22	590.83	4660.05	1	1	2	2	1	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	1	2	2	2
"252"	1	53	34	4	4	3	548.30816072	679.35525984	42	4	1	1	1	1	1	2	6	3	1	1	1	1	6	2	1	1	0	0	0	1576.28	37.5	1613.78	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"253"	1	53	34	4	5	3	548.30816072	679.35525984	45	3	1	1	1	1	2	2	6	2	1	1	1	1	6	1	2	1	0	0	0	3005.5	0	3005.5	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
