"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"num_quadro"	"cod_item"	"cod_obtencao"	"val_despesa"	"fator_anual"	"num_deflator"	"val_despesa_corrigido"	"valor_anual_expandido2"	"cod_imput"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"qtd_item"	"cod_unidade_medida"	"cod_peso_volume"	"quantidade_final"	"cod_imput_quant"	"cod_local_compra"
"1786"	6	53	60	3	5	1	5	726.89459145	900.62431936	7	101	1	32.9	4	0.98	32.24	116144.51	0	1228.61	225.15	1453.76	1	9201	36105	13	0	2006
"1787"	6	53	60	3	5	1	5	726.89459145	900.62431936	6	101	0	41	12	1	41	443107.17	0	1228.61	225.15	1453.76	9999	0	0	16	1	0
"1788"	6	53	60	3	5	1	5	726.89459145	900.62431936	6	201	0	70	12	0.98	68.6	741393.94	0	1228.61	225.15	1453.76	9999	0	0	161	1	0
"1789"	6	53	60	3	7	1	5	726.89459145	900.62431936	6	401	0	48	12	1	48	518759.61	0	2138.63	316.55	2455.18	0	0	0	0	0	0
"1790"	6	53	60	3	7	1	5	726.89459145	900.62431936	6	201	0	41	12	0.99	40.59	438676.09	0	2138.63	316.55	2455.18	120	0	0	120	0	0
"1791"	6	53	60	3	7	1	5	726.89459145	900.62431936	7	101	1	33	4	0.98	32.34	116504.76	0	2138.63	316.55	2455.18	1	9201	36105	13	0	2007
"1792"	6	53	60	3	7	1	5	726.89459145	900.62431936	6	101	0	30	12	1	30	324224.75	0	2138.63	316.55	2455.18	12	0	0	12	0	0
"1793"	6	53	60	3	9	1	5	726.89459145	900.62431936	6	101	0	52.38	12	1	52.38	566096.42	0	2301.28	331.38	2632.65	15	0	0	15	0	0
"1794"	6	53	60	3	9	1	5	726.89459145	900.62431936	6	401	0	26.64	12	1	26.64	287911.58	0	2301.28	331.38	2632.65	0	0	0	0	0	0
"1795"	6	53	60	3	9	1	5	726.89459145	900.62431936	6	201	0	56.28	12	0.99	55.72	602193.44	0	2301.28	331.38	2632.65	171	0	0	171	0	0
"1796"	6	53	60	3	9	1	5	726.89459145	900.62431936	7	101	1	108	4	0.98	105.84	381288.31	0	2301.28	331.38	2632.65	3	9203	36105	39	0	2007
"1797"	6	53	61	1	1	1	5	959.92009544	1189.34353449	6	401	0	70.58	12	1.01	71.29	1017459.61	0	1436.71	362.65	1799.36	0	0	0	0	0	0
"1798"	6	53	61	1	1	1	5	959.92009544	1189.34353449	7	101	1	33	4	0.98	32.34	153853.48	0	1436.71	362.65	1799.36	1	9201	36101	13	0	2006
"1799"	6	53	61	1	1	1	5	959.92009544	1189.34353449	6	101	0	22.2	12	1	22.2	316841.12	0	1436.71	362.65	1799.36	10	0	0	10	0	0
"1800"	6	53	61	1	1	1	5	959.92009544	1189.34353449	6	201	0	56.81	12	0.98	55.67	794529.05	0	1436.71	362.65	1799.36	168	0	0	168	0	0
"1801"	6	53	61	1	11	1	5	959.92009544	1189.34353449	6	101	0	50	12	1	50	713606.12	0	2390.67	0	2390.67	9999	0	0	19	1	0
"1802"	6	53	61	1	11	1	5	959.92009544	1189.34353449	6	401	0	42.13	12	1	42.13	601284.52	0	2390.67	0	2390.67	0	0	0	0	0	0
"1803"	6	53	61	1	11	1	5	959.92009544	1189.34353449	7	101	1	34.9	4	0.99	34.55	164367.28	0	2390.67	0	2390.67	1	9201	36101	13	0	101
"1804"	6	53	61	1	11	1	5	959.92009544	1189.34353449	8	1001	1	14	4	1.03	14.42	68601.34	0	2390.67	0	2390.67	0	0	0	0	0	2101
"1805"	6	53	61	1	11	1	5	959.92009544	1189.34353449	6	201	0	50	12	1	50	713606.12	0	2390.67	0	2390.67	9999	0	0	165	1	0
"1806"	6	53	61	1	13	1	5	959.92009544	1189.34353449	6	901	0	154	12	1	154	2197906.85	0	5624.59	542.4	6166.99	0	0	0	0	0	0
"1807"	6	53	61	1	13	1	5	959.92009544	1189.34353449	6	201	0	93	12	1	93	1327307.38	0	5624.59	542.4	6166.99	270	0	0	270	0	0
"1808"	6	53	61	1	13	1	5	959.92009544	1189.34353449	7	101	1	96	4	0.99	95.04	452140.84	0	5624.59	542.4	6166.99	3	9203	36101	39	0	2006
"1809"	6	53	61	1	13	1	5	959.92009544	1189.34353449	6	101	0	166	12	1	166	2369172.32	0	5624.59	542.4	6166.99	29	0	0	29	0	0
"1810"	6	53	61	1	4	1	5	959.92009544	1189.34353449	7	101	1	60	4	0.98	58.8	279733.6	0	1855.1	40.43	1895.53	2	9203	36101	26	0	2006
"1811"	6	53	61	1	4	1	5	959.92009544	1189.34353449	6	501	0	30	12	1.02	30.6	436726.95	0	1855.1	40.43	1895.53	0	0	0	0	0	0
"1812"	6	53	61	1	4	1	5	959.92009544	1189.34353449	6	101	0	20.4	12	1	20.4	291151.3	0	1855.1	40.43	1895.53	9999	0	0	8	1	0
"1813"	6	53	61	1	4	1	5	959.92009544	1189.34353449	6	201	0	40	12	0.98	39.2	559467.2	0	1855.1	40.43	1895.53	9999	0	0	139	1	0
"1814"	6	53	61	1	4	1	5	959.92009544	1189.34353449	8	1601	1	120	4	1.07	128.4	610846.84	0	1855.1	40.43	1895.53	0	0	0	0	0	7501
"1815"	6	53	61	1	4	1	5	959.92009544	1189.34353449	9	4201	1	100	4	1.02	102	485252.16	0	1855.1	40.43	1895.53	0	0	0	0	0	6602
"1816"	6	53	61	1	5	1	5	959.92009544	1189.34353449	7	101	1	90	4	0.98	88.2	419600.4	0	2241.86	213.4	2455.26	3	9203	36101	39	0	2006
"1817"	6	53	61	1	5	1	5	959.92009544	1189.34353449	9	1301	1	8.5	4	1	8.5	40437.68	0	2241.86	213.4	2455.26	0	0	0	0	0	5908
"1818"	6	53	61	1	5	1	5	959.92009544	1189.34353449	6	401	0	42	12	1	42	599429.14	0	2241.86	213.4	2455.26	0	0	0	0	0	0
"1819"	6	53	61	1	5	1	5	959.92009544	1189.34353449	6	201	0	60	12	0.98	58.8	839200.8	0	2241.86	213.4	2455.26	9999	0	0	128	1	0
"1820"	6	53	61	1	5	1	5	959.92009544	1189.34353449	6	101	0	20	12	1	20	285442.45	0	2241.86	213.4	2455.26	9999	0	0	8	1	0
"1821"	6	53	61	1	7	1	5	959.92009544	1189.34353449	7	101	1	70	4	0.98	68.6	326355.87	0	769.71	544.95	1314.66	2	1901	36105	26	0	2006
"1822"	6	53	61	1	7	1	5	959.92009544	1189.34353449	6	101	0	40	12	1	40	570884.9	0	769.71	544.95	1314.66	9999	0	0	15	1	0
"1823"	6	53	61	1	7	1	5	959.92009544	1189.34353449	6	201	0	35	12	0.99	34.65	494529.04	0	769.71	544.95	1314.66	9999	0	0	133	1	0
"1824"	6	53	61	1	8	1	5	959.92009544	1189.34353449	6	201	0	92.45	12	0.99	91.53	1306327.36	0	499.45	215.25	714.7	263	0	0	263	0	0
"1825"	6	53	61	1	8	1	5	959.92009544	1189.34353449	6	101	0	43.65	12	1	43.65	622978.14	0	499.45	215.25	714.7	17	0	0	17	0	0
"1826"	6	53	61	1	8	1	5	959.92009544	1189.34353449	6	401	0	60	12	1	60	856327.34	0	499.45	215.25	714.7	0	0	0	0	0	0
"1827"	6	53	61	1	8	1	5	959.92009544	1189.34353449	7	101	1	90	4	0.98	88.2	419600.4	0	499.45	215.25	714.7	3	9203	36101	39	0	2006
"1828"	6	53	62	0	1	1	5	897.85650567	1112.44658279	6	101	0	43	12	1	43	574022.44	0	1171.54	30.33	1201.87	9999	0	0	16	1	0
"1829"	6	53	62	0	1	1	5	897.85650567	1112.44658279	6	201	0	7.09	12	0.98	6.95	92778.05	0	1171.54	30.33	1201.87	2	0	0	26	1	0
"1830"	6	53	62	0	1	1	5	897.85650567	1112.44658279	7	101	1	38	4	0.99	37.62	167400.96	0	1171.54	30.33	1201.87	1	9201	36105	13	0	2007
"1831"	6	53	62	0	10	1	5	897.85650567	1112.44658279	7	101	1	35	4	0.99	34.65	154185.1	0	8889.13	346.4	9235.53	1	9201	36105	13	0	2007
"1832"	6	53	62	0	10	1	5	897.85650567	1112.44658279	6	101	0	25.9	12	1	25.9	345748.4	0	8889.13	346.4	9235.53	11	0	0	11	0	0
"1833"	6	53	62	0	10	1	5	897.85650567	1112.44658279	6	201	0	40.98	12	1	40.98	547056.73	0	8889.13	346.4	9235.53	125	0	0	125	0	0
"1834"	6	53	62	0	12	1	5	897.85650567	1112.44658279	6	201	0	29.38	12	1	29.38	392204.17	0	1785.2	324.77	2109.97	145	0	0	145	0	0
"1835"	6	53	62	0	12	1	5	897.85650567	1112.44658279	7	101	1	60	4	0.99	59.4	264317.31	0	1785.2	324.77	2109.97	2	9201	36105	26	0	2007
"1836"	6	53	62	0	12	1	5	897.85650567	1112.44658279	6	101	0	73.56	12	1	73.56	981978.85	0	1785.2	324.77	2109.97	21	0	0	21	0	0
"1837"	6	53	62	0	13	1	5	897.85650567	1112.44658279	6	201	0	13	12	1	13	173541.67	0	2145.07	116.6	2261.67	62	0	0	62	0	0
"1838"	6	53	62	0	13	1	5	897.85650567	1112.44658279	7	101	1	140	4	0.99	138.6	616740.39	0	2145.07	116.6	2261.67	4	9201	36105	52	0	2007
"1839"	6	53	62	0	13	1	5	897.85650567	1112.44658279	6	101	0	38	12	1	38	507275.64	0	2145.07	116.6	2261.67	15	0	0	15	0	0
"1840"	6	53	62	0	3	1	5	897.85650567	1112.44658279	6	101	0	26.04	12	1	26.04	347617.31	0	2253.7	277.7	2531.4	8	0	0	8	0	0
"1841"	6	53	62	0	3	1	5	897.85650567	1112.44658279	7	101	1	36	4	0.99	35.64	158590.38	0	2253.7	277.7	2531.4	2	9203	36105	26	0	2007
"1842"	6	53	62	0	3	1	5	897.85650567	1112.44658279	6	201	0	34.49	12	0.98	33.8	451208.33	0	2253.7	277.7	2531.4	124	0	0	124	0	0
"1843"	6	53	62	0	6	1	5	897.85650567	1112.44658279	7	101	1	105	4	0.98	102.9	457883.01	0	763.31	301.75	1065.06	3	1903	36105	39	0	2007
"1844"	6	53	62	0	6	1	5	897.85650567	1112.44658279	6	201	0	120	12	0.98	117.6	1569884.62	0	763.31	301.75	1065.06	9999	0	0	308	1	0
"1845"	6	53	62	0	6	1	5	897.85650567	1112.44658279	6	401	0	40	12	1	40	533974.36	0	763.31	301.75	1065.06	0	0	0	0	0	0
"1846"	6	53	62	0	6	1	5	897.85650567	1112.44658279	6	101	0	60	12	1	60	800961.54	0	763.31	301.75	1065.06	9999	0	0	23	1	0
"1847"	6	53	62	0	7	1	5	897.85650567	1112.44658279	6	401	0	72	12	1	72	961153.85	0	3234.25	468.9	3703.15	0	0	0	0	0	0
"1848"	6	53	62	0	7	1	5	897.85650567	1112.44658279	6	201	0	45	12	0.99	44.55	594713.94	0	3234.25	468.9	3703.15	9999	0	0	126	1	0
"1849"	6	53	62	0	7	1	5	897.85650567	1112.44658279	6	101	0	28	12	1	28	373782.05	0	3234.25	468.9	3703.15	9999	0	0	11	1	0
"1850"	6	53	62	0	7	1	5	897.85650567	1112.44658279	7	101	1	56	4	0.98	54.88	244204.27	0	3234.25	468.9	3703.15	2	9201	36105	26	0	2006
"1851"	6	53	63	8	1	1	5	471.17241379	583.78386559	7	101	1	41	4	0.97	39.77	92868.34	0	1490.28	333.3	1823.58	1	9201	36105	13	0	2006
"1852"	6	53	63	8	1	1	5	471.17241379	583.78386559	6	101	0	10	12	1	10	70054.06	0	1490.28	333.3	1823.58	9999	0	0	4	1	0
"1853"	6	53	63	8	1	1	5	471.17241379	583.78386559	9	11601	1	65	4	0.97	63.05	147230.29	0	1490.28	333.3	1823.58	0	0	0	0	0	7501
"1854"	6	53	63	8	1	1	5	471.17241379	583.78386559	6	201	0	12	12	1	12	84064.88	0	1490.28	333.3	1823.58	9999	0	0	63	1	0
"1855"	6	53	63	8	11	1	5	471.17241379	583.78386559	7	101	1	76	4	1	76	177470.3	0	796.35	355.16	1151.51	2	9201	36105	26	0	2006
"1856"	6	53	63	8	11	1	5	471.17241379	583.78386559	6	201	0	50	12	1	50	350270.32	0	796.35	355.16	1151.51	9999	0	0	108	1	0
"1857"	6	53	63	8	11	1	5	471.17241379	583.78386559	6	101	0	10	12	1	10	70054.06	0	796.35	355.16	1151.51	9999	0	0	4	1	0
"1858"	6	53	63	8	11	1	5	471.17241379	583.78386559	6	401	0	80	12	1	80	560432.51	0	796.35	355.16	1151.51	0	0	0	0	0	0
"1859"	6	53	63	8	12	1	5	471.17241379	583.78386559	9	3001	1	150	4	0.99	148.5	346767.62	0	629.38	33.11	662.48	0	0	0	0	0	7501
"1860"	6	53	63	8	12	1	5	471.17241379	583.78386559	6	201	0	132	12	1	132	924713.64	0	629.38	33.11	662.48	9999	0	0	356	1	0
"1861"	6	53	63	8	12	1	5	471.17241379	583.78386559	7	101	1	38	4	1	38	88735.15	0	629.38	33.11	662.48	1	9201	36101	13	0	2006
"1862"	6	53	63	8	12	1	5	471.17241379	583.78386559	6	101	0	10	12	1	10	70054.06	0	629.38	33.11	662.48	9999	0	0	4	1	0
"1863"	6	53	63	8	13	1	5	471.17241379	583.78386559	6	401	0	46	12	1	46	322248.69	0	873.55	200	1073.55	0	0	0	0	0	0
"1864"	6	53	63	8	13	1	5	471.17241379	583.78386559	7	101	1	234	4	1	234	546421.7	0	873.55	200	1073.55	6	9201	36105	78	0	2006
"1865"	6	53	63	8	13	1	5	471.17241379	583.78386559	6	201	0	49	12	1	49	343264.91	0	873.55	200	1073.55	9999	0	0	131	1	0
"1866"	6	53	63	8	13	1	5	471.17241379	583.78386559	6	101	0	10	12	1	10	70054.06	0	873.55	200	1073.55	9999	0	0	4	1	0
"1867"	6	53	63	8	2	1	5	471.17241379	583.78386559	6	201	0	38.81	12	1	38.81	271879.82	0	909.34	101	1010.34	107	0	0	107	0	0
"1868"	6	53	63	8	2	1	5	471.17241379	583.78386559	7	101	1	72	4	0.97	69.84	163085.86	0	909.34	101	1010.34	2	9201	36105	26	0	2006
"1869"	6	53	63	8	2	1	5	471.17241379	583.78386559	6	101	0	10	12	1	10	70054.06	0	909.34	101	1010.34	9999	0	0	4	1	0
"1870"	6	53	63	8	4	1	5	471.17241379	583.78386559	7	101	1	39	4	0.98	38.22	89248.88	0	3270.78	20	3290.78	3	9201	37701	39	1	2006
"1871"	6	53	63	8	4	1	5	471.17241379	583.78386559	6	101	0	10	12	1	10	70054.06	0	3270.78	20	3290.78	9999	0	0	4	1	0
"1872"	6	53	63	8	4	1	5	471.17241379	583.78386559	6	201	0	45	12	1	45	315243.29	0	3270.78	20	3290.78	137	0	0	137	0	0
"1873"	6	53	63	8	5	1	5	471.17241379	583.78386559	6	901	0	82	12	1	82	574443.32	0	1765.52	816	2581.52	0	0	0	0	0	0
"1874"	6	53	63	8	5	1	5	471.17241379	583.78386559	7	101	1	114	4	0.99	112.86	263543.39	0	1765.52	816	2581.52	3	9203	36105	39	0	1013
"1875"	6	53	63	8	5	1	5	471.17241379	583.78386559	6	201	0	45	12	1	45	315243.29	0	1765.52	816	2581.52	9999	0	0	142	1	0
"1876"	6	53	63	8	5	1	5	471.17241379	583.78386559	6	101	0	10	12	1	10	70054.06	0	1765.52	816	2581.52	9999	0	0	4	1	0
"1877"	6	53	63	8	6	1	5	471.17241379	583.78386559	6	201	0	108	12	1	108	756583.89	0	4523.8	172.11	4695.91	320	0	0	320	0	0
"1878"	6	53	63	8	6	1	5	471.17241379	583.78386559	6	401	0	111	12	1	111	777600.11	0	4523.8	172.11	4695.91	0	0	0	0	0	0
"1879"	6	53	63	8	6	1	5	471.17241379	583.78386559	7	101	1	76	4	0.99	75.24	175695.59	0	4523.8	172.11	4695.91	2	9203	36105	26	0	1013
"1880"	6	53	63	8	6	1	5	471.17241379	583.78386559	9	1301	3	450	4	0.97	436.5	1019286.63	0	4523.8	172.11	4695.91	0	0	0	0	0	7501
"1881"	6	53	63	8	8	1	5	471.17241379	583.78386559	6	101	0	10	12	1	10	70054.06	0	1027.62	123.6	1151.22	9999	0	0	4	1	0
"1882"	6	53	63	8	8	1	5	471.17241379	583.78386559	8	1307	1	80	4	0.99	79.2	184942.73	0	1027.62	123.6	1151.22	0	0	0	0	0	7501
"1883"	6	53	63	8	8	1	5	471.17241379	583.78386559	7	101	1	35	4	0.99	34.65	80912.44	0	1027.62	123.6	1151.22	3	9203	36101	39	0	2006
"1884"	6	53	63	8	9	1	5	471.17241379	583.78386559	7	101	3	120	4	1	120	280216.26	0	1057.22	200	1257.22	3	9203	36105	39	0	1013
"1885"	6	53	63	8	9	1	5	471.17241379	583.78386559	6	401	0	96	12	1	96	672519.01	0	1057.22	200	1257.22	0	0	0	0	0	0
"1886"	6	53	63	8	9	1	5	471.17241379	583.78386559	6	201	0	31.57	12	1	31.57	221160.68	0	1057.22	200	1257.22	100	0	0	100	0	0
"1887"	6	53	64	6	10	1	5	688.15697407	852.62830907	6	401	0	60	12	1	60	613892.38	0	1073.5	0	1073.5	0	0	0	0	0	0
"1888"	6	53	64	6	10	1	5	688.15697407	852.62830907	6	101	0	40	12	1	40	409261.59	0	1073.5	0	1073.5	9999	0	0	15	1	0
"1889"	6	53	64	6	10	1	5	688.15697407	852.62830907	6	201	0	39	12	1	39	399030.05	0	1073.5	0	1073.5	9999	0	0	140	1	0
"1890"	6	53	64	6	10	1	5	688.15697407	852.62830907	7	101	1	74	4	1	74	252377.98	0	1073.5	0	1073.5	2	9201	36105	26	0	1012
"1891"	6	53	64	6	2	1	5	688.15697407	852.62830907	7	101	1	36	4	0.99	35.64	121550.69	0	706.08	13.52	719.6	1	9201	36101	13	0	1012
"1892"	6	53	64	6	2	1	5	688.15697407	852.62830907	6	201	0	10.44	12	1	10.44	106817.27	0	706.08	13.52	719.6	9999	0	0	72	1	0
"1893"	6	53	64	6	3	1	5	688.15697407	852.62830907	7	101	1	78	4	0.99	77.22	263359.83	0	1728	204	1932	2	9201	36101	26	0	1012
"1894"	6	53	64	6	3	1	5	688.15697407	852.62830907	6	101	0	34.6	12	1	34.6	354011.27	0	1728	204	1932	9999	0	0	13	1	0
"1895"	6	53	64	6	3	1	5	688.15697407	852.62830907	6	201	0	78.23	12	1	78.23	800413.35	0	1728	204	1932	9999	0	0	170	1	0
"1896"	6	53	64	6	3	1	5	688.15697407	852.62830907	6	401	0	94.79	12	1	94.79	969847.65	0	1728	204	1932	0	0	0	0	0	0
"1897"	6	53	64	6	4	1	5	688.15697407	852.62830907	6	501	0	20	12	1.01	20.2	206677.1	0	2082.86	395.34	2478.2	0	0	0	0	0	0
"1898"	6	53	64	6	4	1	5	688.15697407	852.62830907	6	201	0	20	12	1	20	204630.79	0	2082.86	395.34	2478.2	63	0	0	63	0	0
"1899"	6	53	64	6	4	1	5	688.15697407	852.62830907	7	101	1	109	4	0.99	107.91	368028.48	0	2082.86	395.34	2478.2	3	9201	36105	39	0	2007
"1900"	6	53	64	6	4	1	5	688.15697407	852.62830907	6	401	0	73	12	1	73	746902.4	0	2082.86	395.34	2478.2	0	0	0	0	0	0
"1901"	6	53	64	6	4	1	5	688.15697407	852.62830907	6	101	0	17.12	12	1	17.12	175163.96	0	2082.86	395.34	2478.2	9999	0	0	7	1	0
"1902"	6	53	64	6	5	1	5	688.15697407	852.62830907	6	201	0	50	12	1	50	511576.99	0	1462.25	252.5	1714.75	9999	0	0	139	1	0
"1903"	6	53	64	6	5	1	5	688.15697407	852.62830907	6	701	0	20	12	1	20	204630.79	0	1462.25	252.5	1714.75	0	0	0	0	0	0
"1904"	6	53	64	6	5	1	5	688.15697407	852.62830907	6	101	0	54	12	1	54	552503.14	0	1462.25	252.5	1714.75	21	0	0	21	0	0
"1905"	6	53	64	6	5	1	5	688.15697407	852.62830907	7	101	1	35	4	0.99	34.65	118174.28	0	1462.25	252.5	1714.75	1	9201	36105	13	0	1012
"1906"	6	53	64	6	7	1	5	688.15697407	852.62830907	6	101	0	17.12	12	1	17.12	175163.96	0	450.62	295.29	745.91	9999	0	0	7	1	0
"1907"	6	53	64	6	7	1	5	688.15697407	852.62830907	6	201	0	10	12	1	10	102315.4	0	450.62	295.29	745.91	9999	0	0	46	1	0
"1908"	6	53	64	6	7	1	5	688.15697407	852.62830907	7	101	1	70	4	0.97	67.9	231573.85	0	450.62	295.29	745.91	2	9203	36105	26	0	1012
"1909"	6	53	64	6	8	1	5	688.15697407	852.62830907	7	101	1	34	4	0.97	32.98	112478.73	0	767.5	0	767.5	1	9203	36105	13	0	1012
"1910"	6	53	64	6	8	1	5	688.15697407	852.62830907	6	201	0	53.57	12	1	53.57	548103.58	0	767.5	0	767.5	161	0	0	161	0	0
"1911"	6	53	64	6	8	1	5	688.15697407	852.62830907	6	101	0	21.29	12	1	21.29	217829.48	0	767.5	0	767.5	11	0	0	11	0	0
"1912"	6	53	65	4	1	1	5	757.86200194	938.99302278	7	101	1	99	4	0.98	97.02	364404.41	0	561.55	257.3	818.85	3	9201	36105	39	0	2006
"1913"	6	53	65	4	1	1	5	757.86200194	938.99302278	6	101	0	58	12	1	58	653539.14	0	561.55	257.3	818.85	9999	0	0	22	1	0
"1914"	6	53	65	4	1	1	5	757.86200194	938.99302278	6	201	0	65	12	1	65	732414.56	0	561.55	257.3	818.85	9999	0	0	191	1	0
"1915"	6	53	65	4	10	1	5	757.86200194	938.99302278	7	101	1	35	4	1	35	131459.02	0	4789.5	200	4989.5	1	9201	36101	13	0	2006
"1916"	6	53	65	4	10	1	5	757.86200194	938.99302278	6	401	0	240	12	1	240	2704299.91	0	4789.5	200	4989.5	0	0	0	0	0	0
"1917"	6	53	65	4	10	1	5	757.86200194	938.99302278	6	101	0	45	12	1	45	507056.23	0	4789.5	200	4989.5	9999	0	0	17	1	0
"1918"	6	53	65	4	10	1	5	757.86200194	938.99302278	6	201	0	135	12	1	135	1521168.7	0	4789.5	200	4989.5	9999	0	0	341	1	0
"1919"	6	53	65	4	2	1	5	757.86200194	938.99302278	7	101	1	106	4	0.98	103.88	390170.38	0	18401.67	0	18401.67	3	9201	36104	39	0	2006
"1920"	6	53	65	4	2	1	5	757.86200194	938.99302278	6	701	0	91.9	12	1	91.9	1035521.51	0	18401.67	0	18401.67	0	0	0	0	0	0
"1921"	6	53	65	4	2	1	5	757.86200194	938.99302278	6	201	0	72	12	1	72	811289.97	0	18401.67	0	18401.67	9999	0	0	196	1	0
"1922"	6	53	65	4	2	1	5	757.86200194	938.99302278	6	101	0	62	12	1	62	698610.81	0	18401.67	0	18401.67	9999	0	0	24	1	0
"1923"	6	53	65	4	2	1	5	757.86200194	938.99302278	6	901	0	166	12	1	166	1870474.1	0	18401.67	0	18401.67	0	0	0	0	0	0
"1924"	6	53	65	4	2	1	5	757.86200194	938.99302278	8	1601	3	6000	4	1	6000	22535832.55	0	18401.67	0	18401.67	0	0	0	0	0	5908
"1925"	6	53	65	4	2	1	5	757.86200194	938.99302278	8	1301	1	2000	4	1	2000	7511944.18	0	18401.67	0	18401.67	0	0	0	0	0	7501
"1926"	6	53	65	4	4	1	5	757.86200194	938.99302278	7	101	1	35	4	0.98	34.3	128829.84	0	951	19.28	970.28	1	9201	36105	13	0	2006
"1927"	6	53	65	4	4	1	5	757.86200194	938.99302278	6	101	0	18	12	1	18	202822.49	0	951	19.28	970.28	9999	0	0	7	1	0
"1928"	6	53	65	4	4	1	5	757.86200194	938.99302278	6	201	0	15	12	1	15	169018.74	0	951	19.28	970.28	9999	0	0	71	1	0
"1929"	6	53	65	4	6	1	5	757.86200194	938.99302278	6	201	0	104	12	1	104	1171863.29	0	1855.5	45.86	1901.36	9999	0	0	379	1	0
"1930"	6	53	65	4	6	1	5	757.86200194	938.99302278	7	101	1	64	4	0.98	62.72	235574.57	0	1855.5	45.86	1901.36	2	9201	36105	26	0	2006
"1931"	6	53	65	4	6	1	5	757.86200194	938.99302278	6	101	0	45	12	1	45	507056.23	0	1855.5	45.86	1901.36	9999	0	0	17	1	0
"1932"	6	53	65	4	7	1	5	757.86200194	938.99302278	7	101	1	68	4	0.98	66.64	250297.98	0	465.11	384.83	849.95	2	9201	36105	26	0	2006
"1933"	6	53	65	4	7	1	5	757.86200194	938.99302278	6	201	0	84	12	1	84	946504.97	0	465.11	384.83	849.95	9999	0	0	202	1	0
"1934"	6	53	65	4	7	1	5	757.86200194	938.99302278	6	401	0	44	12	1	44	495788.32	0	465.11	384.83	849.95	0	0	0	0	0	0
"1935"	6	53	65	4	7	1	5	757.86200194	938.99302278	6	101	0	42	12	1	42	473252.48	0	465.11	384.83	849.95	9999	0	0	16	1	0
"1936"	6	53	65	4	8	1	5	757.86200194	938.99302278	7	101	1	99	4	0.98	97.02	364404.41	0	1117.55	458	1575.55	3	9201	36105	39	0	2006
"1937"	6	53	65	4	8	1	5	757.86200194	938.99302278	6	201	0	85	12	1	85	957772.88	0	1117.55	458	1575.55	9999	0	0	235	1	0
"1938"	6	53	65	4	8	1	5	757.86200194	938.99302278	6	401	0	64	12	1	64	721146.64	0	1117.55	458	1575.55	0	0	0	0	0	0
"1939"	6	53	65	4	8	1	5	757.86200194	938.99302278	9	8501	1	18	4	0.97	17.46	65579.27	0	1117.55	458	1575.55	0	0	0	0	0	101
"1940"	6	53	65	4	8	1	5	757.86200194	938.99302278	6	101	0	58	12	1	58	653539.14	0	1117.55	458	1575.55	9999	0	0	22	1	0
"1941"	6	53	66	2	1	1	5	535.79338148	663.84941529	6	201	0	37	12	1	37	294749.14	0	1716.37	252.5	1968.87	9999	0	0	89	1	0
"1942"	6	53	66	2	1	1	5	535.79338148	663.84941529	7	101	1	99	4	0.99	98.01	260255.52	0	1716.37	252.5	1968.87	3	9203	36102	39	0	2006
"1943"	6	53	66	2	1	1	5	535.79338148	663.84941529	6	401	0	117	12	1	117	932044.58	0	1716.37	252.5	1968.87	0	0	0	0	0	0
"1944"	6	53	66	2	1	1	5	535.79338148	663.84941529	6	101	0	57.2	12	1	57.2	455666.24	0	1716.37	252.5	1968.87	9999	0	0	22	1	0
"1945"	6	53	66	2	12	1	5	535.79338148	663.84941529	6	201	0	64.2	12	1	64.2	511429.59	0	1527.68	385.88	1913.56	9999	0	0	179	1	0
"1946"	6	53	66	2	12	1	5	535.79338148	663.84941529	6	101	0	64.6	12	1	64.6	514616.07	0	1527.68	385.88	1913.56	9999	0	0	25	1	0
"1947"	6	53	66	2	12	1	5	535.79338148	663.84941529	7	101	1	108	4	1	108	286782.95	0	1527.68	385.88	1913.56	3	9201	36101	39	0	2006
"1948"	6	53	66	2	13	1	5	535.79338148	663.84941529	8	2901	7	999999.99	4	0.99	1308	3473260.14	1	730.9	568	1298.9	0	0	0	0	0	5908
"1949"	6	53	66	2	13	1	5	535.79338148	663.84941529	8	2201	7	400	4	0.99	396	1051537.47	0	730.9	568	1298.9	0	0	0	0	0	5908
"1950"	6	53	66	2	13	1	5	535.79338148	663.84941529	8	1301	1	500	4	0.99	495	1314421.84	0	730.9	568	1298.9	0	0	0	0	0	7501
"1951"	6	53	66	2	13	1	5	535.79338148	663.84941529	7	101	1	66	4	1	66	175256.25	0	730.9	568	1298.9	2	9201	36101	26	0	2006
"1952"	6	53	66	2	13	1	5	535.79338148	663.84941529	8	501	1	300	4	0.99	297	788653.11	0	730.9	568	1298.9	0	0	0	0	0	5908
"1953"	6	53	66	2	13	1	5	535.79338148	663.84941529	6	101	0	60	12	1	60	477971.58	0	730.9	568	1298.9	9999	0	0	23	1	0
"1954"	6	53	66	2	13	1	5	535.79338148	663.84941529	8	1201	1	140	4	1	140	371755.67	0	730.9	568	1298.9	0	0	0	0	0	5908
"1955"	6	53	66	2	13	1	5	535.79338148	663.84941529	8	601	1	80	4	0.99	79.2	210307.49	0	730.9	568	1298.9	0	0	0	0	0	5908
