"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"num_quadro"	"cod_item"	"cod_obtencao"	"val_despesa"	"mes"	"qtd_meses"	"fator_anual"	"num_deflator"	"val_despesa_corrigido"	"valor_anual_expandido2"	"cod_imput"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"
"360"	10	53	67	0	1	1	5	513.26873065	635.9413134	10	9001	11	350	11	12	1	1.01	353.5	2697663.05	0	1786.5	393.08	2179.58
"361"	10	53	67	0	10	1	5	513.26873065	635.9413134	10	9001	11	350	12	12	1	1	350	2670953.52	0	4817.32	421	5238.32
"362"	10	53	67	0	11	1	5	513.26873065	635.9413134	10	9001	11	999999.99	1	12	1	1	510	3891960.84	1	849.5	481.88	1331.38
"363"	10	53	67	0	13	1	5	513.26873065	635.9413134	10	9001	11	200	1	12	1	1	200	1526259.15	0	1627.75	200	1827.75
"364"	10	53	67	0	5	1	5	513.26873065	635.9413134	10	9001	11	400	12	12	1	1	400	3052518.3	0	561.55	399.1	960.65
"365"	10	53	67	0	6	1	5	513.26873065	635.9413134	10	9001	11	500	12	12	1	1	500	3815647.88	0	2262.93	488.67	2751.6
"366"	10	53	67	0	7	1	5	513.26873065	635.9413134	10	9001	11	300	12	12	1	1	300	2289388.73	0	763	140.8	903.8
"367"	10	53	67	0	8	1	5	513.26873065	635.9413134	10	9001	11	400	12	12	1	1	400	3052518.3	0	500.11	382.83	882.95
"368"	10	53	68	9	1	1	5	780.72917393	967.32550929	10	9001	11	350	11	12	1	1.01	353.5	4103394.81	0	17958.13	397.25	18355.38
"369"	10	53	68	9	12	1	5	780.72917393	967.32550929	10	9001	11	150	1	12	1	1	150	1741185.92	0	180	141.25	321.25
"370"	10	53	68	9	2	1	5	780.72917393	967.32550929	10	9001	11	300	11	12	1	1.01	303	3517195.55	0	4682.21	558	5240.21
"371"	10	53	68	9	7	1	5	780.72917393	967.32550929	10	9001	11	350	12	12	1	1	350	4062767.14	0	965.4	497.28	1462.68
"372"	10	53	68	9	9	1	5	780.72917393	967.32550929	10	9001	11	400	12	12	1	1	400	4643162.44	0	868	386.61	1254.61
"373"	10	53	69	7	12	1	5	1127.19468092	1396.59718786	10	9001	11	450	12	12	1	1	450	7541624.81	0	1050	437.13	1487.13
"374"	10	53	69	7	13	1	5	1127.19468092	1396.59718786	10	9001	11	250	12	12	1	1	250	4189791.56	0	1849.63	242.9	2092.53
"375"	10	53	69	7	2	1	5	1127.19468092	1396.59718786	10	9001	11	350	11	12	1	1.01	353.5	5924365.27	0	1692.8	343.2	2036
"376"	10	53	69	7	4	1	5	1127.19468092	1396.59718786	10	9001	11	400	11	12	1	1.01	404	6770703.17	0	5939.91	411.9	6351.81
"377"	10	53	69	7	8	1	5	1127.19468092	1396.59718786	10	9001	11	450	11	12	1	1.01	454.5	7617041.06	0	15722	403.83	16125.83
"378"	10	53	70	0	1	1	5	792.37921727	981.75994378	10	9001	11	800	11	12	1	1.01	808	9519144.41	0	1771.4	593.07	2364.47
"379"	10	53	70	0	11	1	5	792.37921727	981.75994378	10	9001	11	250	1	12	1	1	250	2945279.83	0	1559	170	1729
"380"	10	53	70	0	12	1	5	792.37921727	981.75994378	10	9001	11	200	1	12	1	1	200	2356223.87	0	1207.75	200	1407.75
"381"	10	53	70	0	13	1	5	792.37921727	981.75994378	10	9001	11	300	1	12	1	1	300	3534335.8	0	2950.78	418.88	3369.67
"382"	10	53	70	0	5	1	5	792.37921727	981.75994378	10	9001	11	250	11	12	1	1.01	252.5	2974732.63	0	720.35	345.15	1065.51
"383"	10	53	71	9	11	1	5	703.61371652	871.77925381	10	9001	11	450	1	12	1	1	450	4707607.97	0	3064.74	389.34	3454.08
"384"	10	53	71	9	12	1	5	703.61371652	871.77925381	10	9001	11	200	1	12	1	1	200	2092270.21	0	619.72	200	819.72
"385"	10	53	71	9	3	1	5	703.61371652	871.77925381	10	9001	11	300	11	12	1	1.01	303	3169789.37	0	1449.9	303	1752.9
"386"	10	53	71	9	5	1	5	703.61371652	871.77925381	10	9001	11	800	11	12	1	1.01	808	8452771.64	0	6606.08	627.75	7233.83
"387"	10	53	71	9	6	1	5	703.61371652	871.77925381	10	9001	11	400	12	12	1	1	400	4184540.42	0	2753.5	470	3223.5
"388"	10	53	71	9	8	1	5	703.61371652	871.77925381	10	9001	11	600	12	7	1	1	600	3661472.87	0	193.85	350	543.85
"389"	10	53	71	9	9	1	5	703.61371652	871.77925381	10	9001	11	400	12	12	1	1	400	4184540.42	0	715.05	400	1115.05
"390"	10	53	72	7	1	1	5	664.28675136	823.05304007	10	9001	11	400	1	12	1	1	400	3950654.59	0	600.28	415.58	1015.86
"391"	10	53	72	7	2	1	5	664.28675136	823.05304007	10	9001	11	800	1	12	1	1	800	7901309.18	0	1400.55	827.33	2227.88
"392"	10	53	72	7	4	1	5	664.28675136	823.05304007	10	9001	11	550	2	12	1	1	550	5432150.06	0	2706.02	648.13	3354.15
"393"	10	53	72	7	5	1	5	664.28675136	823.05304007	10	9001	11	500	2	12	1	1	500	4938318.24	0	9193.83	477.5	9671.33
"394"	10	53	72	7	7	1	5	664.28675136	823.05304007	10	9001	11	700	3	12	1	1	700	6913645.54	0	20600	675.78	21275.78
"395"	10	53	72	7	8	1	5	664.28675136	823.05304007	10	9001	11	350	3	12	1	1	350	3456822.77	0	530	350	880
"396"	10	53	73	5	10	1	5	449.25735137	556.63104535	10	9001	11	350	3	12	1	1	350	2337850.39	0	1677.5	154.16	1831.66
"397"	10	53	73	5	12	1	5	449.25735137	556.63104535	10	9001	11	400	3	12	1	1	400	2671829.02	0	1282.69	482.42	1765.11
"398"	10	53	73	5	3	1	5	449.25735137	556.63104535	10	9001	11	150	1	12	1	1	150	1001935.88	0	635.83	165.5	801.33
"399"	10	53	73	5	4	1	5	449.25735137	556.63104535	10	9001	11	999999.99	1	6	1	1	306	1021974.6	1	0	347.33	347.33
"400"	10	53	73	5	5	1	5	449.25735137	556.63104535	10	9001	11	250	1	12	1	1	250	1669893.14	0	4474.4	20.33	4494.73
"401"	10	53	73	5	6	1	5	449.25735137	556.63104535	10	9001	11	400	2	12	1	1	400	2671829.02	0	1169.72	12.67	1182.39
"402"	10	53	73	5	7	1	5	449.25735137	556.63104535	10	9001	11	200	2	12	1	1	200	1335914.51	0	550	146.6	696.6
"403"	10	53	74	3	1	1	5	598.78090575	741.89112429	10	9001	11	200	2	12	1	1	200	1780538.7	0	714	213.6	927.6
"404"	10	53	74	3	12	1	5	598.78090575	741.89112429	10	9001	11	350	3	12	1	1	350	3115942.72	0	560.01	397.25	957.26
"405"	10	53	74	3	13	1	5	598.78090575	741.89112429	10	9001	11	300	4	12	1	0.99	297	2644099.97	0	375.85	314.82	690.67
"406"	10	53	74	3	2	1	5	598.78090575	741.89112429	10	9001	11	450	2	12	1	1	450	4006212.07	0	471.5	441.67	913.17
"407"	10	53	74	3	4	1	5	598.78090575	741.89112429	10	9001	11	999999.99	2	12	1	1	306	2724224.21	1	1173.42	305.87	1479.28
"408"	10	53	74	3	5	1	5	598.78090575	741.89112429	10	9001	11	300	2	12	1	1	300	2670808.05	0	1343.76	577.9	1921.66
"409"	10	53	75	1	1	1	5	709.42219242	878.9759708	10	9001	11	300	2	12	1	1	300	3164313.49	0	1300	0	1300
"410"	10	53	75	1	12	1	5	709.42219242	878.9759708	10	9001	11	400	4	12	1	0.99	396	4176893.81	0	314.83	424.8	739.63
"411"	10	53	75	1	5	1	5	709.42219242	878.9759708	10	9001	11	350	2	12	1	1	350	3691699.08	0	3095.74	387.4	3483.13
"412"	10	53	75	1	6	1	5	709.42219242	878.9759708	10	9001	11	350	3	12	1	1	350	3691699.08	0	920.06	350	1270.06
"413"	10	53	75	1	7	1	5	709.42219242	878.9759708	10	9001	11	250	3	12	1	1	250	2636927.91	0	1421.74	250	1671.74
"414"	10	53	76	0	11	1	5	685.27687034	849.05985294	10	9001	11	500	4	12	1	0.99	495	5043415.53	0	2172.82	418.85	2591.68
"415"	10	53	76	0	12	1	5	685.27687034	849.05985294	10	9001	11	350	4	12	1	0.99	346.5	3530390.87	0	2187.07	338.5	2525.57
"416"	10	53	76	0	13	1	5	685.27687034	849.05985294	10	9001	11	500	4	12	1	0.99	495	5043415.53	0	1632.8	495	2127.8
"417"	10	53	76	0	4	1	5	685.27687034	849.05985294	10	9001	11	300	2	12	1	1	300	3056615.47	0	313.33	0	313.33
"418"	10	53	76	0	5	1	5	685.27687034	849.05985294	10	9001	11	400	2	12	1	1	400	4075487.29	0	2449	612.56	3061.56
"419"	10	53	76	0	6	1	5	685.27687034	849.05985294	10	9001	11	200	2	12	1	1	200	2037743.65	0	258	188.16	446.16
"420"	10	53	77	8	12	1	5	582.98811545	722.32381538	10	9001	11	300	3	12	1	1	300	2600365.74	0	1342.93	305.5	1648.43
"421"	10	53	77	8	13	1	5	582.98811545	722.32381538	10	9001	11	999999.99	3	12	1	1	816	7072994.8	1	2132.55	581.35	2713.9
"422"	10	53	77	8	4	1	5	582.98811545	722.32381538	10	9001	11	200	2	12	1	1	200	1733577.16	0	280	256.77	536.77
"423"	10	53	77	8	5	1	5	582.98811545	722.32381538	10	9001	11	999999.99	1	12	1	1	816	7072994.8	1	1105	802.03	1907.03
"424"	10	53	77	8	6	1	5	582.98811545	722.32381538	10	9001	11	100	2	12	1	1	100	866788.58	0	247.5	100	347.5
"425"	10	53	77	8	7	1	5	582.98811545	722.32381538	10	9001	11	350	2	12	1	1	350	3033760.02	0	1250.42	368.98	1619.4
"426"	10	53	77	8	8	1	5	582.98811545	722.32381538	10	9001	11	300	2	12	1	1	300	2600365.74	0	1422.28	332	1754.28
"427"	10	53	77	8	9	1	5	582.98811545	722.32381538	10	9001	11	300	2	12	1	1	300	2600365.74	0	991.5	580.76	1572.26
"428"	10	53	78	6	12	1	5	846.73425896	1049.10598404	10	9001	11	250	3	12	1	1	250	3147317.95	0	405	280.38	685.38
"429"	10	53	78	6	13	1	5	846.73425896	1049.10598404	10	9001	11	550	3	12	1	1	550	6924099.49	0	5032.12	0	5032.12
"430"	10	53	78	6	2	1	5	846.73425896	1049.10598404	10	9001	11	450	2	12	1	1	450	5665172.31	0	1513.83	570.42	2084.24
"431"	10	53	78	6	5	1	5	846.73425896	1049.10598404	10	9001	11	400	2	12	1	1	400	5035708.72	0	843.95	285.07	1129.02
"432"	10	53	79	4	10	1	5	795.91383522	986.13934475	10	9001	11	400	4	12	1	0.99	396	4686134.17	0	1059.53	620.4	1679.93
"433"	10	53	79	4	11	1	5	795.91383522	986.13934475	10	9001	11	280	4	12	1	0.99	277.2	3280293.92	0	1675.05	269.52	1944.57
"434"	10	53	79	4	12	1	5	795.91383522	986.13934475	10	9001	11	300	4	12	1	0.99	297	3514600.62	0	905	297	1202
"435"	10	53	79	4	13	1	5	795.91383522	986.13934475	10	9001	11	400	4	12	1	0.99	396	4686134.17	0	840.65	386.4	1227.05
"436"	10	53	79	4	2	1	5	795.91383522	986.13934475	10	9001	11	250	3	12	1	1	250	2958418.03	0	1022.73	242.02	1264.74
"437"	10	53	79	4	3	1	5	795.91383522	986.13934475	10	9001	11	270	2	12	1	1	270	3195091.48	0	693	287.25	980.25
"438"	10	53	79	4	6	1	5	795.91383522	986.13934475	10	9001	11	300	3	12	1	1	300	3550101.64	0	5616.67	292.08	5908.75
"439"	10	53	79	4	7	1	5	795.91383522	986.13934475	10	9001	11	250	3	12	1	1	250	2958418.03	0	495	260.16	755.16
"440"	10	53	79	4	9	1	5	795.91383522	986.13934475	10	9001	11	300	3	12	1	1	300	3550101.64	0	1238.39	300	1538.39
"441"	10	53	80	8	1	1	5	650.66666667	806.17771915	10	9001	11	280	1	12	1	1	280	2708757.14	0	125	280	405
"442"	10	53	80	8	11	1	5	650.66666667	806.17771915	10	9001	11	250	4	12	1	0.99	247.5	2394347.83	0	1468.11	190.86	1658.97
"443"	10	53	80	8	3	1	5	650.66666667	806.17771915	10	9001	11	250	1	12	1	1	250	2418533.16	0	1900	190	2090
"444"	10	53	80	8	4	1	5	650.66666667	806.17771915	10	9001	11	400	2	12	1	1	400	3869653.05	0	792	400	1192
"445"	10	53	80	8	6	1	5	650.66666667	806.17771915	10	9001	11	400	2	12	1	1	400	3869653.05	0	5880	342.88	6222.88
"446"	10	53	80	8	7	1	5	650.66666667	806.17771915	10	9001	11	500	3	12	1	1	500	4837066.31	0	1200	500	1700
"447"	10	53	80	8	8	1	5	650.66666667	806.17771915	10	9001	11	250	3	12	1	1	250	2418533.16	0	432.4	250	682.4
"448"	10	53	80	8	9	1	5	650.66666667	806.17771915	10	9001	11	500	3	12	1	1	500	4837066.31	0	3304.64	373.28	3677.92
"449"	10	53	81	6	12	1	5	369.51469583	457.82968444	10	9001	11	999999.99	3	12	1	1	255	1400958.83	1	279	333.78	612.78
"450"	10	53	81	6	13	1	5	369.51469583	457.82968444	10	9001	11	600	3	12	1	1	600	3296373.73	0	834.62	490.87	1325.49
"451"	10	53	81	6	14	1	5	369.51469583	457.82968444	10	9001	11	160	3	12	1	1	160	879032.99	0	867.6	0	867.6
"452"	10	53	81	6	15	1	5	369.51469583	457.82968444	10	9001	11	300	3	12	1	1	300	1648186.86	0	460	302.98	762.98
"453"	10	53	81	6	19	1	5	369.51469583	457.82968444	10	9001	11	400	4	12	1	0.99	396	2175606.66	0	1071.53	328.02	1399.55
"454"	10	53	81	6	20	1	5	369.51469583	457.82968444	10	9001	11	600	4	12	1	0.99	594	3263409.99	0	993.18	586.16	1579.34
"455"	10	53	81	6	8	1	5	369.51469583	457.82968444	10	9001	11	999999.99	2	12	1	1	816	4483068.27	1	941	816	1757
"456"	10	53	81	6	9	1	5	369.51469583	457.82968444	10	9001	11	250	3	12	1	1	250	1373489.05	0	480.08	261.59	741.67
"457"	10	53	82	4	2	1	6	1810.10142939	2242.72045355	10	9001	11	700	4	12	1	1.04	728	19592405.88	0	2930	709.1	3639.1
"458"	10	53	82	4	5	1	6	1810.10142939	2242.72045355	10	9001	11	1200	5	12	1	1.03	1236	33264029.77	0	5677.62	1074.09	6751.71
"459"	10	53	82	4	6	1	6	1810.10142939	2242.72045355	10	9001	11	800	5	12	1	1.03	824	22176019.84	0	6673.46	778.49	7451.95
"460"	10	53	82	4	7	1	6	1810.10142939	2242.72045355	10	9001	11	1100	6	12	1	1.02	1122	30195988.19	0	7449.33	1061.92	8511.25
"461"	10	53	82	4	9	1	6	1810.10142939	2242.72045355	10	9001	11	700	6	12	1	1.02	714	19215628.85	0	9472.7	619.33	10092.03
"462"	10	53	83	2	1	1	6	1378.46104651	1707.91687871	10	9001	11	3000	4	12	1	1.04	3120	63944407.94	0	22793.17	1729.37	24522.54
"463"	10	53	83	2	12	1	6	1378.46104651	1707.91687871	10	9001	11	4000	7	12	1	1.02	4080	83619610.38	0	58405.08	3889.95	62295.03
"464"	10	53	83	2	4	1	6	1378.46104651	1707.91687871	10	9001	11	2300	5	12	1	1.03	2369	48552661.03	0	7435	2369	9804
"465"	10	53	83	2	9	1	6	1378.46104651	1707.91687871	10	9001	11	4000	6	12	1	1.02	4080	83619610.38	0	31723.3	3868	35591.3
"466"	10	53	84	0	2	1	6	1584.55320766	1963.2656109	10	9001	11	950	5	12	1	1.03	978.5	23052664.8	0	5578.33	978.5	6556.83
"467"	10	53	84	0	8	1	6	1584.55320766	1963.2656109	10	9001	11	1200	6	12	1	1.02	1224	28836445.29	0	13719.67	1154.67	14874.33
"468"	10	53	85	9	1	1	6	730.40387141	904.97232651	10	9001	11	1300	4	12	1	0.99	1287	13976392.61	0	5947.22	1287	7234.22
"469"	10	53	85	9	8	1	6	730.40387141	904.97232651	10	9001	11	1100	9	12	1	1.02	1122	12184547.4	0	439.9	654	1093.9
"470"	10	53	85	9	9	1	6	730.40387141	904.97232651	10	9001	11	1400	9	12	1	1.02	1428	15507605.79	0	4045.83	909.43	4955.26
"471"	10	53	87	5	10	1	6	619.42137992	767.46472632	10	9001	11	999999.99	10	12	1	1.02	312	2873387.94	1	11550	231.75	11781.75
"472"	10	53	87	5	12	1	6	619.42137992	767.46472632	10	9001	11	999999.99	10	12	1	1.02	816	7515014.6	1	18743.33	579.32	19322.65
"473"	10	53	87	5	6	1	6	619.42137992	767.46472632	10	9001	11	999999.99	8	12	1	1.02	816	7515014.6	1	22750	614.47	23364.47
"474"	10	53	87	5	8	1	6	619.42137992	767.46472632	10	9001	11	2000	9	12	1	1.02	2040	18787536.5	0	10190.44	884.6	11075.04
"475"	10	53	87	5	9	1	6	619.42137992	767.46472632	10	9001	11	3000	9	12	1	1.02	3060	28181304.75	0	14920.47	2891.77	17812.23
"476"	10	53	88	3	11	1	6	1389.93962264	1722.13886486	10	9001	11	1500	1	12	1	1	1500	30998499.57	0	6485	1208.17	7693.17
"477"	10	53	88	3	8	1	6	1389.93962264	1722.13886486	10	9001	11	1500	12	12	1	1	1500	30998499.57	0	12322.5	1808	14130.5
"478"	10	53	89	1	1	1	6	2931.98397535	3632.73589216	10	9001	11	650	11	12	1	1.01	656.5	28618693.36	0	7568.83	535.17	8104
"479"	10	53	90	5	7	1	6	1177.67757576	1459.14562795	10	9001	11	2000	2	12	1	1	2000	35019495.07	0	5400.08	2000	7400.08
"480"	10	53	91	3	10	1	6	669.82740741	829.91792755	10	9001	11	1800	4	12	1	0.99	1782	17746964.96	0	2651.2	1782	4433.2
"481"	10	53	91	3	2	1	6	669.82740741	829.91792755	10	9001	11	1500	2	12	1	1	1500	14938522.7	0	9623.6	1500	11123.6
"482"	10	53	91	3	6	1	6	669.82740741	829.91792755	10	9001	11	2000	2	12	1	1	2000	19918030.26	0	5584.43	1568.89	7153.32
"483"	10	53	91	3	7	1	6	669.82740741	829.91792755	10	9001	11	999999.99	3	12	1	1	612	6094917.26	1	1114.95	612	1726.95
"484"	10	53	92	1	1	1	6	553.89327389	686.27522981	10	9001	11	600	2	12	1	1	600	4941181.65	0	1475.1	600	2075.1
"485"	10	53	92	1	11	1	6	553.89327389	686.27522981	10	9001	11	1100	4	12	1	0.99	1089	8968244.7	0	4657.6	1275	5932.6
"486"	10	53	92	1	2	1	6	553.89327389	686.27522981	10	9001	11	800	2	6	1	1	800	3294121.1	0	2259.05	689.58	2948.63
"487"	10	53	92	1	4	1	6	553.89327389	686.27522981	10	9001	11	999999.99	2	12	1	1	204	1680001.76	1	924.42	204	1128.42
"488"	10	53	92	1	5	1	6	553.89327389	686.27522981	10	9001	11	800	2	12	1	1	800	6588242.21	0	380.42	800	1180.42
"489"	10	53	92	1	7	1	6	553.89327389	686.27522981	10	9001	11	1300	3	12	1	1	1300	10705893.59	0	7638.28	1211	8849.28
"490"	10	53	92	1	9	1	6	553.89327389	686.27522981	10	9001	11	1200	3	12	1	1	1200	9882363.31	0	6967.07	1200	8167.07
"491"	10	53	93	0	4	1	7	1700.67112445	2107.1360166	10	9001	11	999999.99	5	12	1	1.03	693	17522943.11	1	31723.3	410.67	32133.96
"492"	10	53	94	8	1	1	7	1387.47079646	1719.0799827	10	9001	11	3500	4	12	1	0.99	3465	71479345.68	0	20415.5	2308.2	22723.7
"493"	10	53	94	8	10	1	7	1387.47079646	1719.0799827	10	9001	11	4000	6	12	1	1.02	4080	84166155.95	0	15236.67	3418.05	18654.72
"494"	10	53	94	8	12	1	7	1387.47079646	1719.0799827	10	9001	11	999999.99	7	12	1	1.02	816	16833231.19	1	30458.33	816	31274.33
"495"	10	53	94	8	3	1	7	1387.47079646	1719.0799827	10	9001	11	5000	5	12	1	1.03	5150	106239142.93	0	13391.17	4970	18361.17
"496"	10	53	94	8	5	1	7	1387.47079646	1719.0799827	10	9001	11	3000	5	12	1	1.03	3090	63743485.76	0	26194.98	3090	29284.98
"497"	10	53	95	6	3	1	7	1027.13746489	1272.62603283	10	9001	11	1500	8	12	1	1.02	1530	23365413.96	0	22484.68	1294.05	23778.73
"498"	10	53	95	6	8	1	7	1027.13746489	1272.62603283	10	9001	11	2000	9	12	1	1.02	2040	31153885.28	0	7432	1921.55	9353.55
"499"	10	53	95	6	9	1	7	1027.13746489	1272.62603283	10	9001	11	2500	9	12	1	1.02	2550	38942356.6	0	18526.96	2421.25	20948.21
"500"	10	53	96	4	1	1	7	736.28976744	912.26496724	10	9001	11	2300	7	12	1	1.02	2346	25682083.36	0	2785.11	2346	5131.11
"501"	10	53	96	4	12	1	7	736.28976744	912.26496724	10	9001	11	999999.99	9	12	1	1.02	816	8932898.56	1	4956.25	816	5772.25
"502"	10	53	96	4	3	1	7	736.28976744	912.26496724	10	9001	11	2500	7	12	1	1.02	2550	27915308	0	5534.53	2648.36	8182.89
"503"	10	53	96	4	4	1	7	736.28976744	912.26496724	10	9001	11	3000	7	12	1	1.02	3060	33498369.6	0	10824.46	2897.59	13722.04
"504"	10	53	96	4	8	1	7	736.28976744	912.26496724	10	9001	11	5000	8	11	1	1.02	5100	51178064.66	0	138.33	4577.61	4715.94
"505"	10	53	97	2	11	1	7	1356.640625	1680.88131881	10	9001	11	999999.99	1	12	1	1	408	8229594.94	1	3500	326.1	3826.1
"506"	10	53	97	2	13	1	7	1356.640625	1680.88131881	10	9001	11	800	1	12	1	1	800	16136460.66	0	7416	806.87	8222.87
"507"	10	53	97	2	5	1	7	1356.640625	1680.88131881	10	9001	11	700	12	12	1	1	700	14119403.08	0	3503.33	679.84	4183.18
"508"	10	53	97	2	7	1	7	1356.640625	1680.88131881	10	9001	11	800	12	12	1	1	800	16136460.66	0	19829	759.83	20588.83
"509"	10	53	98	0	1	1	7	1465.0974026	1815.25955281	10	9001	11	200	11	12	1	1.01	202	4400189.16	0	925.15	207.05	1132.2
"510"	10	53	98	0	11	1	7	1465.0974026	1815.25955281	10	9001	11	2000	1	12	1	1	2000	43566229.27	0	10283.31	2000	12283.31
"511"	10	53	98	0	7	1	7	1465.0974026	1815.25955281	10	9001	11	600	12	12	1	1	600	13069868.78	0	1575	608.08	2183.08
"512"	10	53	98	0	8	1	7	1465.0974026	1815.25955281	10	9001	11	1100	12	12	1	1	1100	23961426.1	0	1288.58	828.75	2117.33
"513"	10	53	99	9	13	1	7	1228.14556962	1521.67560569	10	9001	11	1200	4	12	1	0.99	1188	21693007.43	0	8417.77	639.5	9057.27
"514"	10	53	99	9	3	1	7	1228.14556962	1521.67560569	10	9001	11	2700	2	12	1	1	2700	49302289.62	0	9470.67	1890.1	11360.77
"515"	10	53	99	9	9	1	7	1228.14556962	1521.67560569	10	9001	11	350	3	12	1	1	350	6391037.54	0	2628.5	339.36	2967.86
"516"	10	53	100	6	1	1	7	194.32746362	240.77224087	10	9001	11	500	1	12	1	1	500	1444633.45	0	1930	785.16	2715.16
"517"	10	53	100	6	10	1	7	194.32746362	240.77224087	10	9001	11	350	3	12	1	1	350	1011243.41	0	916.67	350	1266.67
"518"	10	53	100	6	11	1	7	194.32746362	240.77224087	10	9001	11	300	3	12	1	1	300	866780.07	0	57.92	137.23	195.15
"519"	10	53	100	6	12	1	7	194.32746362	240.77224087	10	9001	11	300	3	12	1	1	300	866780.07	0	400	47.5	447.5
"520"	10	53	100	6	13	1	7	194.32746362	240.77224087	10	9001	11	300	4	12	1	0.99	297	858112.27	0	2308.46	180.85	2489.31
"521"	10	53	100	6	15	1	7	194.32746362	240.77224087	10	9001	11	400	4	12	1	0.99	396	1144149.69	0	520.91	271.86	792.76
"522"	10	53	100	6	5	1	7	194.32746362	240.77224087	10	9001	11	999999.99	2	8	1	1	300	577853.38	1	1123.25	200	1323.25
"523"	10	53	101	4	1	1	8	205.68568122	254.84510248	10	9001	11	999999.99	2	12	1	1	180	550465.42	1	729.48	180	909.48
"524"	10	53	101	4	10	1	8	205.68568122	254.84510248	10	9001	11	999999.99	2	12	1	1	250	764535.31	1	445.5	286.64	732.14
"525"	10	53	101	4	11	1	8	205.68568122	254.84510248	10	9001	11	999999.99	2	12	1	1	180	550465.42	1	1052.23	180	1232.23
"526"	10	53	101	4	12	1	8	205.68568122	254.84510248	10	9001	11	150	2	12	1	1	150	458721.18	0	884.58	0	884.58
"527"	10	53	101	4	13	1	8	205.68568122	254.84510248	10	9001	11	999999.99	3	12	1	1	180	550465.42	1	940.89	191.78	1132.68
"528"	10	53	101	4	14	1	8	205.68568122	254.84510248	10	9001	11	300	3	12	1	1	300	917442.37	0	626.33	370	996.33
"529"	10	53	101	4	15	1	8	205.68568122	254.84510248	10	9001	11	600	3	12	1	1	600	1834884.74	0	742.5	842.13	1584.63
"530"	10	53	101	4	16	1	8	205.68568122	254.84510248	10	9001	11	180	3	12	1	1	180	550465.42	0	1791.56	197	1988.56
"531"	10	53	101	4	17	1	8	205.68568122	254.84510248	10	9001	11	465	4	12	1	0.99	460.35	1407815.32	0	1822.5	474.22	2296.72
"532"	10	53	101	4	18	1	8	205.68568122	254.84510248	10	9001	11	300	4	12	1	0.99	297	908267.95	0	541.06	297	838.06
"533"	10	53	101	4	3	1	8	205.68568122	254.84510248	10	9001	11	300	2	12	1	1	300	917442.37	0	757.62	300	1057.62
"534"	10	53	101	4	4	1	8	205.68568122	254.84510248	10	9001	11	250	2	12	1	1	250	764535.31	0	1355.23	294.75	1649.98
"535"	10	53	101	4	5	1	8	205.68568122	254.84510248	10	9001	11	200	2	12	1	1	200	611628.25	0	734.77	221.21	955.97
"536"	10	53	101	4	6	1	8	205.68568122	254.84510248	10	9001	11	200	2	12	1	1	200	611628.25	0	1287.35	267.3	1554.65
"537"	10	53	101	4	7	1	8	205.68568122	254.84510248	10	9001	11	200	2	12	1	1	200	611628.25	0	996	204.14	1200.14
"538"	10	53	101	4	8	1	8	205.68568122	254.84510248	10	9001	11	500	2	12	1	1	500	1529070.61	0	2713.85	2520.47	5234.32
"539"	10	53	101	4	9	1	8	205.68568122	254.84510248	10	9001	11	100	2	12	1	1	100	305814.12	0	1386	215	1601
"540"	10	53	102	2	1	1	8	299.00264633	370.46506881	10	9001	11	150	4	12	1	1.04	156	693510.61	0	3247.08	149.4	3396.48
"541"	10	53	102	2	10	1	8	299.00264633	370.46506881	10	9001	11	250	6	12	1	1.02	255	1133623.11	0	863.44	264.79	1128.23
"542"	10	53	102	2	11	1	8	299.00264633	370.46506881	10	9001	11	300	6	12	1	1.02	306	1360347.73	0	1395.83	322.75	1718.58
"543"	10	53	102	2	12	1	8	299.00264633	370.46506881	10	9001	11	400	6	12	1	1.02	408	1813796.98	0	1540.51	478.05	2018.56
"544"	10	53	102	2	14	1	8	299.00264633	370.46506881	10	9001	11	300	6	12	1	1.02	306	1360347.73	0	1155	49.27	1204.27
"545"	10	53	102	2	15	1	8	299.00264633	370.46506881	10	9001	11	300	6	12	1	1.02	306	1360347.73	0	989.47	291.79	1281.25
"546"	10	53	102	2	3	1	8	299.00264633	370.46506881	10	9001	11	300	4	12	1	1.04	312	1387021.22	0	963.78	317.55	1281.33
"547"	10	53	102	2	6	1	8	299.00264633	370.46506881	10	9001	11	300	5	12	1	1.03	309	1373684.48	0	13264.53	356.46	13620.98
"548"	10	53	102	2	8	1	8	299.00264633	370.46506881	10	9001	11	300	5	12	1	1.03	309	1373684.48	0	981.27	0	981.27
"549"	10	53	103	0	1	1	8	183.33668934	227.15464249	10	9001	11	1300	5	12	1	1.03	1339	3649920.8	0	18360.11	526.73	18886.84
"550"	10	53	103	0	14	1	8	183.33668934	227.15464249	10	9001	11	3500	6	12	1	1.02	3570	9731304.88	0	824	2924.75	3748.75
"551"	10	53	103	0	15	1	8	183.33668934	227.15464249	10	9001	11	999999.99	7	12	1	1.02	1236	3369157.66	1	17788	1426.24	19214.24
"552"	10	53	103	0	16	1	8	183.33668934	227.15464249	10	9001	11	3000	7	12	1	1.02	3060	8341118.47	0	1760.77	2973	4733.77
