"DISTRITO";"DISTRITO_nome";"sexo";"Sexo";"faixa_idade";"fx_idade";"N";"n";"fator"
12;"LUZIANIA_SEDE";"MASCULINO";1;"8";"fx35a39";4758.85032143361;84;56.6529800170668
14;"NOVO GAMA";"FEMININO";2;"8";"fx35a39";4905.66141940475;99;49.5521355495429
14;"NOVO GAMA";"MASCULINO";1;"8";"fx35a39";4498.4158417984;80;56.23019802248
5;"Pe BERNARDO_M ALTO";"FEMININO";2;"8";"fx35a39";365.81877602004;65;5.62798116953907
5;"Pe BERNARDO_M ALTO";"MASCULINO";1;"8";"fx35a39";346.952519003986;43;8.06866323265083
4;"Pe BERNARDO_SEDE";"FEMININO";2;"8";"fx35a39";632.178372854233;70;9.03111961220333
4;"Pe BERNARDO_SEDE";"MASCULINO";1;"8";"fx35a39";599.575235880189;62;9.67056832064821
6;"PLANALTINA";"FEMININO";2;"8";"fx35a39";3439.72395083834;92;37.3883038134603
6;"PLANALTINA";"MASCULINO";1;"8";"fx35a39";3144.17709441634;70;44.9168156345192
17;"SANTO ANTONIO DO DESCOBERTO";"FEMININO";2;"8";"fx35a39";2772.98810346572;90;30.8109789273969
17;"SANTO ANTONIO DO DESCOBERTO";"MASCULINO";1;"8";"fx35a39";2620.30043625095;87;30.1183958189764
7;"VALPARAISO DE GOIAS";"FEMININO";2;"8";"fx35a39";8200.216;151;54.3060662251656
7;"VALPARAISO DE GOIAS";"MASCULINO";1;"8";"fx35a39";7639.144;127;60.1507401574803
1;"AGUAS LINDAS DE GOIAS";"FEMININO";2;"9";"fx40a44";7964.198;132;60.3348333333333
1;"AGUAS LINDAS DE GOIAS";"MASCULINO";1;"9";"fx40a44";7474.852;88;84.9415
8;"ALEXANIA";"FEMININO";2;"9";"fx40a44";869.82643537415;54;16.1078969513731
8;"ALEXANIA";"MASCULINO";1;"9";"fx40a44";862.949667590493;65;13.2761487321614
16;"CIDADE OCID_J ABC";"FEMININO";2;"9";"fx40a44";485.955129006884;78;6.23019396162672
16;"CIDADE OCID_J ABC";"MASCULINO";1;"9";"fx40a44";443.879144422939;64;6.93561163160843
15;"CIDADE OCID_SEDE";"FEMININO";2;"9";"fx40a44";2139.37637228973;70;30.562519604139
15;"CIDADE OCID_SEDE";"MASCULINO";1;"9";"fx40a44";1954.14040730737;74;26.4073028014509
2;"COCALZ de GOIAS_GIR/EDI";"FEMININO";2;"9";"fx40a44";308.073344320724;55;5.60133353310407
2;"COCALZ de GOIAS_GIR/EDI";"MASCULINO";1;"9";"fx40a44";339.582684662563;61;5.56692925676333
3;"COCALZ de GOIAS_SEDE";"FEMININO";2;"9";"fx40a44";299.285892818013;71;4.21529426504244
3;"COCALZ de GOIAS_SEDE";"MASCULINO";1;"9";"fx40a44";329.89646406723;68;4.85141858922397
10;"CRISTALINA_CAM LIND";"FEMININO";2;"9";"fx40a44";193.751150087638;61;3.17624836209243
10;"CRISTALINA_CAM LIND";"MASCULINO";1;"9";"fx40a44";209.41939699422;73;2.86875886293452
9;"CRISTALINA_SEDE";"FEMININO";2;"9";"fx40a44";933.237932215333;78;11.9645888745555
9;"CRISTALINA_SEDE";"MASCULINO";1;"9";"fx40a44";1008.70691569194;70;14.4100987955991
11;"FORMOSA";"FEMININO";2;"9";"fx40a44";4246.5821675276;103;41.2289530827922
11;"FORMOSA";"MASCULINO";1;"9";"fx40a44";4093.01404537143;97;42.1960210863034
13;"LUZIANIA_J INGA";"FEMININO";2;"9";"fx40a44";2631.2111736833;72;36.5445996344903
13;"LUZIANIA_J INGA";"MASCULINO";1;"9";"fx40a44";2512.01670154823;54;46.5188278064487
12;"LUZIANIA_SEDE";"FEMININO";2;"9";"fx40a44";4525.99652162584;97;46.6597579549056
12;"LUZIANIA_SEDE";"MASCULINO";1;"9";"fx40a44";4320.96783686042;92;46.9670417050046
14;"NOVO GAMA";"FEMININO";2;"9";"fx40a44";4453.584342493;102;43.6625915930686
14;"NOVO GAMA";"MASCULINO";1;"9";"fx40a44";4159.32292528784;83;50.1123244010583
5;"Pe BERNARDO_M ALTO";"FEMININO";2;"9";"fx40a44";345.241442652521;65;5.31140681003879
5;"Pe BERNARDO_M ALTO";"MASCULINO";1;"9";"fx40a44";323.87737414546;49;6.60974232949918
4;"Pe BERNARDO_SEDE";"FEMININO";2;"9";"fx40a44";596.618292348021;82;7.27583283351245
4;"Pe BERNARDO_SEDE";"MASCULINO";1;"9";"fx40a44";559.698639908965;63;8.8841053953804
6;"PLANALTINA";"FEMININO";2;"9";"fx40a44";3114.21667797524;78;39.9258548458364
6;"PLANALTINA";"MASCULINO";1;"9";"fx40a44";2817.57235299881;84;33.5425280118906
17;"SANTO ANTONIO DO DESCOBERTO";"FEMININO";2;"9";"fx40a44";2476.01073893246;66;37.5153142262493
17;"SANTO ANTONIO DO DESCOBERTO";"MASCULINO";1;"9";"fx40a44";2376.11441702504;63;37.7161018575404
7;"VALPARAISO DE GOIAS";"FEMININO";2;"9";"fx40a44";6886.563;121;56.9137438016529
7;"VALPARAISO DE GOIAS";"MASCULINO";1;"9";"fx40a44";6323.395;113;55.9592477876106
1;"AGUAS LINDAS DE GOIAS";"FEMININO";2;"10";"fx45a49";6849.303;114;60.0816052631579
1;"AGUAS LINDAS DE GOIAS";"MASCULINO";1;"10";"fx45a49";6613.73;107;61.8105607476635
8;"ALEXANIA";"FEMININO";2;"10";"fx45a49";740.966399462501;51;14.5287529306373
8;"ALEXANIA";"MASCULINO";1;"10";"fx45a49";771.662909381036;40;19.2915727345259
16;"CIDADE OCID_J ABC";"FEMININO";2;"10";"fx45a49";389.061123511867;60;6.48435205853112
16;"CIDADE OCID_J ABC";"MASCULINO";1;"10";"fx45a49";368.581552101656;61;6.04232052625666
15;"CIDADE OCID_SEDE";"FEMININO";2;"10";"fx45a49";1712.80870462012;71;24.1240662622552
15;"CIDADE OCID_SEDE";"MASCULINO";1;"10";"fx45a49";1622.6491228514;50;32.452982457028
2;"COCALZ de GOIAS_GIR/EDI";"FEMININO";2;"10";"fx45a49";271.463240338865;58;4.68040069549768
2;"COCALZ de GOIAS_GIR/EDI";"MASCULINO";1;"10";"fx45a49";278.949073120797;44;6.33975166183629
3;"COCALZ de GOIAS_SEDE";"FEMININO";2;"10";"fx45a49";263.720051571573;45;5.8604455904794
3;"COCALZ de GOIAS_SEDE";"MASCULINO";1;"10";"fx45a49";270.992359250663;54;5.01837702316043
10;"CRISTALINA_CAM LIND";"FEMININO";2;"10";"fx45a49";162.392267845549;44;3.69073336012611
10;"CRISTALINA_CAM LIND";"MASCULINO";1;"10";"fx45a49";171.510728348198;46;3.72849409452603
9;"CRISTALINA_SEDE";"FEMININO";2;"10";"fx45a49";782.192127290023;66;11.8513958680306
9;"CRISTALINA_SEDE";"MASCULINO";1;"10";"fx45a49";826.112863866967;43;19.2119270666737
11;"FORMOSA";"FEMININO";2;"10";"fx45a49";3497.23994049058;95;36.813052005164
11;"FORMOSA";"MASCULINO";1;"10";"fx45a49";3408.4258156467;90;37.87139795163
13;"LUZIANIA_J INGA";"FEMININO";2;"10";"fx45a49";2242.88220829731;52;43.1323501595636
13;"LUZIANIA_J INGA";"MASCULINO";1;"10";"fx45a49";2131.00495322564;72;29.5972910170228
12;"LUZIANIA_SEDE";"FEMININO";2;"10";"fx45a49";3858.02446215665;80;48.2253057769582
12;"LUZIANIA_SEDE";"MASCULINO";1;"10";"fx45a49";3665.58226201406;59;62.1285129154925
14;"NOVO GAMA";"FEMININO";2;"10";"fx45a49";3670.07005126397;87;42.1847132329192
14;"NOVO GAMA";"MASCULINO";1;"10";"fx45a49";3521.90091257446;93;37.8699022857469
5;"Pe BERNARDO_M ALTO";"FEMININO";2;"10";"fx45a49";297.018062296547;44;6.75041050673971
5;"Pe BERNARDO_M ALTO";"MASCULINO";1;"10";"fx45a49";294.276682251268;52;5.65916696637053
4;"Pe BERNARDO_SEDE";"FEMININO";2;"10";"fx45a49";513.282553109473;61;8.41446808376186
4;"Pe BERNARDO_SEDE";"MASCULINO";1;"10";"fx45a49";508.545122201047;56;9.08116289644727
6;"PLANALTINA";"FEMININO";2;"10";"fx45a49";2594.52208384671;65;39.9157243668725
6;"PLANALTINA";"MASCULINO";1;"10";"fx45a49";2460.6375715318;59;41.7057215513865
17;"SANTO ANTONIO DO DESCOBERTO";"FEMININO";2;"10";"fx45a49";2076.60688337971;74;28.0622551808069
17;"SANTO ANTONIO DO DESCOBERTO";"MASCULINO";1;"10";"fx45a49";1969.37334050089;59;33.379209161032
7;"VALPARAISO DE GOIAS";"FEMININO";2;"10";"fx45a49";5468.184;114;47.9665263157895
7;"VALPARAISO DE GOIAS";"MASCULINO";1;"10";"fx45a49";4967.009;90;55.1889888888889
1;"AGUAS LINDAS DE GOIAS";"FEMININO";2;"11";"fx50a54";5185.396;102;50.8372156862745
1;"AGUAS LINDAS DE GOIAS";"MASCULINO";1;"11";"fx50a54";5087.014;103;49.3884854368932
8;"ALEXANIA";"FEMININO";2;"11";"fx50a54";631.247375308642;54;11.6897662094193
8;"ALEXANIA";"MASCULINO";1;"11";"fx50a54";660.902000789452;49;13.4877959344786
16;"CIDADE OCID_J ABC";"FEMININO";2;"11";"fx50a54";313.523701129548;39;8.039069259732
16;"CIDADE OCID_J ABC";"MASCULINO";1;"11";"fx50a54";287.776737831465;48;5.99534870482219
15;"CIDADE OCID_SEDE";"FEMININO";2;"11";"fx50a54";1380.26158859593;61;22.6272391573103
15;"CIDADE OCID_SEDE";"MASCULINO";1;"11";"fx50a54";1266.91275935176;53;23.9040143273917
2;"COCALZ de GOIAS_GIR/EDI";"FEMININO";2;"11";"fx50a54";237.061304378435;43;5.51305359019617
2;"COCALZ de GOIAS_GIR/EDI";"MASCULINO";1;"11";"fx50a54";231.900083038999;29;7.9965545875517
3;"COCALZ de GOIAS_SEDE";"FEMININO";2;"11";"fx50a54";230.299392795374;58;3.97067918612714
3;"COCALZ de GOIAS_SEDE";"MASCULINO";1;"11";"fx50a54";225.28538958776;55;4.09609799250472
10;"CRISTALINA_CAM LIND";"FEMININO";2;"11";"fx50a54";137.182615848021;38;3.61006883810581
10;"CRISTALINA_CAM LIND";"MASCULINO";1;"11";"fx50a54";143.293345488864;32;4.47791704652699
9;"CRISTALINA_SEDE";"FEMININO";2;"11";"fx50a54";660.765217094138;38;17.3885583445826
9;"CRISTALINA_SEDE";"MASCULINO";1;"11";"fx50a54";690.198666607948;45;15.3377481468433
11;"FORMOSA";"FEMININO";2;"11";"fx50a54";2971.95627191887;72;41.2771704433176
11;"FORMOSA";"MASCULINO";1;"11";"fx50a54";2910.96649663786;70;41.5852356662551
13;"LUZIANIA_J INGA";"FEMININO";2;"11";"fx50a54";1849.14034727796;51;36.2576538681953
13;"LUZIANIA_J INGA";"MASCULINO";1;"11";"fx50a54";1756.31556576827;38;46.2188306781123
12;"LUZIANIA_SEDE";"FEMININO";2;"11";"fx50a54";3180.7415776752;72;44.1769663566
12;"LUZIANIA_SEDE";"MASCULINO";1;"11";"fx50a54";3021.07190067036;76;39.7509460614521
14;"NOVO GAMA";"FEMININO";2;"11";"fx50a54";2769.82138354838;79;35.0610301714985
14;"NOVO GAMA";"MASCULINO";1;"11";"fx50a54";2664.42171870593;75;35.5256229160791
5;"Pe BERNARDO_M ALTO";"FEMININO";2;"11";"fx50a54";262.93086085732;49;5.36593593586367
5;"Pe BERNARDO_M ALTO";"MASCULINO";1;"11";"fx50a54";267.307372636904;36;7.42520479546955
4;"Pe BERNARDO_SEDE";"FEMININO";2;"11";"fx50a54";454.375813068812;42;10.8184717397336
4;"Pe BERNARDO_SEDE";"MASCULINO";1;"11";"fx50a54";461.938946174487;43;10.7427661901044
6;"PLANALTINA";"FEMININO";2;"11";"fx50a54";2151.13243540031;58;37.0884902655226
6;"PLANALTINA";"MASCULINO";1;"11";"fx50a54";2031.51121353599;65;31.2540186697845
17;"SANTO ANTONIO DO DESCOBERTO";"FEMININO";2;"11";"fx50a54";1653.50009461169;65;25.438462994026
17;"SANTO ANTONIO DO DESCOBERTO";"MASCULINO";1;"11";"fx50a54";1539.22303516317;39;39.4672573118761
7;"VALPARAISO DE GOIAS";"FEMININO";2;"11";"fx50a54";4421.858;65;68.0285846153846
7;"VALPARAISO DE GOIAS";"MASCULINO";1;"11";"fx50a54";3866.754;66;58.5871818181818
1;"AGUAS LINDAS DE GOIAS";"FEMININO";2;"12";"fx55a59";3333.584;65;51.2859076923077
1;"AGUAS LINDAS DE GOIAS";"MASCULINO";1;"12";"fx55a59";3340.658;59;56.6213220338983
8;"ALEXANIA";"FEMININO";2;"12";"fx55a59";526.624578919963;46;11.4483604113035
8;"ALEXANIA";"MASCULINO";1;"12";"fx55a59";526.208238263207;38;13.8475852174528
16;"CIDADE OCID_J ABC";"FEMININO";2;"12";"fx55a59";247.069842308967;26;9.50268624265258
16;"CIDADE OCID_J ABC";"MASCULINO";1;"12";"fx55a59";212.616444672343;30;7.08721482241144
15;"CIDADE OCID_SEDE";"FEMININO";2;"12";"fx55a59";1087.70409321817;58;18.7535188485892
15;"CIDADE OCID_SEDE";"MASCULINO";1;"12";"fx55a59";936.025922849789;45;20.8005760633286
2;"COCALZ de GOIAS_GIR/EDI";"FEMININO";2;"12";"fx55a59";193.361266646315;34;5.68709607783278
2;"COCALZ de GOIAS_GIR/EDI";"MASCULINO";1;"12";"fx55a59";190.568215532808;22;8.66219161512765
3;"COCALZ de GOIAS_SEDE";"FEMININO";2;"12";"fx55a59";187.845850319389;51;3.68325196704684
3;"COCALZ de GOIAS_SEDE";"MASCULINO";1;"12";"fx55a59";185.132467900552;39;4.74698635642441
10;"CRISTALINA_CAM LIND";"FEMININO";2;"12";"fx55a59";110.312192066235;20;5.51560960331174
10;"CRISTALINA_CAM LIND";"MASCULINO";1;"12";"fx55a59";114.85198466483;36;3.19033290735639
9;"CRISTALINA_SEDE";"FEMININO";2;"12";"fx55a59";531.338895152198;36;14.7594137542277
9;"CRISTALINA_SEDE";"MASCULINO";1;"12";"fx55a59";553.205638423055;35;15.8058753835159
11;"FORMOSA";"FEMININO";2;"12";"fx55a59";2375.6700342409;83;28.6225305330228
11;"FORMOSA";"MASCULINO";1;"12";"fx55a59";2382.23857410201;46;51.7877950891742
13;"LUZIANIA_J INGA";"FEMININO";2;"12";"fx55a59";1411.22700823287;33;42.7644547949354
13;"LUZIANIA_J INGA";"MASCULINO";1;"12";"fx55a59";1329.00202342435;19;69.947474917071
12;"LUZIANIA_SEDE";"FEMININO";2;"12";"fx55a59";2427.47849141476;64;37.9293514283556
12;"LUZIANIA_SEDE";"MASCULINO";1;"12";"fx55a59";2286.04172687216;46;49.6965592798296
14;"NOVO GAMA";"FEMININO";2;"12";"fx55a59";1973.97746575386;60;32.899624429231
14;"NOVO GAMA";"MASCULINO";1;"12";"fx55a59";1808.06007340714;53;34.114341007682
5;"Pe BERNARDO_M ALTO";"FEMININO";2;"12";"fx55a59";210.122062962937;34;6.1800606753805
5;"Pe BERNARDO_M ALTO";"MASCULINO";1;"12";"fx55a59";216.351176326652;39;5.54746605965775
4;"Pe BERNARDO_SEDE";"FEMININO";2;"12";"fx55a59";363.11592671615;39;9.31066478759358
4;"Pe BERNARDO_SEDE";"MASCULINO";1;"12";"fx55a59";373.880575795787;37;10.1048804269131
6;"PLANALTINA";"FEMININO";2;"12";"fx55a59";1670.77472498132;40;41.7693681245331
6;"PLANALTINA";"MASCULINO";1;"12";"fx55a59";1505.32777719262;35;43.0093650626462
17;"SANTO ANTONIO DO DESCOBERTO";"FEMININO";2;"12";"fx55a59";1214.03028813559;48;25.2922976694915
17;"SANTO ANTONIO DO DESCOBERTO";"MASCULINO";1;"12";"fx55a59";1077.36702529724;45;23.9414894510498
7;"VALPARAISO DE GOIAS";"FEMININO";2;"12";"fx55a59";3285.234;56;58.6648928571429
7;"VALPARAISO DE GOIAS";"MASCULINO";1;"12";"fx55a59";2874.123;46;62.4809347826087
1;"AGUAS LINDAS DE GOIAS";"FEMININO";2;"13";"fx60a64";2054.999;51;40.2940980392157
1;"AGUAS LINDAS DE GOIAS";"MASCULINO";1;"13";"fx60a64";2200.175;42;52.385119047619
8;"ALEXANIA";"FEMININO";2;"13";"fx60a64";439.891458856135;40;10.9972864714034
8;"ALEXANIA";"MASCULINO";1;"13";"fx60a64";417.934797782817;34;12.2921999347887
16;"CIDADE OCID_J ABC";"FEMININO";2;"13";"fx60a64";186.478161023191;14;13.3198686445137
16;"CIDADE OCID_J ABC";"MASCULINO";1;"13";"fx60a64";158.557578146781;9;17.6175086829757
15;"CIDADE OCID_SEDE";"FEMININO";2;"13";"fx60a64";820.954338842677;50;16.4190867768535
15;"CIDADE OCID_SEDE";"MASCULINO";1;"13";"fx60a64";698.036333165032;49;14.2456394523476
2;"COCALZ de GOIAS_GIR/EDI";"FEMININO";2;"13";"fx60a64";163.538979916781;24;6.81412416319922
2;"COCALZ de GOIAS_GIR/EDI";"MASCULINO";1;"13";"fx60a64";158.411040411875;27;5.86707557081017
3;"COCALZ de GOIAS_SEDE";"FEMININO";2;"13";"fx60a64";158.874211343602;52;3.05527329506928
3;"COCALZ de GOIAS_SEDE";"MASCULINO";1;"13";"fx60a64";153.892540642988;31;4.96427550461252
10;"CRISTALINA_CAM LIND";"FEMININO";2;"13";"fx60a64";84.5704823339091;22;3.8441128333595
10;"CRISTALINA_CAM LIND";"MASCULINO";1;"13";"fx60a64";86.4694051761579;23;3.75953935548513
9;"CRISTALINA_SEDE";"FEMININO";2;"13";"fx60a64";407.349231341601;50;8.14698462683202
9;"CRISTALINA_SEDE";"MASCULINO";1;"13";"fx60a64";416.49574131553;38;10.9604142451455
11;"FORMOSA";"FEMININO";2;"13";"fx60a64";1795.33163025428;62;28.9569617782949
11;"FORMOSA";"MASCULINO";1;"13";"fx60a64";1784.93450696908;64;27.8896016713918
13;"LUZIANIA_J INGA";"FEMININO";2;"13";"fx60a64";1029.01292766937;30;34.3004309223124
13;"LUZIANIA_J INGA";"MASCULINO";1;"13";"fx60a64";953.966271003105;33;28.9080688182759
12;"LUZIANIA_SEDE";"FEMININO";2;"13";"fx60a64";1770.02476195024;66;26.818556999246
12;"LUZIANIA_SEDE";"MASCULINO";1;"13";"fx60a64";1640.93557654833;55;29.8351923008788
14;"NOVO GAMA";"FEMININO";2;"13";"fx60a64";1393.72152381654;48;29.0358650795113
14;"NOVO GAMA";"MASCULINO";1;"13";"fx60a64";1243.72771511714;41;30.3348223199301
5;"Pe BERNARDO_M ALTO";"FEMININO";2;"13";"fx60a64";163.815616481472;23;7.12241810789007
5;"Pe BERNARDO_M ALTO";"MASCULINO";1;"13";"fx60a64";176.215259020282;26;6.77750996231855
4;"Pe BERNARDO_SEDE";"FEMININO";2;"13";"fx60a64";283.09287730408;35;8.08836792297372
4;"Pe BERNARDO_SEDE";"MASCULINO";1;"13";"fx60a64";304.520935014628;35;8.70059814327509
6;"PLANALTINA";"FEMININO";2;"13";"fx60a64";1262.36914340653;40;31.5592285851633
6;"PLANALTINA";"MASCULINO";1;"13";"fx60a64";1126.8351025977;32;35.2135969561783
17;"SANTO ANTONIO DO DESCOBERTO";"FEMININO";2;"13";"fx60a64";871.963908866683;43;20.2782304387601
17;"SANTO ANTONIO DO DESCOBERTO";"MASCULINO";1;"13";"fx60a64";814.486586175057;36;22.6246273937516
7;"VALPARAISO DE GOIAS";"FEMININO";2;"13";"fx60a64";2240.34;54;41.4877777777778
7;"VALPARAISO DE GOIAS";"MASCULINO";1;"13";"fx60a64";2006.568;38;52.8044210526316
1;"AGUAS LINDAS DE GOIAS";"FEMININO";2;"14";"fx65a69";1379.172;30;45.9724
1;"AGUAS LINDAS DE GOIAS";"MASCULINO";1;"14";"fx65a69";1454.223;28;51.9365357142857
8;"ALEXANIA";"FEMININO";2;"14";"fx65a69";344.544986780885;32;10.7670308369027
8;"ALEXANIA";"MASCULINO";1;"14";"fx65a69";328.774359637188;24;13.6989316515495
16;"CIDADE OCID_J ABC";"FEMININO";2;"14";"fx65a69";128.137813479751;10;12.8137813479751
16;"CIDADE OCID_J ABC";"MASCULINO";1;"14";"fx65a69";104.112677465282;18;5.78403763696012
15;"CIDADE OCID_SEDE";"FEMININO";2;"14";"fx65a69";564.115890937668;44;12.8208157031288
15;"CIDADE OCID_SEDE";"MASCULINO";1;"14";"fx65a69";458.347260744501;38;12.0617700195921
2;"COCALZ de GOIAS_GIR/EDI";"FEMININO";2;"14";"fx65a69";122.071362085514;21;5.81292200407208
2;"COCALZ de GOIAS_GIR/EDI";"MASCULINO";1;"14";"fx65a69";122.609891408053;26;4.71576505415589
3;"COCALZ de GOIAS_SEDE";"FEMININO";2;"14";"fx65a69";118.589411459238;39;3.04075413998047
3;"COCALZ de GOIAS_SEDE";"MASCULINO";1;"14";"fx65a69";119.112579828317;30;3.97041932761057
10;"CRISTALINA_CAM LIND";"FEMININO";2;"14";"fx65a69";60.9036272780031;21;2.90017272752396
10;"CRISTALINA_CAM LIND";"MASCULINO";1;"14";"fx65a69";61.9285021079446;20;3.09642510539723
9;"CRISTALINA_SEDE";"FEMININO";2;"14";"fx65a69";293.353485435457;32;9.16729641985802
9;"CRISTALINA_SEDE";"MASCULINO";1;"14";"fx65a69";298.289982930524;32;9.32156196657888
11;"FORMOSA";"FEMININO";2;"14";"fx65a69";1308.44229084278;61;21.4498736203735
11;"FORMOSA";"MASCULINO";1;"14";"fx65a69";1251.64060333716;27;46.3570593828579
13;"LUZIANIA_J INGA";"FEMININO";2;"14";"fx65a69";738.989540676762;23;32.1299800294245
13;"LUZIANIA_J INGA";"MASCULINO";1;"14";"fx65a69";683.538567575207;19;35.9757140829057
12;"LUZIANIA_SEDE";"FEMININO";2;"14";"fx65a69";1271.15000273386;33;38.5196970525413
12;"LUZIANIA_SEDE";"MASCULINO";1;"14";"fx65a69";1175.76772635538;39;30.1478904193688
14;"NOVO GAMA";"FEMININO";2;"14";"fx65a69";1019.19341681576;44;23.1634867458128
14;"NOVO GAMA";"MASCULINO";1;"14";"fx65a69";864.060269268981;44;19.6377333924768
5;"Pe BERNARDO_M ALTO";"FEMININO";2;"14";"fx65a69";127.171525838728;25;5.08686103354913
5;"Pe BERNARDO_M ALTO";"MASCULINO";1;"14";"fx65a69";138.303915155718;30;4.61013050519059
4;"Pe BERNARDO_SEDE";"FEMININO";2;"14";"fx65a69";219.76752848168;26;8.45259724929537
4;"Pe BERNARDO_SEDE";"MASCULINO";1;"14";"fx65a69";239.005621837524;26;9.19252391682786
6;"PLANALTINA";"FEMININO";2;"14";"fx65a69";928.524055116413;36;25.7923348643448
6;"PLANALTINA";"MASCULINO";1;"14";"fx65a69";821.263939893936;25;32.8505575957575
17;"SANTO ANTONIO DO DESCOBERTO";"FEMININO";2;"14";"fx65a69";638.164426954212;32;19.9426383423191
17;"SANTO ANTONIO DO DESCOBERTO";"MASCULINO";1;"14";"fx65a69";567.176971237035;41;13.8335846643179
7;"VALPARAISO DE GOIAS";"FEMININO";2;"14";"fx65a69";1464.683;32;45.77134375
7;"VALPARAISO DE GOIAS";"MASCULINO";1;"14";"fx65a69";1311.439;29;45.2220344827586
1;"AGUAS LINDAS DE GOIAS";"FEMININO";2;"15";"fx70m";1879.42168;61;30.8101914754098
1;"AGUAS LINDAS DE GOIAS";"MASCULINO";1;"15";"fx70m";1898.7416;45;42.1942577777778
8;"ALEXANIA";"FEMININO";2;"15";"fx70m";620.475132983959;62;10.0076634352251
8;"ALEXANIA";"MASCULINO";1;"15";"fx70m";602.499288437054;70;8.60713269195791
16;"CIDADE OCID_J ABC";"FEMININO";2;"15";"fx70m";184.672056178928;26;7.10277139149722
16;"CIDADE OCID_J ABC";"MASCULINO";1;"15";"fx70m";138.596346551548;19;7.29454455534463
15;"CIDADE OCID_SEDE";"FEMININO";2;"15";"fx70m";813.00311495583;35;23.2286604273094
15;"CIDADE OCID_SEDE";"MASCULINO";1;"15";"fx70m";610.158698610752;28;21.7913820932411
2;"COCALZ de GOIAS_GIR/EDI";"FEMININO";2;"15";"fx70m";185.21468194951;34;5.44749064557383
2;"COCALZ de GOIAS_GIR/EDI";"MASCULINO";1;"15";"fx70m";200.60679942297;24;8.35861664262373
3;"COCALZ de GOIAS_SEDE";"FEMININO";2;"15";"fx70m";179.931637943188;52;3.46022380659977
3;"COCALZ de GOIAS_SEDE";"MASCULINO";1;"15";"fx70m";194.884712285148;58;3.36008124629565
10;"CRISTALINA_CAM LIND";"FEMININO";2;"15";"fx70m";91.2319186151175;19;4.80167992711145
10;"CRISTALINA_CAM LIND";"MASCULINO";1;"15";"fx70m";88.8549934477446;22;4.03886333853385
9;"CRISTALINA_SEDE";"FEMININO";2;"15";"fx70m";439.435260342447;62;7.0876654893943
9;"CRISTALINA_SEDE";"MASCULINO";1;"15";"fx70m";427.986364543757;61;7.0161699105534
11;"FORMOSA";"FEMININO";2;"15";"fx70m";2311.96586319029;119;19.4282845646243
11;"FORMOSA";"MASCULINO";1;"15";"fx70m";2002.25450116241;84;23.8363631090763
13;"LUZIANIA_J INGA";"FEMININO";2;"15";"fx70m";1207.81122023565;29;41.6486627667465
13;"LUZIANIA_J INGA";"MASCULINO";1;"15";"fx70m";1059.94362758479;35;30.2841036452798
12;"LUZIANIA_SEDE";"FEMININO";2;"15";"fx70m";2077.57911498789;86;24.1578966859057
12;"LUZIANIA_SEDE";"MASCULINO";1;"15";"fx70m";1823.229248777;83;21.9666174551446
14;"NOVO GAMA";"FEMININO";2;"15";"fx70m";1491.09815912964;48;31.0645449818675
14;"NOVO GAMA";"MASCULINO";1;"15";"fx70m";1286.04650041666;55;23.3826636439392
5;"Pe BERNARDO_M ALTO";"FEMININO";2;"15";"fx70m";224.26068337139;39;5.75027393259974
5;"Pe BERNARDO_M ALTO";"MASCULINO";1;"15";"fx70m";236.77903582382;36;6.57719543955057
4;"Pe BERNARDO_SEDE";"FEMININO";2;"15";"fx70m";387.549145102211;56;6.92052044825377
4;"Pe BERNARDO_SEDE";"MASCULINO";1;"15";"fx70m";409.1823476685;48;8.52463224309375
6;"PLANALTINA";"FEMININO";2;"15";"fx70m";1401.53584313807;50;28.0307168627613
6;"PLANALTINA";"MASCULINO";1;"15";"fx70m";1292.20544613112;41;31.5172060031981
17;"SANTO ANTONIO DO DESCOBERTO";"FEMININO";2;"15";"fx70m";1083.69970536049;44;24.6295387581929
17;"SANTO ANTONIO DO DESCOBERTO";"MASCULINO";1;"15";"fx70m";910.741647135087;50;18.2148329427017
7;"VALPARAISO DE GOIAS";"FEMININO";2;"15";"fx70m";2183.48321;36;60.6523113888889
7;"VALPARAISO DE GOIAS";"MASCULINO";1;"15";"fx70m";1683.19896;32;52.5999675
