"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"num_quadro"	"cod_item"	"cod_obtencao"	"val_despesa"	"mes"	"qtd_meses"	"fator_anual"	"num_deflator"	"val_despesa_corrigido"	"valor_anual_expandido2"	"cod_imput"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"cod_local_compra"
"339"	7	53	34	4	12	1	3	548.30816072	679.35525984	10	101	1	300	3	12	1	0.98	294	2396765.36	0	7414.28	0	7414.28	7508
"340"	7	53	34	4	14	1	3	548.30816072	679.35525984	11	1301	1	400	0	0	1	0.99	396	269024.68	0	6060	458.23	6518.23	7501
"341"	7	53	34	4	14	1	3	548.30816072	679.35525984	10	501	1	28	4	6	1	0.96	26.88	109566.42	0	6060	458.23	6518.23	8303
"342"	7	53	34	4	14	1	3	548.30816072	679.35525984	10	401	1	150	4	12	1	0.96	144	1173925.89	0	6060	458.23	6518.23	5801
"343"	7	53	34	4	14	1	3	548.30816072	679.35525984	11	901	1	400	0	0	1	1.01	404	274459.52	0	6060	458.23	6518.23	2107
"344"	7	53	34	4	2	1	3	548.30816072	679.35525984	10	501	1	40	4	3	1	1.04	41.6	84783.54	0	2020.71	489.6	2510.31	7302
"345"	7	53	34	4	3	1	3	548.30816072	679.35525984	10	501	1	110	1	1	1	1	110	74729.08	0	4069.22	590.83	4660.05	8303
"346"	7	53	34	4	3	1	3	548.30816072	679.35525984	11	1301	1	300	0	0	1	1.05	315	213996.91	0	4069.22	590.83	4660.05	7501
"347"	7	53	34	4	3	1	3	548.30816072	679.35525984	11	801	3	800	0	0	1	1.04	832	565223.58	0	4069.22	590.83	4660.05	2101
"348"	7	53	34	4	4	1	3	548.30816072	679.35525984	10	101	1	480	2	3	1	0.99	475.2	968488.86	0	1576.28	37.5	1613.78	7501
"349"	7	53	34	4	4	1	3	548.30816072	679.35525984	10	101	1	400	12	9	1	1.01	404	2470135.72	0	1576.28	37.5	1613.78	7502
"350"	7	53	34	4	5	1	3	548.30816072	679.35525984	10	501	1	27	2	12	1	1	27	220111.1	0	3005.5	0	3005.5	8303
"351"	7	53	34	4	5	1	3	548.30816072	679.35525984	10	101	1	350	2	12	1	0.99	346.5	2824759.17	0	3005.5	0	3005.5	3701
"352"	7	53	34	4	6	1	3	548.30816072	679.35525984	10	501	3	40	5	3	1	1.03	41.2	83968.31	0	636	112.3	748.3	7302
"353"	7	53	34	4	7	1	3	548.30816072	679.35525984	10	501	1	107	2	1	1	1	107	72691.01	0	1125.5	341.08	1466.58	8303
"354"	7	53	34	4	8	1	3	548.30816072	679.35525984	10	201	1	340	5	12	1	1.03	350.2	2854922.54	0	2246.38	505.33	2751.71	8202
"355"	7	53	34	4	8	1	3	548.30816072	679.35525984	10	501	1	140	2	1	1	1	140	95109.74	0	2246.38	505.33	2751.71	7302
"356"	7	53	35	2	1	1	4	466.92957549	578.52697773	10	501	1	235	6	12	1	1.1	258.5	1794590.68	0	3060	0	3060	5801
"357"	7	53	35	2	10	1	4	466.92957549	578.52697773	10	401	1	221	6	12	1	1.05	232.05	1610966.22	0	4290.82	597.58	4888.4	7302
"358"	7	53	35	2	10	1	4	466.92957549	578.52697773	10	201	3	81	6	12	1	1.02	82.62	573574.79	0	4290.82	597.58	4888.4	7301
"359"	7	53	35	2	10	1	4	466.92957549	578.52697773	10	501	3	53	6	6	1	1.03	54.59	189490.73	0	4290.82	597.58	4888.4	7302
"360"	7	53	35	2	13	1	4	466.92957549	578.52697773	10	101	1	550	7	12	1	1.05	577.5	4009191.96	0	2625	50	2675	7502
"361"	7	53	35	2	13	1	4	466.92957549	578.52697773	10	501	3	62	7	6	1	1.03	63.86	221668.4	0	2625	50	2675	8303
"362"	7	53	35	2	13	1	4	466.92957549	578.52697773	10	401	1	350	7	12	1	1.05	367.5	2551303.97	0	2625	50	2675	8009
"363"	7	53	35	2	4	1	4	466.92957549	578.52697773	10	201	1	293	5	7	1	1.03	301.79	1222155.6	0	12731.17	420.54	13151.71	8201
"364"	7	53	35	2	4	1	4	466.92957549	578.52697773	10	401	1	286	5	7	1	1.06	303.16	1227703.67	0	12731.17	420.54	13151.71	5801
"365"	7	53	35	2	4	1	4	466.92957549	578.52697773	12	201	3	2051	0	0	1	1.06	2174.06	1257752.36	0	12731.17	420.54	13151.71	0
"366"	7	53	35	2	4	1	4	466.92957549	578.52697773	12	401	1	300	0	0	1	1.06	318	183971.58	0	12731.17	420.54	13151.71	0
"367"	7	53	35	2	5	1	4	466.92957549	578.52697773	10	401	1	235	5	11	1	1.06	249.1	1585221.77	0	11406.63	12.12	11418.75	8009
"368"	7	53	35	2	5	1	4	466.92957549	578.52697773	11	1301	1	200	0	0	1	1.1	220	127275.94	0	11406.63	12.12	11418.75	7501
"369"	7	53	35	2	5	1	4	466.92957549	578.52697773	11	801	1	250	0	0	1	1.06	265	153309.65	0	11406.63	12.12	11418.75	5908
"370"	7	53	35	2	5	1	4	466.92957549	578.52697773	10	101	1	500	5	11	1	1.06	530	3372812.28	0	11406.63	12.12	11418.75	3701
"371"	7	53	35	2	7	1	4	466.92957549	578.52697773	10	501	1	472.18	6	1	1	1.03	486.35	281366.6	0	8988.43	571.47	9559.9	8303
"372"	7	53	35	2	7	1	4	466.92957549	578.52697773	10	201	1	259.13	6	5	1	1.02	264.31	764552.33	0	8988.43	571.47	9559.9	8202
"373"	7	53	35	2	7	1	4	466.92957549	578.52697773	10	401	1	286	6	12	1	1.05	300.3	2084779.82	0	8988.43	571.47	9559.9	8009
"374"	7	53	35	2	8	1	4	466.92957549	578.52697773	12	501	1	70	0	0	1	1.07	74.9	43331.67	0	8202.55	0	8202.55	0
"375"	7	53	35	2	8	1	4	466.92957549	578.52697773	10	101	1	388	6	12	1	1.06	411.28	2855238.9	0	8202.55	0	8202.55	3701
"376"	7	53	35	2	8	1	4	466.92957549	578.52697773	10	401	1	235	6	12	1	1.05	246.75	1713018.38	0	8202.55	0	8202.55	8009
"377"	7	53	35	2	9	1	4	466.92957549	578.52697773	10	501	1	250	2	1	1	1.06	265	153309.65	0	3905.48	589.92	4495.4	7501
"378"	7	53	35	2	9	1	4	466.92957549	578.52697773	10	401	1	286	6	12	1	1.05	300.3	2084779.82	0	3905.48	589.92	4495.4	7501
"379"	7	53	36	0	13	1	4	1550.25	1920.76384597	10	501	3	84	7	5	1	1.03	86.52	830922.44	0	9276.97	320.95	9597.92	8202
"380"	7	53	36	0	13	1	4	1550.25	1920.76384597	10	401	1	220	7	12	1	1.05	231	5324357.38	0	9276.97	320.95	9597.92	8202
"381"	7	53	36	0	4	1	4	1550.25	1920.76384597	10	501	1	45	5	12	1	1.03	46.35	1068328.85	0	6262.81	468.65	6731.46	8303
"382"	7	53	36	0	4	1	4	1550.25	1920.76384597	10	401	1	220	5	12	1	1.06	233.2	5375065.55	0	6262.81	468.65	6731.46	8009
"383"	7	53	36	0	7	1	4	1550.25	1920.76384597	12	2301	1	100	0	0	1	1.06	106	203600.97	0	3614.87	524.36	4139.22	0
"384"	7	53	36	0	7	1	4	1550.25	1920.76384597	10	501	1	54	6	6	1	1.03	55.62	640997.31	0	3614.87	524.36	4139.22	7302
"385"	7	53	36	0	7	1	4	1550.25	1920.76384597	10	401	1	190	6	12	1	1.05	199.5	4598308.65	0	3614.87	524.36	4139.22	907
"386"	7	53	36	0	8	1	4	1550.25	1920.76384597	10	401	1	210	6	12	1	1.05	220.5	5082341.14	0	6665.83	459	7124.83	7501
"387"	7	53	37	9	1	1	4	1548.7899061	1918.95478578	10	401	1	161	4	12	1	0.96	154.56	3559123.82	0	7250.1	667.4	7917.5	8009
"388"	7	53	37	9	1	1	4	1548.7899061	1918.95478578	10	501	3	64	4	5	1	0.96	61.44	589502.91	0	7250.1	667.4	7917.5	8303
"389"	7	53	37	9	4	1	4	1548.7899061	1918.95478578	10	401	1	200	8	12	1	1.04	208	4789711.15	0	6626.97	380.19	7007.16	5801
"390"	7	53	37	9	4	1	4	1548.7899061	1918.95478578	10	501	1	54	6	6	1	1.03	55.62	640393.59	0	6626.97	380.19	7007.16	8304
"391"	7	53	37	9	5	1	4	1548.7899061	1918.95478578	10	401	1	120	8	12	1	1.04	124.8	2873826.69	0	1228.61	510	1738.61	5801
"392"	7	53	37	9	7	1	4	1548.7899061	1918.95478578	10	401	1	290	9	12	1	1.04	301.6	6945081.16	0	6112.67	594.67	6707.33	5801
"393"	7	53	37	9	7	1	4	1548.7899061	1918.95478578	10	201	1	500	9	12	1	1.02	510	11744003.29	0	6112.67	594.67	6707.33	8202
"394"	7	53	37	9	7	1	4	1548.7899061	1918.95478578	10	501	3	69	6	6	1	1.03	71.07	818280.7	0	6112.67	594.67	6707.33	8304
"395"	7	53	37	9	7	1	4	1548.7899061	1918.95478578	10	301	1	28	2	1	1	1.06	29.68	56954.58	0	6112.67	594.67	6707.33	8303
"396"	7	53	38	7	1	1	4	539.74789135	668.74906347	11	99901	3	10000	0	0	1	1.07	10700	7155614.98	0	5032.57	532.68	5565.25	2101
"397"	7	53	38	7	1	1	4	539.74789135	668.74906347	10	501	1	436.04	2	1	1	1.06	462.2	309095.82	0	5032.57	532.68	5565.25	8202
"398"	7	53	38	7	10	1	4	539.74789135	668.74906347	10	501	1	22	6	6	1	1.03	22.66	90923.12	0	2730.53	0	2730.53	8303
"399"	7	53	38	7	10	1	4	539.74789135	668.74906347	10	101	1	300	11	12	1	1.09	327	2624171.33	0	2730.53	0	2730.53	7501
"400"	7	53	38	7	11	1	4	539.74789135	668.74906347	12	2101	1	140	0	0	1	1.03	144.2	96433.61	0	7035.54	329.03	7364.57	0
"401"	7	53	38	7	11	1	4	539.74789135	668.74906347	10	501	1	130	6	6	1	1.03	133.9	537273	0	7035.54	329.03	7364.57	7302
"402"	7	53	38	7	2	1	4	539.74789135	668.74906347	10	501	3	41	7	6	1	1.03	42.23	169447.64	0	4638.65	705.39	5344.04	8202
"403"	7	53	38	7	3	1	4	539.74789135	668.74906347	10	501	3	116	7	6	1	1.03	119.48	479412.83	0	20142.15	1566.26	21708.41	8303
"404"	7	53	38	7	5	1	4	539.74789135	668.74906347	11	1301	1	500	0	0	1	1.09	545	364468.24	0	8387.8	232.29	8620.09	7502
"405"	7	53	38	7	5	1	4	539.74789135	668.74906347	11	2101	3	615	0	0	1	1.09	670.35	448295.93	0	8387.8	232.29	8620.09	2101
"406"	7	53	38	7	7	1	4	539.74789135	668.74906347	10	501	1	246	7	1	1	1.03	253.38	169447.64	0	4349.75	752.89	5102.64	8303
"407"	7	53	39	5	1	1	4	368.33102087	456.36310804	10	501	3	47	6	6	1	1.03	48.41	132555.23	0	5745.58	451.16	6196.74	8303
"408"	7	53	39	5	10	1	4	368.33102087	456.36310804	10	501	1	250	12	1	1	1.01	252.5	115231.68	0	1103	728.96	1831.96	8303
"409"	7	53	39	5	11	1	4	368.33102087	456.36310804	10	501	1	270	7	1	1	1.03	278.1	126914.58	0	684.95	211.49	896.44	8303
"410"	7	53	39	5	15	1	4	368.33102087	456.36310804	10	501	1	999999.99	3	1	1	1.04	120.51	54996.32	1	450.28	417.58	867.86	8305
"411"	7	53	39	5	18	1	4	368.33102087	456.36310804	10	501	1	425	11	12	1	1.01	429.25	2350726.37	0	3776.2	22	3798.2	8302
"412"	7	53	39	5	20	1	4	368.33102087	456.36310804	10	101	1	420	1	12	1	1	420	2300070.06	0	1108.5	0	1108.5	7502
"413"	7	53	39	5	20	1	4	368.33102087	456.36310804	10	501	1	180	1	12	1	1	180	985744.31	0	1108.5	0	1108.5	7502
"414"	7	53	39	5	4	1	4	368.33102087	456.36310804	10	101	1	700	11	12	1	1.02	714	3910119.11	0	11801.62	0	11801.62	7501
"415"	7	53	39	5	4	1	4	368.33102087	456.36310804	12	401	1	120	0	0	1	1.02	122.4	55858.84	0	11801.62	0	11801.62	0
"416"	7	53	39	5	6	1	4	368.33102087	456.36310804	10	501	1	200	12	12	1	1.01	202	1106224.17	0	2774	0	2774	8303
"417"	7	53	39	5	6	1	4	368.33102087	456.36310804	10	101	1	500	12	12	1	1.01	505	2765560.43	0	2774	0	2774	7501
"418"	7	53	39	5	7	1	4	368.33102087	456.36310804	10	101	1	350	12	12	1	1.01	353.5	1935892.3	0	915.43	44.17	959.6	7501
"419"	7	53	39	5	7	1	4	368.33102087	456.36310804	11	901	1	38	0	0	1	1.02	38.76	17688.63	0	915.43	44.17	959.6	2101
"420"	7	53	40	9	12	1	4	1286.18530184	1593.58698725	10	501	1	88	6	6	1	1.03	90.64	866656.35	0	10804.82	954.68	11759.5	8303
"421"	7	53	40	9	13	1	4	1286.18530184	1593.58698725	11	801	1	410	0	0	1	1.02	418.2	666438.08	0	865.66	600	1465.66	5908
"422"	7	53	40	9	3	1	4	1286.18530184	1593.58698725	10	501	3	76	11	6	1	1.01	76.76	733942.42	0	5519.2	1422.75	6941.96	8303
"423"	7	53	40	9	4	1	4	1286.18530184	1593.58698725	10	501	1	22.1	4	12	1	0.96	21.22	405790.99	0	1000	0	1000	7502
"424"	7	53	40	9	4	1	4	1286.18530184	1593.58698725	10	101	1	330	4	12	1	0.97	320.1	6121286.34	0	1000	0	1000	7502
"425"	7	53	40	9	5	1	4	1286.18530184	1593.58698725	10	101	1	330	4	12	1	0.97	320.1	6121286.34	0	808	0	808	7502
"426"	7	53	41	7	1	1	4	1938.13946459	2401.35991746	10	501	1	252	2	12	1	1	252	7261712.39	0	5100	548	5648	8303
"427"	7	53	41	7	12	1	4	1938.13946459	2401.35991746	11	1301	1	1300	0	0	1	1.06	1378	3309073.97	0	450.62	500	950.62	7501
"428"	7	53	41	7	12	1	4	1938.13946459	2401.35991746	11	301	1	50	0	0	1	1.06	53	127272.08	0	450.62	500	950.62	2101
"429"	7	53	41	7	12	1	4	1938.13946459	2401.35991746	10	401	1	225	1	12	1	1	225	6483671.78	0	450.62	500	950.62	5801
"430"	7	53	41	7	2	1	4	1938.13946459	2401.35991746	10	101	1	450	3	12	1	0.98	441	12707996.68	0	943	34.17	977.17	7508
"431"	7	53	41	7	9	1	4	1938.13946459	2401.35991746	10	201	1	400	12	12	1	1	400	11526527.6	0	1310	574.83	1884.83	8201
"432"	7	53	41	7	9	1	4	1938.13946459	2401.35991746	10	401	1	250	12	12	1	1.02	255	7348161.35	0	1310	574.83	1884.83	5801
"433"	7	53	42	5	1	1	4	642.82555283	796.46255838	10	501	3	96	7	5	1	1.03	98.88	393771.09	0	15164	1758.8	16922.8	8303
"434"	7	53	42	5	10	1	4	642.82555283	796.46255838	10	101	3	687	12	8	1	1.01	693.87	4421131.8	0	10391.38	0	10391.38	3701
"435"	7	53	42	5	10	1	4	642.82555283	796.46255838	11	801	1	200	0	0	1	1.01	202	160885.44	0	10391.38	0	10391.38	2101
"436"	7	53	42	5	10	1	4	642.82555283	796.46255838	10	101	3	720	3	4	1	0.98	705.6	2247935.92	0	10391.38	0	10391.38	3701
"437"	7	53	42	5	10	1	4	642.82555283	796.46255838	10	501	3	636	1	1	1	1	636	506550.19	0	10391.38	0	10391.38	8303
"438"	7	53	42	5	12	1	4	642.82555283	796.46255838	10	501	1	700	1	1	1	1	700	557523.79	0	455.45	757.67	1213.12	8303
"439"	7	53	42	5	15	1	4	642.82555283	796.46255838	10	101	1	650	4	12	1	0.97	630.5	6026035.72	0	4275	0	4275	7501
"440"	7	53	42	5	15	1	4	642.82555283	796.46255838	10	501	1	550	1	1	1	1	550	438054.41	0	4275	0	4275	8303
"441"	7	53	42	5	4	1	4	642.82555283	796.46255838	10	101	1	550	1	12	1	1	550	5256652.89	0	2655.63	26.67	2682.29	7501
"442"	7	53	42	5	4	1	4	642.82555283	796.46255838	10	601	1	20	1	12	1	1	20	191151.01	0	2655.63	26.67	2682.29	7501
"443"	7	53	42	5	5	1	4	642.82555283	796.46255838	10	501	1	200	5	6	1	1.03	206	984427.72	0	1590	887	2477	8303
"444"	7	53	42	5	6	1	4	642.82555283	796.46255838	10	501	1	999999.99	11	12	1	1.01	21.63	206729.82	1	3466.86	738.37	4205.23	8303
"445"	7	53	42	5	8	1	4	642.82555283	796.46255838	10	501	1	291	4	2	1	1.04	302.64	482082.86	0	11370	99.56	11469.56	8305
"446"	7	53	42	5	8	1	4	642.82555283	796.46255838	10	201	3	2120	4	12	1	1.04	2204.8	21072487.78	0	11370	99.56	11469.56	8201
"447"	7	53	42	5	8	1	4	642.82555283	796.46255838	12	401	1	270	0	0	1	1.02	275.4	219345.79	0	11370	99.56	11469.56	0
"448"	7	53	42	5	9	1	4	642.82555283	796.46255838	10	501	1	730	1	1	1	1	730	581417.67	0	10719.54	530.65	11250.19	8305
"449"	7	53	43	3	13	1	4	1368.97470449	1696.16327588	10	401	1	999999.99	3	2	1	0.97	420	1424777.15	1	6803.33	500	7303.33	7502
"450"	7	53	43	3	2	1	4	1368.97470449	1696.16327588	10	401	1	175	1	1	1	1	175	296828.57	0	6895	383.33	7278.33	8009
"451"	7	53	43	3	2	1	4	1368.97470449	1696.16327588	10	501	1	200	1	1	1	1	200	339232.66	0	6895	383.33	7278.33	8303
"452"	7	53	43	3	5	1	4	1368.97470449	1696.16327588	10	401	1	270	2	12	1	0.99	267.3	5440613.32	0	10718.5	0	10718.5	5801
"453"	7	53	43	3	5	1	4	1368.97470449	1696.16327588	10	101	1	450	2	12	1	0.99	445.5	9067688.87	0	10718.5	0	10718.5	7502
"454"	7	53	44	1	10	1	5	994.46813397	1232.14864551	11	1301	1	2000	0	0	1	1.1	2200	2710727.02	0	2755.25	459	3214.25	7501
"455"	7	53	44	1	10	1	5	994.46813397	1232.14864551	11	501	3	999999.99	0	0	1	1.1	1716	2114367.08	1	2755.25	459	3214.25	5908
"456"	7	53	44	1	10	1	5	994.46813397	1232.14864551	11	601	3	999999.99	0	0	1	1.1	616	759003.57	1	2755.25	459	3214.25	5908
"457"	7	53	44	1	12	1	5	994.46813397	1232.14864551	10	401	1	60	6	12	1	1.05	63	931504.38	0	776.52	612	1388.52	8009
"458"	7	53	44	1	14	1	5	994.46813397	1232.14864551	10	101	1	180	7	12	1	1.05	189	2794513.13	0	630	188.89	818.89	7501
"459"	7	53	44	1	15	1	5	994.46813397	1232.14864551	10	501	1	1100	12	6	1	1.08	1188	8782755.55	0	18889.38	447	19336.38	8303
"460"	7	53	44	1	2	1	5	994.46813397	1232.14864551	10	101	1	300	4	12	1	1.07	321	4746236.58	0	1091.25	3.33	1094.58	7502
"461"	7	53	44	1	4	1	5	994.46813397	1232.14864551	10	101	1	170	4	12	1	1.07	181.9	2689534.06	0	327	0	327	7508
"462"	7	53	44	1	5	1	5	994.46813397	1232.14864551	10	101	1	390	3	9	1	1.07	417.3	4627580.67	0	199.57	4.95	204.51	7502
"463"	7	53	44	1	7	1	5	994.46813397	1232.14864551	10	501	3	350	5	5	1	1.03	360.5	2220947.93	0	6229	261.79	6490.79	5601
"464"	7	53	45	0	1	1	5	648.51214128	803.5082565	11	2301	7	100	0	0	1	1.1	110	88385.91	0	837.74	22.92	860.66	2101
"465"	7	53	45	0	1	1	5	648.51214128	803.5082565	11	601	1	550	0	0	1	1.1	605	486122.5	0	837.74	22.92	860.66	2101
"466"	7	53	45	0	1	1	5	648.51214128	803.5082565	12	401	1	90	0	0	1	1.07	96.3	77377.85	0	837.74	22.92	860.66	0
"467"	7	53	45	0	1	1	5	648.51214128	803.5082565	11	301	1	300	0	0	1	1.1	330	265157.72	0	837.74	22.92	860.66	2101
"468"	7	53	45	0	1	1	5	648.51214128	803.5082565	11	2201	7	150	0	0	1	1.1	165	132578.86	0	837.74	22.92	860.66	2101
"469"	7	53	45	0	1	1	5	648.51214128	803.5082565	10	101	1	250	4	2	1	1.07	267.5	429876.92	0	837.74	22.92	860.66	7501
"470"	7	53	45	0	1	1	5	648.51214128	803.5082565	11	1301	1	2100	0	0	1	1.1	2310	1856104.07	0	837.74	22.92	860.66	7502
"471"	7	53	45	0	1	1	5	648.51214128	803.5082565	11	501	1	360	0	0	1	1.1	396	318189.27	0	837.74	22.92	860.66	2101
"472"	7	53	45	0	11	1	5	648.51214128	803.5082565	10	501	1	150	2	12	1	1.06	159	1533093.75	0	3566.52	286.96	3853.48	8303
"473"	7	53	45	0	13	1	5	648.51214128	803.5082565	10	101	1	150	7	12	1	1.05	157.5	1518630.6	0	121.67	0	121.67	7508
"474"	7	53	45	0	2	1	5	648.51214128	803.5082565	10	501	1	200	4	1	1	1.04	208	167129.72	0	364	398.67	762.67	8202
"475"	7	53	45	0	8	1	5	648.51214128	803.5082565	11	601	1	530	0	0	1	1.1	583	468445.31	0	6943.45	0	6943.45	2101
"476"	7	53	45	0	8	1	5	648.51214128	803.5082565	10	101	1	220	6	3	1	1.06	233.2	562134.38	0	6943.45	0	6943.45	7508
"477"	7	53	45	0	8	1	5	648.51214128	803.5082565	11	401	3	200	0	0	1	1.1	220	176771.82	0	6943.45	0	6943.45	2101
"478"	7	53	45	0	8	1	5	648.51214128	803.5082565	11	2201	3	260	0	0	1	1.1	286	229803.36	0	6943.45	0	6943.45	2101
"479"	7	53	45	0	8	1	5	648.51214128	803.5082565	12	401	1	35	0	0	1	1.05	36.75	29528.93	0	6943.45	0	6943.45	0
"480"	7	53	45	0	8	1	5	648.51214128	803.5082565	11	2301	3	240	0	0	1	1.1	264	212126.18	0	6943.45	0	6943.45	2101
"481"	7	53	45	0	8	1	5	648.51214128	803.5082565	12	201	3	6000	0	0	1	1.05	6300	5062102.02	0	6943.45	0	6943.45	0
"482"	7	53	45	0	8	1	5	648.51214128	803.5082565	11	501	1	700	0	0	1	1.1	770	618701.36	0	6943.45	0	6943.45	2101
"483"	7	53	45	0	8	1	5	648.51214128	803.5082565	11	1301	1	1800	0	0	1	1.1	1980	1590946.35	0	6943.45	0	6943.45	7502
"484"	7	53	45	0	8	1	5	648.51214128	803.5082565	10	501	3	35	6	4	1	1.03	36.05	115865.89	0	6943.45	0	6943.45	8303
"485"	7	53	45	0	8	1	5	648.51214128	803.5082565	11	1101	3	400	0	0	1	1.05	420	337473.47	0	6943.45	0	6943.45	2101
"486"	7	53	45	0	9	1	5	648.51214128	803.5082565	11	2802	1	5.1	0	0	1	1.1	5.61	4507.68	0	1048.29	277.18	1325.46	2101
"487"	7	53	45	0	9	1	5	648.51214128	803.5082565	12	2801	9	10000	0	0	1	1.05	10500	8436836.69	0	1048.29	277.18	1325.46	0
"488"	7	53	45	0	9	1	5	648.51214128	803.5082565	12	401	1	10	0	0	1	1.05	10.5	8436.84	0	1048.29	277.18	1325.46	0
"489"	7	53	45	0	9	1	5	648.51214128	803.5082565	11	101	7	72	0	0	1	1.1	79.2	63637.85	0	1048.29	277.18	1325.46	2101
"490"	7	53	45	0	9	1	5	648.51214128	803.5082565	11	1301	1	100	0	0	1	1.1	110	88385.91	0	1048.29	277.18	1325.46	7502
"491"	7	53	45	0	9	1	5	648.51214128	803.5082565	11	2801	1	17.7	0	0	1	1.1	19.47	15644.31	0	1048.29	277.18	1325.46	2101
"492"	7	53	45	0	9	1	5	648.51214128	803.5082565	11	501	1	14.9	0	0	1	1.1	16.39	13169.5	0	1048.29	277.18	1325.46	2101
"493"	7	53	45	0	9	1	5	648.51214128	803.5082565	11	2201	1	35	0	0	1	1.1	38.5	30935.07	0	1048.29	277.18	1325.46	2101
"494"	7	53	46	8	13	1	5	722.16743613	894.76736144	10	101	1	380	6	7	1	1.06	402.8	2522886.05	0	2280.88	0	2280.88	7502
"495"	7	53	46	8	3	1	5	722.16743613	894.76736144	10	101	1	150	6	12	1	1.14	171	1836062.63	0	1520.74	0	1520.74	7501
"496"	7	53	46	8	4	1	5	722.16743613	894.76736144	10	501	1	203	1	1	1	1.07	217.21	194352.42	0	9459.22	615.67	10074.89	8202
"497"	7	53	46	8	6	1	5	722.16743613	894.76736144	12	201	3	200	0	0	1	1.06	212	189690.68	0	2761.57	5.8	2767.37	0
"498"	7	53	46	8	6	1	5	722.16743613	894.76736144	10	101	1	350	5	11	1	1.06	371	3651545.6	0	2761.57	5.8	2767.37	7501
"499"	7	53	46	8	6	1	5	722.16743613	894.76736144	10	501	3	28	1	6	1	1.07	29.96	160843.38	0	2761.57	5.8	2767.37	7304
"500"	7	53	46	8	9	1	5	722.16743613	894.76736144	10	101	1	280	5	4	1	1.06	296.8	1062267.81	0	1059.11	0	1059.11	7502
"501"	7	53	47	6	1	1	5	567.75985663	703.45596246	10	501	3	35	5	2	1	1.03	36.05	50719.17	0	1016.15	142.3	1158.45	5601
"502"	7	53	47	6	10	1	5	567.75985663	703.45596246	10	101	1	450	6	11	1	1.06	477	3691033.44	0	3422.5	0	3422.5	7502
"503"	7	53	47	6	11	1	5	567.75985663	703.45596246	10	101	1	250	6	7	1	1.06	265	1304910.81	0	1496.78	68.36	1565.14	7501
"504"	7	53	47	6	11	1	5	567.75985663	703.45596246	12	401	1	30	0	0	1	1.05	31.5	22158.86	0	1496.78	68.36	1565.14	0
"505"	7	53	47	6	2	1	5	567.75985663	703.45596246	12	201	3	2000	0	0	1	1.06	2120	1491326.64	0	3106	0	3106	0
"506"	7	53	47	6	2	1	5	567.75985663	703.45596246	12	205	3	1000	0	0	1	1.06	1060	745663.32	0	3106	0	3106	0
"507"	7	53	47	6	2	1	5	567.75985663	703.45596246	10	101	1	250	5	12	1	1.06	265	2236989.96	0	3106	0	3106	7502
"508"	7	53	47	6	3	1	5	567.75985663	703.45596246	11	1301	1	350	0	0	1	1.1	385	270830.55	0	1947.41	357.11	2304.52	7501
"509"	7	53	47	6	3	1	5	567.75985663	703.45596246	11	2201	3	200	0	0	1	1.1	220	154760.31	0	1947.41	357.11	2304.52	5908
"510"	7	53	47	6	3	1	5	567.75985663	703.45596246	11	501	3	300	0	0	1	1.1	330	232140.47	0	1947.41	357.11	2304.52	5908
"511"	7	53	47	6	3	1	5	567.75985663	703.45596246	11	301	3	150	0	0	1	1.1	165	116070.23	0	1947.41	357.11	2304.52	5908
"512"	7	53	47	6	3	1	5	567.75985663	703.45596246	11	1201	3	200	0	0	1	1.06	212	149132.66	0	1947.41	357.11	2304.52	5908
"513"	7	53	47	6	3	1	5	567.75985663	703.45596246	12	601	1	999999.99	0	0	1	1.08	135.2	95107.25	1	1947.41	357.11	2304.52	0
"514"	7	53	47	6	3	1	5	567.75985663	703.45596246	11	601	3	150	0	0	1	1.1	165	116070.23	0	1947.41	357.11	2304.52	5908
"515"	7	53	47	6	4	1	5	567.75985663	703.45596246	10	101	1	180	5	12	1	1.06	190.8	1610632.77	0	964.6	0	964.6	7502
"516"	7	53	47	6	6	1	5	567.75985663	703.45596246	10	101	1	200	6	11	1	1.06	212	1640459.3	0	1391.45	3.3	1394.75	7502
"517"	7	53	48	4	10	1	5	653.67411536	809.90395603	10	501	3	999999.99	4	12	1	1.04	267.8	2602707.35	1	3232.4	0	3232.4	8303
"518"	7	53	48	4	11	1	5	653.67411536	809.90395603	10	501	1	64	4	12	1	1.04	66.56	646886.49	0	450	117.04	567.04	8303
"519"	7	53	48	4	6	1	5	653.67411536	809.90395603	10	101	1	300	5	12	1	1.06	318	3090593.5	0	1081.48	18.36	1099.84	7501
"520"	7	53	48	4	7	1	5	653.67411536	809.90395603	10	501	1	84	4	4	1	1.04	87.36	283012.84	0	4517.34	378.88	4896.22	8303
"521"	7	53	48	4	9	1	5	653.67411536	809.90395603	10	101	1	280	6	12	1	1.06	296.8	2884553.93	0	955.98	0	955.98	7501
"522"	7	53	49	2	1	1	5	530.04015193	656.72114868	10	101	1	180	4	12	1	1.07	192.6	1517813.92	0	444	68.1	512.1	7502
"523"	7	53	49	2	10	1	5	530.04015193	656.72114868	10	501	3	21.15	7	5	1	1.03	21.78	71516.93	0	1042.91	369.68	1412.58	7302
