"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_ord_inform"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"num_quadro"	"cod_item"	"val_recebido"	"val_deducao"	"cod_deduc"	"mes_ultimo_rendimento"	"num_meses_resgate"	"fator_anual"	"num_deflator"	"val_recebido_corrigido"	"val_deducao_corrigido"	"valor_anual_expandido2"	"valor_deduc_anual_expandido2"	"cod_imput"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"
"1978"	15	53	69	7	4	1	2	5	1127.19468092	1396.59718786	54	1501	160	0	51501	1	12	1	1.05	168	0	2815539.93	0	0	5939.91	411.9	6351.81
"1979"	15	53	69	7	4	1	2	5	1127.19468092	1396.59718786	54	1601	132	0	51601	1	12	1	1.05	138.6	0	2322820.44	0	0	5939.91	411.9	6351.81
"1980"	15	53	69	7	4	1	2	5	1127.19468092	1396.59718786	55	3801	250	20	53801	0	0	1	1.03	257.5	20.6	359623.78	28769.9	0	5939.91	411.9	6351.81
"1981"	15	53	69	7	4	1	2	5	1127.19468092	1396.59718786	55	3701	600	48	53701	0	0	1	1.03	618	49.44	863097.06	69047.76	0	5939.91	411.9	6351.81
"1982"	15	53	69	7	4	1	2	5	1127.19468092	1396.59718786	56	101	2000	0	50101	0	0	1	1.05	2100	0	2932854.09	0	0	5939.91	411.9	6351.81
"1983"	15	53	69	7	4	1	3	5	1127.19468092	1396.59718786	54	1601	132	0	51601	1	12	1	1.05	138.6	0	2322820.44	0	0	5939.91	411.9	6351.81
"1984"	15	53	69	7	4	1	3	5	1127.19468092	1396.59718786	54	1501	180	0	51501	1	12	1	1.05	189	0	3167482.42	0	0	5939.91	411.9	6351.81
"1985"	15	53	69	7	4	1	3	5	1127.19468092	1396.59718786	55	3801	180	15	53801	0	0	1	1.03	185.4	15.45	258929.12	21577.43	0	5939.91	411.9	6351.81
"1986"	15	53	69	7	4	1	3	5	1127.19468092	1396.59718786	55	3701	560	44	53701	0	0	1	1.03	576.8	45.32	805557.26	63293.78	0	5939.91	411.9	6351.81
"1987"	15	53	69	7	4	1	4	5	1127.19468092	1396.59718786	54	1501	160	0	51501	1	12	1	1.05	168	0	2815539.93	0	0	5939.91	411.9	6351.81
"1988"	15	53	69	7	4	1	4	5	1127.19468092	1396.59718786	54	1601	132	0	51601	1	12	1	1.05	138.6	0	2322820.44	0	0	5939.91	411.9	6351.81
"1989"	15	53	69	7	4	1	4	5	1127.19468092	1396.59718786	55	3701	415	33	53701	0	0	1	1.03	427.45	33.99	596975.47	47470.34	0	5939.91	411.9	6351.81
"1990"	15	53	69	7	4	1	4	5	1127.19468092	1396.59718786	55	3801	140	13	53801	0	0	1	1.03	144.2	13.39	201389.31	18700.44	0	5939.91	411.9	6351.81
"1991"	15	53	69	7	8	1	1	5	1127.19468092	1396.59718786	54	801	1200	0	50801	12	12	1	1.01	1212	0	20312109.5	0	0	15722	403.83	16125.83
"1992"	15	53	69	7	8	1	1	5	1127.19468092	1396.59718786	55	401	6000	0	50401	0	0	1	1.02	6120	0	8547174.79	0	0	15722	403.83	16125.83
"1993"	15	53	69	7	8	1	1	5	1127.19468092	1396.59718786	55	3701	8000	2000	53701	0	0	1	1.02	8160	2040	11396233.05	2849058.26	0	15722	403.83	16125.83
"1994"	15	53	69	7	8	1	1	5	1127.19468092	1396.59718786	56	101	40000	0	50101	0	0	1	1.04	41600	0	58098443.01	0	0	15722	403.83	16125.83
"1995"	15	53	69	7	8	1	1	5	1127.19468092	1396.59718786	57	201	56000	0	50201	0	0	1	1.02	57120	0	79773631.37	0	0	15722	403.83	16125.83
"1996"	15	53	70	0	1	1	1	5	792.37921727	981.75994378	54	1001	60	0	51001	0	12	1	1.01	60.6	0	713935.83	0	0	1771.4	593.07	2364.47
"1997"	15	53	70	0	1	1	3	5	792.37921727	981.75994378	54	1601	80	0	51601	12	12	1	1	80	0	942489.55	0	3	1771.4	593.07	2364.47
"1998"	15	53	70	0	1	1	3	5	792.37921727	981.75994378	55	3801	450	0	53801	0	0	1	1.02	459	0	450627.81	0	3	1771.4	593.07	2364.47
"1999"	15	53	70	0	1	1	3	5	792.37921727	981.75994378	55	3701	450	0	53701	0	0	1	1.02	459	0	450627.81	0	3	1771.4	593.07	2364.47
"2000"	15	53	70	0	11	1	1	5	792.37921727	981.75994378	54	1501	220	0	51501	1	12	1	1	220	0	2591846.25	0	0	1559	170	1729
"2001"	15	53	70	0	11	1	1	5	792.37921727	981.75994378	55	3701	1000	93	53701	0	0	1	1.02	1020	94.86	1001395.14	93129.75	0	1559	170	1729
"2002"	15	53	70	0	11	1	1	5	792.37921727	981.75994378	55	3801	400	0	53801	0	0	1	1.02	408	0	400558.06	0	0	1559	170	1729
"2003"	15	53	70	0	12	1	1	5	792.37921727	981.75994378	54	1101	415	0	51101	3	12	1	1	415	0	4889164.52	0	0	1207.75	200	1407.75
"2004"	15	53	70	0	12	1	3	5	792.37921727	981.75994378	55	3801	75	0	53801	0	0	1	1.02	76.5	0	75104.64	0	0	1207.75	200	1407.75
"2005"	15	53	70	0	12	1	3	5	792.37921727	981.75994378	55	3701	225	20	53701	0	0	1	1.02	229.5	20.4	225313.91	20027.9	0	1207.75	200	1407.75
"2006"	15	53	70	0	13	1	1	5	792.37921727	981.75994378	54	701	400	0	50701	1	12	1	1	400	0	4712447.73	0	0	2950.78	418.88	3369.67
"2007"	15	53	70	0	13	1	1	5	792.37921727	981.75994378	55	3701	520	0	53701	0	0	1	1.02	530.4	0	520725.47	0	0	2950.78	418.88	3369.67
"2008"	15	53	70	0	13	1	1	5	792.37921727	981.75994378	56	101	2000	0	50101	0	0	1	1.04	2080	0	2042060.68	0	0	2950.78	418.88	3369.67
"2009"	15	53	70	0	13	1	1	5	792.37921727	981.75994378	57	101	10000	0	50101	0	0	1	1.04	10400	0	10210303.42	0	0	2950.78	418.88	3369.67
"2010"	15	53	70	0	13	1	2	5	792.37921727	981.75994378	54	1601	120	0	51601	1	5	1	1	120	0	589055.97	0	0	2950.78	418.88	3369.67
"2011"	15	53	70	0	13	1	2	5	792.37921727	981.75994378	55	3701	1200	0	53701	0	0	1	1.02	1224	0	1201674.17	0	0	2950.78	418.88	3369.67
"2012"	15	53	70	0	13	1	4	5	792.37921727	981.75994378	55	3701	350	24	53701	0	0	1	1.02	357	24.48	350488.3	24033.48	0	2950.78	418.88	3369.67
"2013"	15	53	70	0	5	1	1	5	792.37921727	981.75994378	55	3701	515	46	53701	0	0	1	1.03	530.45	47.38	520774.56	46515.79	0	720.35	345.15	1065.51
"2014"	15	53	71	9	10	1	1	5	703.61371652	871.77925381	54	701	80	0	50701	1	12	1	1	80	0	836908.08	0	0	330	0	330
"2015"	15	53	71	9	11	1	1	5	703.61371652	871.77925381	54	1501	110	35	51501	1	12	1	1	110	35	1150748.62	366147.29	0	3064.74	389.34	3454.08
"2016"	15	53	71	9	11	1	1	5	703.61371652	871.77925381	55	3701	1100	100	53701	0	0	1	1.02	1122	102	978136.32	88921.48	0	3064.74	389.34	3454.08
"2017"	15	53	71	9	11	1	1	5	703.61371652	871.77925381	55	3801	350	0	53801	0	0	1	1.02	357	0	311225.19	0	0	3064.74	389.34	3454.08
"2018"	15	53	71	9	11	1	3	5	703.61371652	871.77925381	54	1501	160	0	51501	1	12	1	1.05	168	0	1757506.98	0	3	3064.74	389.34	3454.08
"2019"	15	53	71	9	11	1	3	5	703.61371652	871.77925381	54	1601	132	0	51601	1	12	1	1.05	138.6	0	1449943.25	0	3	3064.74	389.34	3454.08
"2020"	15	53	71	9	11	1	3	5	703.61371652	871.77925381	55	3701	415	33	53701	0	0	1	1.03	427.45	33.99	372642.04	29631.78	3	3064.74	389.34	3454.08
"2021"	15	53	71	9	11	1	3	5	703.61371652	871.77925381	55	3801	140	13	53801	0	0	1	1.03	144.2	13.39	125710.57	11673.12	3	3064.74	389.34	3454.08
"2022"	15	53	71	9	12	1	1	5	703.61371652	871.77925381	55	3701	510	0	53701	0	0	1	1.02	520.2	0	453499.57	0	0	619.72	200	819.72
"2023"	15	53	71	9	12	1	1	5	703.61371652	871.77925381	55	3801	170	0	53801	0	0	1	1.02	173.4	0	151166.52	0	0	619.72	200	819.72
"2024"	15	53	71	9	12	1	2	5	703.61371652	871.77925381	55	1701	415	0	51701	0	0	1	1	415	0	361788.39	0	0	619.72	200	819.72
"2025"	15	53	71	9	12	1	2	5	703.61371652	871.77925381	57	101	200	0	50101	0	0	1	1.04	208	0	181330.08	0	0	619.72	200	819.72
"2026"	15	53	71	9	2	1	1	5	703.61371652	871.77925381	54	701	200	0	50701	11	12	1	1	200	0	2092270.21	0	0	1546.6	0	1546.6
"2027"	15	53	71	9	2	1	1	5	703.61371652	871.77925381	55	3701	230	0	53701	0	0	1	1.03	236.9	0	206524.51	0	0	1546.6	0	1546.6
"2028"	15	53	71	9	2	1	1	5	703.61371652	871.77925381	55	3801	120	0	53801	0	0	1	1.03	123.6	0	107751.92	0	0	1546.6	0	1546.6
"2029"	15	53	71	9	2	1	2	5	703.61371652	871.77925381	54	1501	333	23	51501	11	12	1	1.01	336.33	23.23	3518466.2	243017.18	0	1546.6	0	1546.6
"2030"	15	53	71	9	2	1	2	5	703.61371652	871.77925381	55	3701	810	0	53701	0	0	1	1.03	834.3	0	727325.43	0	0	1546.6	0	1546.6
"2031"	15	53	71	9	2	1	2	5	703.61371652	871.77925381	55	3801	265	0	53801	0	0	1	1.03	272.95	0	237952.15	0	0	1546.6	0	1546.6
"2032"	15	53	71	9	3	1	1	5	703.61371652	871.77925381	54	1601	144	74	51601	11	12	1	1.01	145.44	74.74	1521498.9	781881.38	0	1449.9	303	1752.9
"2033"	15	53	71	9	3	1	1	5	703.61371652	871.77925381	55	102	415	0	50102	0	0	1	1	415	0	361788.39	0	0	1449.9	303	1752.9
"2034"	15	53	71	9	3	1	1	5	703.61371652	871.77925381	55	3701	950	0	53701	0	0	1	1.03	978.5	0	853036	0	0	1449.9	303	1752.9
"2035"	15	53	71	9	3	1	1	5	703.61371652	871.77925381	57	101	3000	0	50101	0	0	1	1.05	3150	0	2746104.65	0	0	1449.9	303	1752.9
"2036"	15	53	71	9	5	1	1	5	703.61371652	871.77925381	55	3701	4100	140	53701	0	0	1	1.03	4223	144.2	3681523.79	125710.57	0	6606.08	627.75	7233.83
"2037"	15	53	71	9	5	1	1	5	703.61371652	871.77925381	55	3801	1300	0	53801	0	0	1	1.03	1339	0	1167312.42	0	0	6606.08	627.75	7233.83
"2038"	15	53	71	9	5	1	1	5	703.61371652	871.77925381	56	101	1000	0	50101	0	0	1	1.05	1050	0	915368.22	0	0	6606.08	627.75	7233.83
"2039"	15	53	71	9	5	1	2	5	703.61371652	871.77925381	54	201	1230	0	50201	11	12	1	1	1230	0	12867461.79	0	0	6606.08	627.75	7233.83
"2040"	15	53	71	9	5	1	2	5	703.61371652	871.77925381	55	6401	1230	0	56401	0	0	1	1.03	1266.9	0	1104457.14	0	0	6606.08	627.75	7233.83
"2041"	15	53	71	9	6	1	1	5	703.61371652	871.77925381	55	6201	3000	0	56201	0	0	1	1.02	3060	0	2667644.52	0	0	2753.5	470	3223.5
"2042"	15	53	71	9	6	1	1	5	703.61371652	871.77925381	55	1701	675	0	51701	0	0	1	1	675	0	588451	0	0	2753.5	470	3223.5
"2043"	15	53	71	9	6	1	1	5	703.61371652	871.77925381	55	6301	4200	0	56301	0	0	1	1.02	4284	0	3734702.32	0	0	2753.5	470	3223.5
"2044"	15	53	71	9	6	1	1	5	703.61371652	871.77925381	56	101	2500	0	50101	0	0	1	1.04	2600	0	2266626.06	0	0	2753.5	470	3223.5
"2045"	15	53	71	9	6	1	2	5	703.61371652	871.77925381	54	1601	154	0	51601	12	12	1	1	154	0	1611048.06	0	0	2753.5	470	3223.5
"2046"	15	53	71	9	6	1	2	5	703.61371652	871.77925381	54	1501	360	0	51501	12	12	1	1	360	0	3766086.38	0	0	2753.5	470	3223.5
"2047"	15	53	71	9	6	1	2	5	703.61371652	871.77925381	55	3701	1400	0	53701	0	0	1	1.02	1428	0	1244900.77	0	0	2753.5	470	3223.5
"2048"	15	53	71	9	6	1	2	5	703.61371652	871.77925381	55	3801	450	0	53801	0	0	1	1.02	459	0	400146.68	0	0	2753.5	470	3223.5
"2049"	15	53	71	9	8	1	1	5	703.61371652	871.77925381	55	6301	140	0	56301	0	0	1	1.02	142.8	0	124490.08	0	0	193.85	350	543.85
"2050"	15	53	71	9	8	1	1	5	703.61371652	871.77925381	57	101	60	0	50101	0	0	1	1.04	62.4	0	54399.03	0	0	193.85	350	543.85
"2051"	15	53	71	9	9	1	1	5	703.61371652	871.77925381	54	101	630	0	50101	2	12	1	1.05	661.5	0	6920183.72	0	0	715.05	400	1115.05
"2052"	15	53	71	9	9	1	1	5	703.61371652	871.77925381	55	6401	630	0	56401	0	0	1	1.02	642.6	0	560205.35	0	0	715.05	400	1115.05
"2053"	15	53	72	7	1	1	1	5	664.28675136	823.05304007	54	101	415	0	50101	1	12	1	1	415	0	4098804.14	0	0	600.28	415.58	1015.86
"2054"	15	53	72	7	1	1	1	5	664.28675136	823.05304007	55	6401	415	0	56401	0	0	1	1.02	423.3	0	348398.35	0	0	600.28	415.58	1015.86
"2055"	15	53	72	7	2	1	1	5	664.28675136	823.05304007	54	101	415	0	50101	1	12	1	1	415	0	4098804.14	0	0	1400.55	827.33	2227.88
"2056"	15	53	72	7	2	1	1	5	664.28675136	823.05304007	55	6401	415	0	56401	0	0	1	1.02	423.3	0	348398.35	0	0	1400.55	827.33	2227.88
"2057"	15	53	72	7	2	1	2	5	664.28675136	823.05304007	54	101	415	0	50101	1	12	1	1	415	0	4098804.14	0	0	1400.55	827.33	2227.88
"2058"	15	53	72	7	2	1	2	5	664.28675136	823.05304007	55	6401	415	0	56401	0	0	1	1.02	423.3	0	348398.35	0	0	1400.55	827.33	2227.88
"2059"	15	53	72	7	4	1	1	5	664.28675136	823.05304007	54	101	2259	0	50101	4	12	1	1	2259	0	22311321.81	0	0	2706.02	648.13	3354.15
"2060"	15	53	72	7	4	1	1	5	664.28675136	823.05304007	55	1401	3000	0	51401	0	0	1	1.02	3060	0	2518542.3	0	0	2706.02	648.13	3354.15
"2061"	15	53	72	7	4	1	1	5	664.28675136	823.05304007	55	6401	2259	0	56401	0	0	1	1.02	2304.18	0	1896462.35	0	0	2706.02	648.13	3354.15
"2062"	15	53	72	7	5	1	1	5	664.28675136	823.05304007	55	3701	7600	0	53701	0	0	1	1.02	7752	0	6380307.17	0	0	9193.83	477.5	9671.33
"2063"	15	53	72	7	5	1	1	5	664.28675136	823.05304007	55	3801	2500	0	53801	0	0	1	1.02	2550	0	2098785.25	0	0	9193.83	477.5	9671.33
"2064"	15	53	73	5	12	1	1	5	449.25735137	556.63104535	55	1401	3000	0	51401	0	0	1	1.02	3060	0	1703291	0	3	1282.69	482.42	1765.11
"2065"	15	53	73	5	3	1	1	5	449.25735137	556.63104535	54	101	465	0	50101	1	12	1	1	465	0	3106001.23	0	0	635.83	165.5	801.33
"2066"	15	53	73	5	3	1	2	5	449.25735137	556.63104535	54	1501	50	0	51501	1	3	1	1	50	0	83494.66	0	3	635.83	165.5	801.33
"2067"	15	53	73	5	5	1	1	5	449.25735137	556.63104535	54	1601	120	0	51601	3	12	1	1.05	126	0	841626.14	0	0	4474.4	20.33	4494.73
"2068"	15	53	73	5	5	1	1	5	449.25735137	556.63104535	54	1501	320	0	51501	3	12	1	1.05	336	0	2244336.37	0	0	4474.4	20.33	4494.73
"2069"	15	53	73	5	5	1	1	5	449.25735137	556.63104535	55	4101	54	0	54101	0	0	1	1.05	56.7	0	31560.98	0	0	4474.4	20.33	4494.73
"2070"	15	53	73	5	5	1	2	5	449.25735137	556.63104535	54	1601	120	0	51601	3	12	1	1.05	126	0	841626.14	0	0	4474.4	20.33	4494.73
"2071"	15	53	73	5	6	1	1	5	449.25735137	556.63104535	54	801	150	0	50801	2	4	1	1	150	0	333978.63	0	0	1169.72	12.67	1182.39
"2072"	15	53	73	5	6	1	1	5	449.25735137	556.63104535	55	3701	600	0	53701	0	0	1	1.02	612	0	340658.2	0	0	1169.72	12.67	1182.39
"2073"	15	53	73	5	6	1	2	5	449.25735137	556.63104535	54	1601	48	0	51601	2	12	1	1	48	0	320619.48	0	0	1169.72	12.67	1182.39
"2074"	15	53	73	5	7	1	1	5	449.25735137	556.63104535	54	2601	550	0	52601	2	12	1	1	550	0	3673764.9	0	0	550	146.6	696.6
"2075"	15	53	74	3	12	1	2	5	598.78090575	741.89112429	54	3001	100	0	53001	3	12	1	0.99	99	0	881366.66	0	0	560.01	397.25	957.26
"2076"	15	53	74	3	12	1	2	5	598.78090575	741.89112429	54	1001	82	0	51001	8	4	1	1.02	83.64	0	248207.09	0	0	560.01	397.25	957.26
"2077"	15	53	74	3	13	1	1	5	598.78090575	741.89112429	54	1001	120	0	51001	4	12	1	0.99	118.8	0	1057639.99	0	0	375.85	314.82	690.67
"2078"	15	53	74	3	2	1	1	5	598.78090575	741.89112429	54	101	460	0	50101	2	12	1	0.94	432.4	0	3849524.67	0	0	471.5	441.67	913.17
"2079"	15	53	74	3	2	1	1	5	598.78090575	741.89112429	55	6401	460	0	56401	0	0	1	1.02	469.2	0	348095.32	0	0	471.5	441.67	913.17
"2080"	15	53	74	3	4	1	1	5	598.78090575	741.89112429	54	401	450	0	50401	2	12	1	1.02	459	0	4086336.31	0	0	1173.42	305.87	1479.28
"2081"	15	53	74	3	4	1	1	5	598.78090575	741.89112429	55	6501	450	0	56501	0	0	1	1.02	459	0	340528.03	0	0	1173.42	305.87	1479.28
"2082"	15	53	74	3	4	1	2	5	598.78090575	741.89112429	55	1701	400	0	51701	0	0	1	1	400	0	296756.45	0	0	1173.42	305.87	1479.28
"2083"	15	53	74	3	4	1	2	5	598.78090575	741.89112429	55	3701	700	0	53701	0	0	1	1.02	714	0	529710.26	0	0	1173.42	305.87	1479.28
"2084"	15	53	74	3	5	1	1	5	598.78090575	741.89112429	54	1401	80	0	51401	2	12	1	1	80	0	712215.48	0	0	1343.76	577.9	1921.66
"2085"	15	53	74	3	5	1	1	5	598.78090575	741.89112429	55	3701	800	0	53701	0	0	1	1.02	816	0	605383.16	0	0	1343.76	577.9	1921.66
"2086"	15	53	74	3	5	1	1	5	598.78090575	741.89112429	55	3801	300	0	53801	0	0	1	1.02	306	0	227018.68	0	0	1343.76	577.9	1921.66
"2087"	15	53	74	3	6	1	1	5	598.78090575	741.89112429	54	1501	150	0	51501	2	12	1	1	150	0	1335404.02	0	0	1943.33	48.42	1991.75
"2088"	15	53	74	3	6	1	1	5	598.78090575	741.89112429	55	201	500	0	50201	0	0	1	1.01	505	0	374655.02	0	0	1943.33	48.42	1991.75
"2089"	15	53	74	3	6	1	1	5	598.78090575	741.89112429	55	3701	1500	0	53701	0	0	1	1.01	1515	0	1123965.05	0	0	1943.33	48.42	1991.75
"2090"	15	53	74	3	6	1	2	5	598.78090575	741.89112429	54	3202	250	0	53202	3	6	1	1	250	0	1112836.69	0	0	1943.33	48.42	1991.75
"2091"	15	53	74	3	9	1	1	5	598.78090575	741.89112429	54	1001	130	0	51001	3	12	1	0.99	128.7	0	1145776.65	0	0	1028.7	232.69	1261.39
"2092"	15	53	74	3	9	1	1	5	598.78090575	741.89112429	54	1301	180	0	51301	3	12	1	1	180	0	1602484.83	0	0	1028.7	232.69	1261.39
"2093"	15	53	75	1	10	1	1	5	709.42219242	878.9759708	55	3701	460	0	53701	0	0	1	1.01	464.6	0	408372.24	0	0	1008.32	0	1008.32
"2094"	15	53	75	1	12	1	1	5	709.42219242	878.9759708	54	101	465	0	50101	4	2	1	0.94	437.1	0	768400.79	0	0	314.83	424.8	739.63
"2095"	15	53	75	1	12	1	1	5	709.42219242	878.9759708	55	6401	465	0	56401	0	0	1	1.01	469.65	0	412811.06	0	0	314.83	424.8	739.63
"2096"	15	53	75	1	12	1	2	5	709.42219242	878.9759708	55	201	415	0	50201	0	0	1	1.01	419.15	0	368422.78	0	0	314.83	424.8	739.63
"2097"	15	53	75	1	12	1	2	5	709.42219242	878.9759708	55	3801	600	0	53801	0	0	1	1.01	606	0	532659.44	0	0	314.83	424.8	739.63
"2098"	15	53	75	1	12	1	2	5	709.42219242	878.9759708	55	3701	465	40	53701	0	0	1	1.01	469.65	40.4	412811.06	35510.63	0	314.83	424.8	739.63
"2099"	15	53	75	1	13	1	1	5	709.42219242	878.9759708	55	3801	300	0	53801	0	0	1	1.02	306	0	268966.65	0	3	1404.96	216.85	1621.81
"2100"	15	53	75	1	13	1	1	5	709.42219242	878.9759708	55	3701	700	0	53701	0	0	1	1.02	714	0	627588.84	0	3	1404.96	216.85	1621.81
"2101"	15	53	75	1	13	1	2	5	709.42219242	878.9759708	54	1501	120	0	51501	4	4	1	0.99	118.8	0	417689.38	0	0	1404.96	216.85	1621.81
"2102"	15	53	75	1	13	1	3	5	709.42219242	878.9759708	54	1601	48	0	51601	4	4	1	0.99	47.52	0	167075.75	0	0	1404.96	216.85	1621.81
"2103"	15	53	75	1	3	1	1	5	709.42219242	878.9759708	54	2701	54	17	52701	2	12	1	1	54	17	569576.43	179311.1	0	2845.34	30.22	2875.56
"2104"	15	53	75	1	3	1	1	5	709.42219242	878.9759708	54	1601	260	0	51601	2	12	1	1	260	0	2742405.03	0	0	2845.34	30.22	2875.56
"2105"	15	53	75	1	3	1	1	5	709.42219242	878.9759708	54	1501	234	45	51501	2	12	1	1	234	45	2468164.53	474647.02	0	2845.34	30.22	2875.56
"2106"	15	53	75	1	3	1	1	5	709.42219242	878.9759708	55	4501	360	0	54501	0	0	1	1.02	367.2	0	322759.98	0	0	2845.34	30.22	2875.56
"2107"	15	53	75	1	3	1	1	5	709.42219242	878.9759708	55	3801	1238	0	53801	0	0	1	1.02	1262.76	0	1109935.7	0	0	2845.34	30.22	2875.56
"2108"	15	53	75	1	3	1	1	5	709.42219242	878.9759708	55	3701	787	0	53701	0	0	1	1.02	802.74	0	705589.17	0	0	2845.34	30.22	2875.56
"2109"	15	53	75	1	3	1	1	5	709.42219242	878.9759708	55	3902	210	0	53902	0	0	1	1.05	220.5	0	193814.2	0	0	2845.34	30.22	2875.56
"2110"	15	53	75	1	3	1	2	5	709.42219242	878.9759708	54	1501	130	0	51501	2	12	1	1	130	0	1371202.51	0	0	2845.34	30.22	2875.56
"2111"	15	53	75	1	3	1	2	5	709.42219242	878.9759708	54	1601	312	0	51601	2	12	1	1	312	0	3290886.03	0	0	2845.34	30.22	2875.56
"2112"	15	53	75	1	3	1	2	5	709.42219242	878.9759708	55	3701	420	0	53701	0	0	1	1.02	428.4	0	376553.31	0	0	2845.34	30.22	2875.56
"2113"	15	53	75	1	3	1	2	5	709.42219242	878.9759708	55	3801	800	0	53801	0	0	1	1.02	816	0	717244.39	0	0	2845.34	30.22	2875.56
"2114"	15	53	75	1	5	1	1	5	709.42219242	878.9759708	54	701	450	0	50701	1	12	1	1	450	0	4746470.24	0	3	3095.74	387.4	3483.13
"2115"	15	53	75	1	5	1	2	5	709.42219242	878.9759708	54	1501	50	0	51501	1	3	1	1	50	0	131846.4	0	3	3095.74	387.4	3483.13
"2116"	15	53	75	1	5	1	4	5	709.42219242	878.9759708	54	701	465	0	50701	5	12	1	1	465	0	4904685.92	0	3	3095.74	387.4	3483.13
"2117"	15	53	75	1	5	1	4	5	709.42219242	878.9759708	54	1501	16	0	51501	5	12	1	1.03	16.48	0	173826.29	0	3	3095.74	387.4	3483.13
"2118"	15	53	75	1	5	1	4	5	709.42219242	878.9759708	54	1601	62	0	51601	5	12	1	1.03	63.86	0	673576.87	0	3	3095.74	387.4	3483.13
"2119"	15	53	75	1	5	1	4	5	709.42219242	878.9759708	55	3701	676	0	53701	0	0	1	1.01	682.76	0	600129.63	0	3	3095.74	387.4	3483.13
"2120"	15	53	75	1	6	1	1	5	709.42219242	878.9759708	55	1701	126	0	51701	0	0	1	1	126	0	110750.97	0	0	920.06	350	1270.06
"2121"	15	53	75	1	6	1	2	5	709.42219242	878.9759708	54	1601	120	0	51601	3	12	1	1	120	0	1265725.4	0	0	920.06	350	1270.06
"2122"	15	53	75	1	7	1	1	5	709.42219242	878.9759708	54	101	465	0	50101	3	12	1	0.94	437.1	0	4610404.76	0	0	1421.74	250	1671.74
"2123"	15	53	75	1	7	1	1	5	709.42219242	878.9759708	55	6401	465	0	56401	0	0	1	1.01	469.65	0	412811.06	0	0	1421.74	250	1671.74
"2124"	15	53	75	1	8	1	1	5	709.42219242	878.9759708	54	1501	160	0	51501	3	12	1	1	160	0	1687633.86	0	0	835.75	0	835.75
"2125"	15	53	75	1	8	1	1	5	709.42219242	878.9759708	55	3701	600	0	53701	0	0	1	1.01	606	0	532659.44	0	0	835.75	0	835.75
"2126"	15	53	75	1	8	1	1	5	709.42219242	878.9759708	55	3801	300	0	53801	0	0	1	1.01	303	0	266329.72	0	0	835.75	0	835.75
"2127"	15	53	75	1	9	1	1	5	709.42219242	878.9759708	54	3201	300	0	53201	3	12	1	1	300	0	3164313.49	0	0	478.2	0	478.2
"2128"	15	53	75	1	9	1	1	5	709.42219242	878.9759708	54	1001	180	0	51001	3	12	1	0.99	178.2	0	1879602.22	0	0	478.2	0	478.2
"2129"	15	53	76	0	11	1	2	5	685.27687034	849.05985294	54	1601	126	0	51601	4	12	1	0.99	124.74	0	1270940.71	0	0	2172.82	418.85	2591.68
"2130"	15	53	76	0	11	1	2	5	685.27687034	849.05985294	55	3701	500	0	53701	0	0	1	1.01	505	0	428775.23	0	0	2172.82	418.85	2591.68
"2131"	15	53	76	0	12	1	2	5	685.27687034	849.05985294	54	101	700	0	50101	4	12	1	0.94	658	0	6704176.6	0	0	2187.07	338.5	2525.57
"2132"	15	53	76	0	12	1	2	5	685.27687034	849.05985294	55	6401	700	0	56401	0	0	1	1.01	707	0	600285.32	0	0	2187.07	338.5	2525.57
"2133"	15	53	76	0	12	1	3	5	685.27687034	849.05985294	54	1601	90	0	51601	4	11	1	0.99	89.1	0	832163.56	0	0	2187.07	338.5	2525.57
"2134"	15	53	76	0	12	1	3	5	685.27687034	849.05985294	55	3701	500	0	53701	0	0	1	1.01	505	0	428775.23	0	0	2187.07	338.5	2525.57
"2135"	15	53	76	0	12	1	4	5	685.27687034	849.05985294	54	1501	140	0	51501	4	12	1	0.99	138.6	0	1412156.35	0	0	2187.07	338.5	2525.57
"2136"	15	53	76	0	12	1	4	5	685.27687034	849.05985294	55	3701	650	0	53701	0	0	1	1.01	656.5	0	557407.79	0	0	2187.07	338.5	2525.57
"2137"	15	53	76	0	12	1	4	5	685.27687034	849.05985294	55	3801	400	0	53801	0	0	1	1.01	404	0	343020.18	0	0	2187.07	338.5	2525.57
"2138"	15	53	76	0	13	1	2	5	685.27687034	849.05985294	54	1601	126	0	51601	2	12	1	1	126	0	1283778.5	0	0	1632.8	495	2127.8
"2139"	15	53	76	0	13	1	2	5	685.27687034	849.05985294	55	3701	460	0	53701	0	0	1	1.01	464.6	0	394473.21	0	0	1632.8	495	2127.8
"2140"	15	53	76	0	13	1	2	5	685.27687034	849.05985294	55	3801	250	0	53801	0	0	1	1.01	252.5	0	214387.61	0	0	1632.8	495	2127.8
"2141"	15	53	76	0	13	1	3	5	685.27687034	849.05985294	54	1501	90	0	51501	4	12	1	0.99	89.1	0	907814.79	0	0	1632.8	495	2127.8
"2142"	15	53	76	0	13	1	3	5	685.27687034	849.05985294	54	1601	120	0	51601	4	12	1	0.99	118.8	0	1210419.73	0	0	1632.8	495	2127.8
"2143"	15	53	76	0	13	1	3	5	685.27687034	849.05985294	55	3701	700	0	53701	0	0	1	1.01	707	0	600285.32	0	0	1632.8	495	2127.8
