"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_ordem_inform"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"num_quadro"	"cod_tipo_ocup"	"cod_posi_ocupa"	"cod_renm_bruto"	"cod_item"	"val_renm_bruto"	"val_mes"	"num_meses_recebe"	"cod_deducao_val"	"cod_item_prev"	"val_deducao_prev"	"cod_item_ir"	"val_deducao_ir"	"cod_item_outra"	"val_deducao_outra"	"fator_anual"	"num_deflator"	"val_renm_bruto_corrigido"	"val_deducao_prev_corrigido"	"val_deducao_ir_corrigido"	"val_deducao_outra_corrigido"	"valor_anual_expandido2"	"valor_prev_anual_expandido2"	"valor_ir_anual_expandido2"	"valor_outras_anual_expandido2"	"cod_imput"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"num_horas_trabalhadas"	"cod_ocup_final"	"cod_ativ_final"	"cod_imput_ocup_ativ"
"768"	14	53	63	8	1	1	1	5	471.17241379	583.78386559	53	1	6	1	601	200	12	12	2	50601	0	60601	0	70601	0	1	1.05	210	0	0	0	1471135.34	0	0	0	3	1490.28	333.3	1823.58	10	7170	45999	3
"769"	14	53	63	8	11	1	1	5	471.17241379	583.78386559	53	1	1	1	101	800	10	6	1	50101	70	60101	0	70101	0	1	1.05	840	73.5	0	0	2942270.68	257448.68	0	0	3	796.35	355.16	1151.51	48	5142	70001	0
"770"	14	53	63	8	12	1	1	5	471.17241379	583.78386559	53	1	6	1	601	350	12	7	2	50601	0	60601	0	70601	0	1	1.05	367.5	0	0	0	1501783.99	0	0	0	0	629.38	33.11	662.48	105	5211	53090	3
"771"	14	53	63	8	13	1	1	5	471.17241379	583.78386559	53	1	3	1	301	415	11	12	2	50301	0	60301	0	70301	0	1	1.01	419.15	0	0	0	2936316.09	0	0	0	0	873.55	200	1073.55	40	5121	95000	0
"772"	14	53	63	8	13	1	2	5	471.17241379	583.78386559	53	1	6	1	601	300	10	12	2	50601	0	60601	0	70601	0	1	1.04	312	0	0	0	2185686.79	0	0	0	3	873.55	200	1073.55	50	8493	15030	1
"773"	14	53	63	8	2	1	1	5	471.17241379	583.78386559	53	1	1	2	101	542	11	12	1	50101	69	60101	0	70101	0	1	1.01	547.42	69.69	0	0	3834899.56	488206.77	0	0	0	909.34	101	1010.34	48	5174	74050	0
"774"	14	53	63	8	2	1	2	5	471.17241379	583.78386559	53	1	6	1	601	200	11	4	2	50601	0	60601	0	70601	0	1	1.06	212	0	0	0	495048.72	0	0	0	0	909.34	101	1010.34	10	5211	53042	0
"775"	14	53	63	8	4	1	1	5	471.17241379	583.78386559	53	1	6	1	601	600	11	12	2	50601	0	60601	0	70601	0	1	1.06	636	0	0	0	4455438.46	0	0	0	0	3270.78	20	3290.78	40	5161	93020	0
"776"	14	53	63	8	4	1	2	5	471.17241379	583.78386559	53	1	1	1	101	2290	11	12	1	50101	248	60101	95	70101	4	1	1.01	2312.9	250.48	95.95	4.04	16202804.43	1754714.19	672168.74	28301.84	0	3270.78	20	3290.78	72	7151	26092	0
"777"	14	53	63	8	5	1	1	5	471.17241379	583.78386559	53	1	1	1	101	741	12	12	1	50101	59	60101	0	70101	0	1	1.01	748.41	59.59	0	0	5242916.19	417452.17	0	0	0	1765.52	816	2581.52	44	7170	45999	0
"778"	14	53	63	8	5	1	4	5	471.17241379	583.78386559	53	1	1	1	101	500	11	12	1	50101	33	60101	0	70101	0	1	1.01	505	33.33	0	0	3537730.23	233490.19	0	0	0	1765.52	816	2581.52	44	8491	15043	0
"779"	14	53	63	8	8	1	1	5	471.17241379	583.78386559	53	1	1	1	101	907	12	12	1	50101	72	60101	0	70101	0	1	1.01	916.07	72.72	0	0	6417442.63	509433.15	0	0	0	1027.62	123.6	1151.22	90	7825	63010	0
"780"	14	53	64	6	10	1	1	5	688.15697407	852.62830907	53	1	1	2	101	600	12	12	1	50101	50	60101	60	70101	0	1	1.01	606	50.5	60.6	0	6200313.06	516692.76	620031.31	0	0	1073.5	0	1073.5	48	9144	50010	0
"781"	14	53	64	6	2	1	1	5	688.15697407	852.62830907	53	1	1	2	101	460	11	12	2	50101	0	60101	0	70101	0	1	1.01	464.6	0	0	0	4753573.35	0	0	0	0	706.08	13.52	719.6	40	5221	53070	0
"782"	14	53	64	6	2	1	2	5	688.15697407	852.62830907	53	1	1	2	101	400	11	6	2	50101	0	60101	0	70101	0	1	1.01	404	0	0	0	2066771.02	0	0	0	0	706.08	13.52	719.6	30	5161	93020	0
"783"	14	53	64	6	3	1	1	5	688.15697407	852.62830907	53	1	5	1	501	1600	11	12	2	50501	0	60501	0	70501	0	1	1.08	1728	0	0	0	17680100.62	0	0	0	0	1728	204	1932	44	7825	60032	0
"784"	14	53	64	6	4	1	2	5	688.15697407	852.62830907	53	1	1	1	101	470	12	12	1	50101	36	60101	0	70101	0	1	1.01	474.7	36.36	0	0	4856911.9	372018.78	0	0	3	2082.86	395.34	2478.2	44	5211	53061	0
"785"	14	53	64	6	5	1	1	5	688.15697407	852.62830907	53	1	1	2	101	1080	11	12	1	50101	100	60101	0	70101	0	1	1.01	1090.8	101	0	0	11160563.51	1033385.51	0	0	3	1462.25	252.5	1714.75	40	5173	74050	2
"786"	14	53	64	6	8	1	1	5	688.15697407	852.62830907	53	1	3	1	301	600	11	10	1	50301	37	60301	0	70301	0	1	1.01	606	37.37	0	0	5166927.55	318627.2	0	0	0	767.5	0	767.5	45	5121	95000	1
"787"	14	53	65	4	1	1	1	5	757.86200194	938.99302278	53	1	3	1	301	415	11	12	2	50301	0	60301	0	70301	0	1	1.01	419.15	0	0	0	4722947.11	0	0	0	0	561.55	257.3	818.85	40	5121	95000	0
"788"	14	53	65	4	10	1	1	5	757.86200194	938.99302278	53	1	1	1	101	4300	12	12	1	50101	300	60101	500	70101	0	1	1.01	4343	303	505	0	48936560.38	3414178.63	5690297.72	0	0	4789.5	200	4989.5	40	2124	72010	0
"789"	14	53	65	4	2	1	1	5	757.86200194	938.99302278	53	1	2	1	201	3000	11	12	1	50201	330	60201	450	70201	200	1	1.05	3150	346.5	472.5	210	35493936.26	3904332.99	5324090.44	2366262.42	0	18401.67	0	18401.67	40	2410	75012	0
"790"	14	53	65	4	2	1	2	5	757.86200194	938.99302278	53	1	2	1	201	12000	11	12	1	50201	1320	60201	3240	70201	600	1	1.05	12600	1386	3402	630	141975745.04	15617331.95	38333451.16	7098787.25	0	18401.67	0	18401.67	40	4110	75015	0
"791"	14	53	65	4	4	1	1	5	757.86200194	938.99302278	53	1	6	1	601	600	11	12	2	50601	0	60601	0	70601	0	1	1.06	636	0	0	0	7166394.75	0	0	0	0	951	19.28	970.28	40	5161	93020	0
"792"	14	53	65	4	4	1	2	5	757.86200194	938.99302278	53	1	6	1	601	240	11	12	2	50601	0	60601	0	70601	0	1	1.06	254.4	0	0	0	2866557.9	0	0	0	0	951	19.28	970.28	40	5243	53101	0
"793"	14	53	65	4	6	1	1	5	757.86200194	938.99302278	53	1	6	1	601	350	12	12	2	50601	0	60601	0	70601	0	1	1.05	367.5	0	0	0	4140959.23	0	0	0	0	1855.5	45.86	1901.36	44	3541	53010	2
"794"	14	53	65	4	6	1	2	5	757.86200194	938.99302278	53	1	1	1	101	600	12	12	1	50101	35	60101	0	70101	0	1	1.01	606	35.35	0	0	6828357.26	398320.84	0	0	0	1855.5	45.86	1901.36	44	5211	53042	0
"795"	14	53	65	4	6	1	3	5	757.86200194	938.99302278	53	1	6	1	601	700	12	12	2	50601	0	60601	0	70601	0	1	1.05	735	0	0	0	8281918.46	0	0	0	0	1855.5	45.86	1901.36	44	3541	53010	2
"796"	14	53	65	4	7	1	1	5	757.86200194	938.99302278	53	1	1	1	101	1450	3	3	1	50101	110	60101	0	70101	50	1	1.11	1609.5	122.1	0	55.5	4533927.81	343953.14	0	156342.34	0	465.11	384.83	849.95	44	4110	53030	0
"797"	14	53	66	2	12	1	1	5	535.79338148	663.84941529	53	1	6	1	601	350	12	12	2	50601	0	60601	0	70601	0	1	1.05	367.5	0	0	0	2927575.92	0	0	0	0	1527.68	385.88	1913.56	44	5132	55030	0
"798"	14	53	66	2	12	1	3	5	535.79338148	663.84941529	53	1	1	1	101	420	12	11	2	50101	0	60101	0	70101	0	1	1.01	424.2	0	0	0	3097654.14	0	0	0	0	1527.68	385.88	1913.56	44	7244	28001	0
"799"	14	53	66	2	13	1	1	5	535.79338148	663.84941529	53	1	1	1	101	480	1	12	1	50101	25	60101	0	70101	0	1	1	480	25	0	0	3823772.63	199154.82	0	0	0	730.9	568	1298.9	44	5199	74060	0
"800"	14	53	66	2	2	1	1	5	535.79338148	663.84941529	53	1	6	1	601	5000	11	12	2	50601	0	60601	0	70601	0	1	1.06	5300	0	0	0	42220822.81	0	0	0	0	5720	291.7	6011.7	44	3546	70001	0
"801"	14	53	66	2	4	1	2	5	535.79338148	663.84941529	53	1	6	1	601	500	11	12	2	50601	0	60601	0	70601	0	1	1.06	530	0	0	0	4222082.28	0	0	0	0	576.46	5.4	581.86	48	7166	45999	0
"802"	14	53	66	2	5	1	2	5	535.79338148	663.84941529	53	1	1	1	101	560	11	12	1	50101	25	60101	0	70101	0	1	1.01	565.6	25.25	0	0	4505678.75	201146.37	0	0	0	891.32	184.3	1075.62	44	5142	74060	0
"803"	14	53	66	2	7	1	1	5	535.79338148	663.84941529	53	1	6	1	601	200	12	12	2	50601	0	60601	0	70601	0	1	1.05	210	0	0	0	1672900.53	0	0	0	0	660.28	325.24	985.51	10	7170	45999	3
"804"	14	53	67	0	1	1	1	5	513.26873065	635.9413134	53	1	1	1	101	1110	11	12	1	50101	114	60101	0	70101	0	1	1.01	1121.1	115.14	0	0	8555445.68	878667.39	0	0	0	1786.5	393.08	2179.58	50	5173	74050	0
"805"	14	53	67	0	1	1	2	5	513.26873065	635.9413134	53	2	6	1	601	100	11	12	2	50601	0	60601	0	70601	0	1	1.06	106	0	0	0	808917.35	0	0	0	0	1786.5	393.08	2179.58	35	5243	53101	0
"806"	14	53	67	0	1	1	2	5	513.26873065	635.9413134	53	1	6	1	601	200	11	12	2	50601	0	60601	0	70601	0	1	1.06	212	0	0	0	1617834.7	0	0	0	0	1786.5	393.08	2179.58	21	5211	53068	1
"807"	14	53	67	0	10	1	1	5	513.26873065	635.9413134	53	2	2	1	201	2000	11	11	1	50201	999999	60201	98	70201	0	1	1.05	2100	231	102.9	0	14690244.34	1615926.88	719821.97	0	1	4817.32	421	5238.32	32	200	75014	0
"808"	14	53	67	0	10	1	1	5	513.26873065	635.9413134	53	1	2	1	201	3500	12	1	1	50201	999999	60201	198	70201	0	1	1.04	3640	400.4	205.92	0	2314826.38	254630.9	130953.04	0	1	4817.32	421	5238.32	32	200	75014	0
"809"	14	53	67	0	10	1	2	5	513.26873065	635.9413134	53	1	2	1	201	2000	12	12	1	50201	174	60201	230	70201	0	1	1.04	2080	180.96	239.2	0	15873095.18	1380959.28	1825405.95	0	0	4817.32	421	5238.32	40	4110	75011	0
"810"	14	53	67	0	11	1	1	5	513.26873065	635.9413134	53	1	6	1	601	150	1	12	2	50601	0	60601	0	70601	0	1	1	150	0	0	0	1144694.36	0	0	0	0	849.5	481.88	1331.38	50	5192	53066	0
"811"	14	53	67	0	11	1	2	5	513.26873065	635.9413134	53	2	1	1	101	120	10	5	2	50101	0	60101	0	70101	0	1	1.05	126	0	0	0	400643.03	0	0	0	0	849.5	481.88	1331.38	25	3331	85030	0
"812"	14	53	67	0	11	1	2	5	513.26873065	635.9413134	53	1	1	1	101	600	1	3	2	50101	0	60101	0	70101	0	1	1	600	0	0	0	1144694.36	0	0	0	0	849.5	481.88	1331.38	48	7244	28001	0
"813"	14	53	67	0	11	1	3	5	513.26873065	635.9413134	53	1	1	1	101	600	1	7	2	50101	0	60101	0	70101	0	1	1	600	0	0	0	2670953.52	0	0	0	0	849.5	481.88	1331.38	44	7166	45999	0
"814"	14	53	67	0	13	1	1	5	513.26873065	635.9413134	53	1	1	1	101	800	1	12	1	50101	45	60101	0	70101	0	1	1	800	45	0	0	6105036.61	343408.31	0	0	0	1627.75	200	1827.75	40	3541	24090	0
"815"	14	53	67	0	13	1	2	5	513.26873065	635.9413134	53	1	3	1	301	580	1	6	2	50301	0	60301	0	70301	0	1	1	580	0	0	0	2213075.77	0	0	0	0	1627.75	200	1827.75	40	5121	95000	0
"816"	14	53	67	0	16	1	1	5	513.26873065	635.9413134	53	1	1	1	101	468	1	7	1	50101	18	60101	0	70101	0	1	1	468	18	0	0	2083343.74	80128.61	0	0	0	1059.62	0	1059.62	20	7170	45999	0
"817"	14	53	67	0	16	1	2	5	513.26873065	635.9413134	53	1	1	1	101	450	1	12	1	50101	25	60101	0	70101	0	1	1	450	25	0	0	3434083.09	190782.39	0	0	0	1059.62	0	1059.62	44	5142	74060	0
"818"	14	53	67	0	5	1	1	5	513.26873065	635.9413134	53	1	3	1	301	415	11	12	2	50301	0	60301	0	70301	0	1	1.01	419.15	0	0	0	3198657.62	0	0	0	3	561.55	399.1	960.65	40	5121	95000	0
"819"	14	53	67	0	8	1	1	5	513.26873065	635.9413134	53	1	1	1	101	1450	3	3	1	50101	110	60101	0	70101	50	1	1.11	1609.5	122.1	0	55.5	3070642.63	232945.3	0	105884.23	3	500.11	382.83	882.95	44	4110	53030	0
"820"	14	53	67	0	8	1	2	5	513.26873065	635.9413134	53	1	6	1	601	200	12	2	2	50601	0	60601	0	70601	0	1	1.05	210	0	0	0	267095.35	0	0	0	0	500.11	382.83	882.95	30	5243	53101	2
"821"	14	53	67	0	9	1	1	5	513.26873065	635.9413134	53	1	6	1	601	830	1	12	2	50601	0	60601	0	70601	0	1	1	830	0	0	0	6333975.48	0	0	0	0	2898.5	67.33	2965.83	64	2625	20000	0
"822"	14	53	67	0	9	1	2	5	513.26873065	635.9413134	53	1	1	1	101	1300	1	12	1	50101	278	60101	0	70101	0	1	1	1300	278	0	0	9920684.49	2121500.22	0	0	0	2898.5	67.33	2965.83	44	5201	50050	0
"823"	14	53	68	9	1	1	1	5	780.72917393	967.32550929	53	1	5	1	501	8000	12	12	1	50501	640	60501	1600	70501	0	1	1.07	8560	684.8	1712	0	99363676.31	7949094.11	19872735.26	0	3	17958.13	397.25	18355.38	48	1219	28001	0
"824"	14	53	68	9	1	1	3	5	780.72917393	967.32550929	53	1	1	1	101	870	11	12	1	50101	66	60101	0	70101	72	1	1.01	878.7	66.66	0	72.72	10199867.1	773783.02	0	844126.93	3	17958.13	397.25	18355.38	44	4110	71020	0
"825"	14	53	68	9	11	1	1	5	780.72917393	967.32550929	53	1	6	1	601	999999	1	12	2	50601	0	60601	0	70601	0	1	1	1590	0	0	0	18456570.72	0	0	0	1	1933.4	178.1	2111.5	65	5161	93020	0
"826"	14	53	68	9	11	1	4	5	780.72917393	967.32550929	53	1	1	1	101	999999	1	12	2	50101	0	60101	0	70101	0	1	1	343.4	0	0	0	3986154.96	0	0	0	1	1933.4	178.1	2111.5	30	5161	93020	0
"827"	14	53	68	9	2	1	1	5	780.72917393	967.32550929	53	1	2	2	201	4000	11	12	1	50201	360	60201	0	70201	0	1	1.05	4200	378	0	0	48753205.67	4387788.51	0	0	0	4682.21	558	5240.21	40	4110	75012	0
"828"	14	53	68	9	2	1	2	5	780.72917393	967.32550929	53	1	1	2	101	1050	11	1	1	50101	999999	60101	0	70101	0	1	1.01	1060.5	95.45	0	0	1025848.7	92331.22	0	0	1	4682.21	558	5240.21	48	5173	74050	0
"829"	14	53	68	9	4	1	1	5	780.72917393	967.32550929	53	1	1	2	101	542	11	12	1	50101	69	60101	0	70101	0	1	1.01	547.42	69.69	0	0	6354399.96	808954.98	0	0	0	1914.62	0	1914.62	48	5174	74050	0
"830"	14	53	68	9	4	1	2	5	780.72917393	967.32550929	53	1	3	2	301	750	11	12	1	50301	38	60301	0	70301	0	1	1.01	757.5	38.38	0	0	8792988.88	445511.44	0	0	0	1914.62	0	1914.62	60	5121	95000	0
"831"	14	53	68	9	7	1	1	5	780.72917393	967.32550929	53	1	6	1	601	400	12	12	2	50601	0	60601	0	70601	0	1	1.05	420	0	0	0	4875320.57	0	0	0	0	965.4	497.28	1462.68	60	5142	74060	2
"832"	14	53	68	9	7	1	2	5	780.72917393	967.32550929	53	1	3	2	301	415	12	12	2	50301	0	60301	0	70301	0	1	1.01	419.15	0	0	0	4865453.85	0	0	0	0	965.4	497.28	1462.68	20	5121	95000	0
"833"	14	53	68	9	7	1	3	5	780.72917393	967.32550929	53	1	1	1	101	500	12	3	2	50101	0	60101	0	70101	0	1	1.01	505	0	0	0	1465498.15	0	0	0	0	965.4	497.28	1462.68	60	7244	55030	0
"834"	14	53	69	7	1	1	1	5	1127.19468092	1396.59718786	53	1	1	1	101	800	1	12	1	50101	64	60101	0	70101	0	1	1.1	880	70.4	0	0	14748066.3	1179845.3	0	0	0	2418.6	0	2418.6	48	4102	36010	0
"835"	14	53	69	7	1	1	2	5	1127.19468092	1396.59718786	53	1	1	2	101	800	11	12	1	50101	64	60101	0	70101	0	1	1.01	808	64.64	0	0	13541406.33	1083312.51	0	0	0	2418.6	0	2418.6	44	4221	85012	0
"836"	14	53	69	7	12	1	1	5	1127.19468092	1396.59718786	53	1	6	1	601	1000	12	12	2	50601	0	60601	0	70601	0	1	1.05	1050	0	0	0	17597124.57	0	0	0	0	1050	437.13	1487.13	50	9511	45999	0
"837"	14	53	69	7	13	1	1	5	1127.19468092	1396.59718786	53	1	1	1	101	600	2	12	1	50101	48	60101	0	70101	0	1	1.11	666	53.28	0	0	11161604.73	892928.38	0	0	0	1849.63	242.9	2092.53	48	5142	1401	0
"838"	14	53	69	7	13	1	3	5	1127.19468092	1396.59718786	53	1	1	1	101	415	2	12	1	50101	33	60101	0	70101	0	1	1.11	460.65	36.63	0	0	7720109.94	613888.26	0	0	0	1849.63	242.9	2092.53	48	8711	25020	0
"839"	14	53	69	7	2	1	1	5	1127.19468092	1396.59718786	53	1	6	1	601	1000	1	12	2	50601	0	60601	0	70601	0	1	1.14	1140	0	0	0	19105449.53	0	0	0	0	1692.8	343.2	2036	50	9511	45999	0
"840"	14	53	69	7	3	1	1	5	1127.19468092	1396.59718786	53	1	1	2	101	1080	11	12	1	50101	100	60101	0	70101	0	1	1.01	1090.8	101	0	0	18280898.55	1692675.79	0	0	0	1462.25	41.43	1503.68	40	5173	74050	2
"841"	14	53	69	7	4	1	1	5	1127.19468092	1396.59718786	53	1	1	2	101	2000	1	12	1	50101	160	60101	110	70101	0	1	1.1	2200	176	121	0	36870165.76	2949613.26	2027859.12	0	0	5939.91	411.9	6351.81	72	5173	74050	0
"842"	14	53	69	7	4	1	2	5	1127.19468092	1396.59718786	53	1	1	2	101	600	1	12	1	50101	48	60101	0	70101	0	1	1.1	660	52.8	0	0	11061049.73	884883.98	0	0	0	5939.91	411.9	6351.81	30	4222	1111	0
"843"	14	53	69	7	4	1	3	5	1127.19468092	1396.59718786	53	1	1	2	101	560	1	12	1	50101	44	60101	0	70101	0	1	1.1	616	48.4	0	0	10323646.41	811143.65	0	0	0	5939.91	411.9	6351.81	40	4110	74011	0
"844"	14	53	69	7	4	1	4	5	1127.19468092	1396.59718786	53	1	2	2	201	415	1	12	1	50201	33	60201	0	70201	0	1	1.15	477.25	37.95	0	0	7998312.09	636010.36	0	0	0	5939.91	411.9	6351.81	20	4110	65000	0
"845"	14	53	69	7	8	1	1	5	1127.19468092	1396.59718786	53	1	5	1	501	8000	12	12	1	50501	640	60501	1600	70501	0	1	1.07	8560	684.8	1712	0	143458463.14	11476677.05	28691692.63	0	0	15722	403.83	16125.83	48	1219	28001	0
"846"	14	53	70	0	1	1	1	5	792.37921727	981.75994378	53	1	6	1	601	600	11	12	2	50601	0	60601	0	70601	0	1	1.06	636	0	0	0	7492791.89	0	0	0	0	1771.4	593.07	2364.47	40	5161	93020	0
"847"	14	53	70	0	1	1	2	5	792.37921727	981.75994378	53	1	2	1	201	300	10	12	2	50201	0	60201	0	70201	0	1	1.05	423.3	0	0	0	4986947.81	0	0	0	1	1771.4	593.07	2364.47	40	3311	80012	0
"848"	14	53	70	0	1	1	3	5	792.37921727	981.75994378	53	1	3	1	301	450	2	12	2	50301	0	60301	0	70301	0	1	1.1	495	0	0	0	5831654.07	0	0	0	3	1771.4	593.07	2364.47	46	5121	95000	0
"849"	14	53	70	0	11	1	1	5	792.37921727	981.75994378	53	1	1	2	101	1220	1	12	1	50101	93	60101	0	70101	0	1	1	1220	93	0	0	14372965.58	1095644.1	0	0	0	1559	170	1729	44	7824	60040	0
"850"	14	53	70	0	12	1	1	5	792.37921727	981.75994378	53	1	6	1	601	500	3	12	2	50601	0	60601	0	70601	0	1	1.08	540	0	0	0	6361804.44	0	0	0	0	1207.75	200	1407.75	20	5243	53101	0
"851"	14	53	70	0	12	1	3	5	792.37921727	981.75994378	53	1	1	1	101	450	12	6	1	50101	40	60101	0	70101	0	1	1.01	454.5	40.4	0	0	2677259.37	237978.61	0	0	0	1207.75	200	1407.75	48	5211	55030	0
"852"	14	53	70	0	13	1	1	5	792.37921727	981.75994378	53	1	1	1	101	800	1	12	2	50101	0	60101	0	70101	0	1	1	800	0	0	0	9424895.46	0	0	0	0	2950.78	418.88	3369.67	44	5211	53063	0
"853"	14	53	70	0	13	1	2	5	792.37921727	981.75994378	53	1	1	1	101	1200	1	5	1	50101	60	60101	0	70101	0	1	1	1200	60	0	0	5890559.66	294527.98	0	0	0	2950.78	418.88	3369.67	44	1310	53063	0
"854"	14	53	70	0	13	1	4	5	792.37921727	981.75994378	53	1	1	2	101	442	1	9	1	50101	42	60101	0	70101	0	1	1	442	42	0	0	3905441.06	371105.26	0	0	0	2950.78	418.88	3369.67	44	3541	53010	0
"855"	14	53	70	0	4	1	1	5	792.37921727	981.75994378	53	1	3	1	301	1100	11	12	2	50301	0	60301	0	70301	0	1	1.01	1111	0	0	0	13088823.57	0	0	0	0	1111	107.49	1218.49	40	5121	95000	0
"856"	14	53	70	0	5	1	1	5	792.37921727	981.75994378	53	1	1	1	101	515	11	12	1	50101	46	60101	0	70101	0	1	1.01	520.15	46.46	0	0	6127949.22	547350.8	0	0	0	720.35	345.15	1065.51	60	4141	53061	0
"857"	14	53	70	0	5	1	2	5	792.37921727	981.75994378	53	1	6	1	601	600	9	3	2	50601	0	60601	0	70601	0	1	1.04	624	0	0	0	1837854.61	0	0	0	0	720.35	345.15	1065.51	15	8493	15043	0
"858"	14	53	71	9	10	1	1	5	703.61371652	871.77925381	53	1	1	1	101	500	1	6	2	50101	0	60101	0	70101	0	1	1	500	0	0	0	2615337.76	0	0	0	0	330	0	330	40	5161	93020	0
"859"	14	53	71	9	11	1	1	5	703.61371652	871.77925381	53	1	1	2	101	1100	1	12	1	50101	100	60101	0	70101	0	1	1	1100	100	0	0	11507486.15	1046135.1	0	0	0	3064.74	389.34	3454.08	36	5173	74050	0
"860"	14	53	71	9	11	1	2	5	703.61371652	871.77925381	53	1	6	1	601	900	1	12	2	50601	0	60601	0	70601	0	1	1	900	0	0	0	9415215.94	0	0	0	0	3064.74	389.34	3454.08	40	5161	93020	1
"861"	14	53	71	9	11	1	3	5	703.61371652	871.77925381	53	1	2	2	201	415	1	12	1	50201	33	60201	0	70201	0	1	1.15	477.25	37.95	0	0	4992679.79	397008.27	0	0	3	3064.74	389.34	3454.08	20	4110	65000	0
"862"	14	53	71	9	12	1	1	5	703.61371652	871.77925381	53	1	1	1	101	510	1	12	1	50101	999999	60101	999999	70101	999999	1	1	510	40.8	0	0	5335289.03	426823.12	0	0	1	619.72	200	819.72	49	5221	53070	0
"863"	14	53	71	9	2	1	1	5	703.61371652	871.77925381	53	1	3	1	301	415	11	2	2	50301	0	60301	0	70301	0	1	1.01	419.15	0	0	0	730812.55	0	0	0	0	1546.6	0	1546.6	24	5121	95000	0
"864"	14	53	71	9	2	1	2	5	703.61371652	871.77925381	53	1	1	2	101	810	11	12	1	50101	68	60101	0	70101	0	1	1.01	818.1	68.68	0	0	8558431.29	718485.59	0	0	0	1546.6	0	1546.6	44	9111	60010	0
"865"	14	53	71	9	3	1	1	5	703.61371652	871.77925381	53	1	1	2	101	1000	11	11	1	50101	119	60101	0	70101	0	1	1.01	1010	120.19	0	0	9685467.51	1152570.63	0	0	0	1449.9	303	1752.9	54	5211	53042	0
"866"	14	53	71	9	5	1	1	5	703.61371652	871.77925381	53	1	2	2	201	4180	1	12	1	50201	0	60201	144	70201	0	1	1.15	4807	0	165.6	0	50287714.48	0	1732399.73	0	0	6606.08	627.75	7233.83	36	413	75016	0
"867"	14	53	71	9	6	1	2	5	703.61371652	871.77925381	53	1	1	2	101	1400	12	12	1	50101	999999	60101	999999	70101	999999	1	1.01	1414	127.26	0	0	14792350.38	1331311.53	0	0	1	2753.5	470	3223.5	44	5134	45999	0
"868"	14	53	71	9	8	1	1	5	703.61371652	871.77925381	53	1	1	1	101	350	12	6	2	50101	0	60101	0	70101	0	1	1.01	353.5	0	0	0	1849043.8	0	0	0	0	193.85	350	543.85	40	7244	28001	1
"869"	14	53	72	7	1	1	1	5	664.28675136	823.05304007	53	1	6	1	601	150	1	12	2	50601	0	60601	0	70601	0	1	1	150	0	0	0	1481495.47	0	0	0	0	600.28	415.58	1015.86	70	5211	53090	3
"870"	14	53	72	7	2	1	3	5	664.28675136	823.05304007	53	1	1	1	101	500	1	12	2	50101	0	60101	0	70101	0	1	1	500	0	0	0	4938318.24	0	0	0	0	1400.55	827.33	2227.88	48	5161	93020	0
"871"	14	53	72	7	5	1	1	5	664.28675136	823.05304007	53	1	2	1	201	7600	2	12	1	50201	999999	60201	999999	70201	0	1	1.02	7752	852.72	1468.86	0	76563686	8422005.46	14507396.26	0	1	9193.83	477.5	9671.33	40	5172	75012	0
"872"	14	53	72	7	5	1	5	5	664.28675136	823.05304007	53	1	1	1	101	700	1	10	2	50101	0	60101	0	70101	0	1	1	700	0	0	0	5761371.28	0	0	0	0	9193.83	477.5	9671.33	40	9913	50020	0
"873"	14	53	72	7	7	1	1	5	664.28675136	823.05304007	53	1	5	1	501	20000	5	12	2	50501	0	60501	0	70501	0	1	1.03	20600	0	0	0	203458711.51	0	0	0	0	20600	675.78	21275.78	60	1219	53050	1
"874"	14	53	72	7	8	1	1	5	664.28675136	823.05304007	53	1	6	1	601	500	5	12	2	50601	0	60601	0	70601	0	1	1.06	530	0	0	0	5234617.33	0	0	0	0	530	350	880	48	7660	22000	0
"875"	14	53	73	5	10	1	1	5	449.25735137	556.63104535	53	1	1	1	101	1100	3	12	1	50101	120	60101	0	70101	0	1	1	1100	120	0	0	7347529.8	801548.71	0	0	0	1677.5	154.16	1831.66	36	5173	74050	0
"876"	14	53	73	5	10	1	2	5	449.25735137	556.63104535	53	1	6	1	601	1000	3	7	2	50601	0	60601	0	70601	0	1	0.99	990	0	0	0	3857453.14	0	0	0	0	1677.5	154.16	1831.66	30	5243	53101	2
"877"	14	53	73	5	12	1	1	5	449.25735137	556.63104535	53	2	6	1	601	400	1	12	2	50601	0	60601	0	70601	0	1	1	400	0	0	0	2671829.02	0	0	0	3	1282.69	482.42	1765.11	20	5241	53090	2
"878"	14	53	73	5	12	1	1	5	449.25735137	556.63104535	53	1	6	1	601	450	1	12	2	50601	0	60601	0	70601	0	1	1	450	0	0	0	3005807.64	0	0	0	3	1282.69	482.42	1765.11	60	5211	53090	3
"879"	14	53	73	5	12	1	2	5	449.25735137	556.63104535	53	2	1	1	101	450	2	1	2	50101	0	60101	0	70101	0	1	0.99	445.5	0	0	0	247979.13	0	0	0	0	1282.69	482.42	1765.11	40	4221	85012	0
