referencia|municipio|A01setor|A01nficha|A01npessoas|D01|D02|D06|D03|D04|D05|D07|D08|D09|D10|D11|D12|D13|D14|D15|D16|D17|D18|D19|D20|D21|D22|E01|E02|E03|E04|E05|E06|E07|E08|E09|E10|E11|E12|E13|E14|E15|PESO|PROJ_POP|pos_estrato
2017|46|11|5027|4|16367|4|99|1|4|21|7|1|1|9|99|9999|99|99|21|0|0|46|46|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|0|33,4885520741721|4453,97742586488|09105
2017|46|11|5028|5|16374|7|99|1|1|57|1|1|1|9|99|9999|99|99|57|3|0|46|46|0|99|99|0|99|14|99|0|1|1|5|46|3|3|88888|88888|1|46|49,8635891133275|2293,72509921307|09112
2017|46|11|5028|5|16371|4|0|2|1|8|99|2|1|9|99|9999|99|99|8|3|2|46|46|99|99|99|2|46|11|3|0|99|99|99|99|99|99|99999|99999|99|99|42,5839439796819|4045,47467806978|09202
2017|46|11|5028|5|16372|2|99|2|1|44|4|2|1|9|99|9999|99|99|5|3|2|46|46|0|99|99|0|99|16|99|0|5|99|99|99|99|99|99999|0|0|0|39,6970670899013|4088,79791025984|09209
2017|46|11|5028|5|16373|1|99|1|1|54|4|2|1|9|99|9999|99|99|54|3|0|46|46|0|99|99|0|99|14|99|0|1|1|5|46|3|3|88888|88888|1|46|40,0401117844946|2802,80782491463|09111
2017|46|11|5028|5|16370|4|0|2|1|3|99|2|1|9|99|9999|99|99|3|3|0|46|46|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|50,8004948878811|4216,44107569414|09201
2017|46|11|5029|3|16376|4|99|2|2|21|1|7|1|9|99|9999|99|99|5|3|0|46|46|0|99|99|0|99|14|99|0|4|99|99|99|99|99|99999|0|0|46|35,6833560820636|4496,10286634001|09205
2017|46|11|5029|3|16375|4|99|2|2|17|1|7|1|13|99|2011|9|9|5|3|0|46|46|0|99|99|0|99|14|99|0|4|99|99|99|99|99|99999|0|0|46|27,7087613329411|4405,69305193764|09204
2017|46|11|5029|3|16377|1|99|2|2|45|5|7|1|9|99|9999|99|99|6|3|0|46|46|0|99|99|0|99|11|8|0|1|13|11|46|1|1|300|840|2|46|35,4452414131989|3367,2979342539|09210
2017|46|11|5030|4|16380|1|99|1|1|36|4|1|1|9|99|9999|99|99|36|3|1|1|0|4|1|1|0|99|14|99|0|1|3|6|46|2|3|77777|77777|3|46|50,2302616698837|4520,72355028953|09108
2017|46|11|5030|4|16381|2|99|2|1|46|4|1|1|9|99|9999|99|99|46|3|1|1|0|0|99|99|0|99|18|2|0|1|11|4|46|2|3|77777|77777|3|46|35,4452414131989|3367,2979342539|09210
2017|46|11|5030|4|16378|4|99|2|1|14|1|1|1|9|99|9999|99|99|14|3|1|1|0|99|99|99|2|46|11|7|0|0|99|99|99|99|99|99999|0|99|0|37,6244834226951|4063,44420965108|09203
2017|46|11|5030|4|16379|4|99|2|1|15|1|1|1|9|99|9999|99|99|15|3|1|1|0|99|99|99|2|46|13|2|0|0|99|99|99|99|99|99999|0|99|0|27,7087613329411|4405,69305193764|09204
2017|46|11|5031|2|16383|2|99|2|4|56|7|1|1|9|99|9999|99|99|56|0|0|46|46|0|99|99|0|99|14|99|0|2|99|99|99|99|99|99999|937|99|46|27,5590435820789|2287,40061731255|09212
2017|46|11|5031|2|16382|1|99|1|4|53|7|1|1|9|99|9999|99|99|30|0|0|46|46|0|99|99|0|99|11|5|0|1|4|1|46|2|10|937|0|2|46|40,0401117844946|2802,80782491463|09111
2017|46|11|5032|6|16388|2|99|2|2|42|4|1|1|13|99|8888|88|88|888|3|0|46|46|0|99|99|0|99|3|99|0|1|13|11|46|2|10|700|0|1|46|39,6970670899013|4088,79791025984|09209
2017|46|11|5032|6|16387|4|99|2|2|19|1|1|1|9|99|9999|99|99|19|3|0|46|46|0|99|99|1|46|14|99|0|1|4|1|46|1|3|1000|0|2|46|27,7087613329411|4405,69305193764|09204
2017|46|11|5032|6|16386|4|99|2|2|18|1|1|1|9|99|9999|99|99|18|3|0|46|46|0|99|99|1|46|14|99|0|7|99|99|99|99|99|99999|0|0|0|27,7087613329411|4405,69305193764|09204
2017|46|11|5032|6|16389|1|99|1|2|52|4|1|1|13|99|8888|88|88|888|3|0|46|46|0|99|99|0|99|3|99|0|1|17|1|1|3|3|1900|0|2|46|40,0401117844946|2802,80782491463|09111
2017|46|11|5032|6|16384|4|0|2|2|2|99|1|1|9|99|9999|99|99|2|3|0|46|46|99|99|99|1|46|88|99|0|99|99|99|99|99|99|99999|99999|99|99|50,8004948878811|4216,44107569414|09201
2017|46|11|5032|6|16385|4|99|1|2|17|1|1|1|9|99|9999|99|99|17|3|0|46|46|0|99|99|1|46|13|1|0|7|99|99|99|99|99|99999|0|0|0|32,8201114059155|4529,17537401633|09104
2017|46|11|5033|3|16392|1|99|2|1|73|6|3|1|9|99|9999|99|99|73|0|0|46|46|0|99|99|0|99|2|99|0|2|99|99|99|99|99|99999|880|99|46|18,7064152285128|2226,06341219302|09215
2017|46|11|5033|3|16390|4|99|2|4|36|1|3|1|9|99|9999|99|99|35|0|0|46|46|0|99|99|0|99|13|2|0|5|99|99|99|99|99|99999|0|0|0|41,6383099586|4621,8524054046|09208
2017|46|11|5033|3|16391|7|99|2|2|64|1|3|1|13|99|1981|9|3|35|0|0|46|46|0|99|99|0|99|1|99|0|4|99|99|99|99|99|99999|880|0|46|27,8810488377996|1728,62502794358|09213
2017|46|11|5034|4|16393|6|0|1|1|10|99|1|2|9|99|9999|99|99|10|3|0|46|46|99|99|99|1|46|11|3|0|7|99|99|99|99|99|99999|0|99|0|33,5418862182628|4192,73577728285|09103
2017|46|11|5034|4|16395|1|99|1|1|44|1|1|2|9|99|9999|99|99|44|0|0|46|46|0|99|99|0|99|11|7|0|1|2|11|46|2|10|1200|0|1|46|40,6282031131418|3940,93570197476|09109
2017|46|11|5034|4|16396|6|99|2|1|80|8|1|2|9|99|9999|99|99|80|0|0|46|46|0|99|99|0|99|1|99|0|2|99|99|99|99|99|99999|0|99|0|18,7064152285128|2226,06341219302|09215
2017|46|11|5034|4|16394|6|99|1|1|31|1|1|2|9|99|9999|99|99|31|3|0|46|46|0|99|99|0|99|11|7|0|1|4|11|46|2|3|1200|0|1|46|47,7488482741694|4679,3871308686|09107
2017|46|11|5035|4|16400|2|99|2|4|26|7|0|99|9|99|9999|99|99|26|3|0|46|46|0|99|99|0|99|14|99|6|1|4|1|46|1|10|77777|77777|2|46|47,2415625612472|4535,19000587973|09206
2017|46|11|5035|4|16399|1|99|1|4|24|7|0|99|9|99|9999|99|99|24|3|0|46|46|0|99|99|0|99|14|99|6|1|2|11|46|3|3|77777|77777|1|46|33,4885520741721|4453,97742586488|09105
2017|46|11|5035|4|16398|4|0|2|4|8|99|0|99|9|99|9999|99|99|8|0|0|46|46|99|99|99|1|46|11|2|0|99|99|99|99|99|99|99999|99999|99|99|42,5839439796819|4045,47467806978|09202
2017|46|11|5035|4|16397|4|0|1|4|1|99|0|99|9|99|9999|99|99|1|0|0|46|46|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|41,3857507652225|4386,88958111359|09101
2017|46|11|5036|2|16401|6|99|1|4|32|1|2|1|20|99|1986|20|3|31|0|0|46|46|0|99|99|0|99|13|1|0|6|99|99|99|99|99|99999|0|0|0|47,7488482741694|4679,3871308686|09107
2017|46|11|5036|2|16402|1|99|2|4|84|8|1|1|20|99|1986|20|3|31|0|0|46|46|0|99|99|0|99|1|99|0|2|99|99|99|99|99|99999|940|99|0|18,7064152285128|2226,06341219302|09215
2017|46|11|5037|5|16404|4|99|2|4|28|1|1|1|9|99|9999|99|99|28|3|0|46|0|0|99|99|0|99|16|99|0|0|99|99|99|99|99|99999|0|99|0|47,2415625612472|4535,19000587973|09206
2017|46|11|5037|5|16405|4|99|2|4|30|1|1|1|9|99|9999|99|99|30|3|0|46|0|0|99|99|0|99|16|99|0|1|12|1|1|2|3|88888|0|2|46|39,4134008417086|4690,19470016333|09207
2017|46|11|5037|5|16407|1|99|2|2|54|1|1|1|9|99|9999|99|99|26|3|0|46|0|0|99|99|0|99|11|8|0|5|99|99|99|99|99|99999|0|0|0|39,7434929060464|2861,53148923534|09211
2017|46|11|5037|5|16403|4|99|1|2|26|2|1|1|9|99|9999|99|99|26|3|0|46|0|0|99|99|0|99|14|99|0|1|12|1|3|2|8|88888|0|2|46|37,4929463439743|4499,15356127691|09106
2017|46|11|5037|5|16406|6|99|1|2|38|1|1|1|1|1|1991|9|1|25|3|0|46|0|0|99|99|0|99|11|4|0|1|2|11|46|1|11|2000|0|1|46|50,2302616698837|4520,72355028953|09108
2017|46|11|5038|2|16408|4|99|2|1|22|1|1|1|9|99|9999|99|99|22|0|0|0|0|14|5|1|2|46|15|3|0|1|3|1|46|1|3|77777|77777|2|46|35,6833560820636|4496,10286634001|09205
2017|46|11|5038|2|16409|1|99|1|1|52|1|1|1|15|99|2009|15|6|8|0|0|0|0|11|3|1|0|99|10|99|0|0|99|99|99|99|99|99999|0|99|46|40,0401117844946|2802,80782491463|09111
2017|46|11|5039|6|16412|4|99|2|4|14|1|3|2|9|99|9999|99|99|14|3|0|46|46|99|99|99|1|46|12|99|0|7|99|99|99|99|99|99999|0|0|0|37,6244834226951|4063,44420965108|09203
2017|46|11|5039|6|16411|4|0|2|4|9|99|3|2|9|99|9999|99|99|9|3|0|46|46|99|99|99|1|46|11|4|0|99|99|99|99|99|99|99999|99999|99|99|42,5839439796819|4045,47467806978|09202
2017|46|11|5039|6|16410|6|0|1|4|2|99|3|2|9|99|9999|99|99|2|0|0|46|46|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|41,3857507652225|4386,88958111359|09101
2017|46|11|5039|6|16413|4|99|2|4|18|1|3|2|9|99|9999|99|99|18|3|0|46|46|0|99|99|1|46|12|99|0|7|99|99|99|99|99|99999|0|0|0|27,7087613329411|4405,69305193764|09204
2017|46|11|5039|6|16414|2|99|2|4|37|7|3|2|9|99|9999|99|99|37|3|0|46|46|0|99|99|0|99|12|99|0|0|99|99|99|99|99|99999|317|99|46|41,6383099586|4621,8524054046|09208
2017|46|11|5039|6|16415|1|99|1|4|43|7|3|2|9|99|9999|99|99|43|3|0|46|46|0|99|99|0|99|11|4|0|1|9|1|46|1|11|1000|0|2|46|40,6282031131418|3940,93570197476|09109
2017|46|11|5040|3|16416|4|99|1|4|26|1|1|1|9|99|9999|99|99|20|3|0|46|46|0|99|99|0|99|14|99|0|1|3|6|46|1|9|930|0|1|46|37,4929463439743|4499,15356127691|09106
2017|46|11|5040|3|16417|1|99|1|4|54|4|1|1|9|99|9999|99|99|21|3|0|46|46|0|99|99|0|99|13|2|0|1|10|1|46|1|3|1600|0|2|46|40,0401117844946|2802,80782491463|09111
2017|46|11|5040|3|16418|2|99|2|4|56|4|1|1|9|99|9999|99|99|20|3|0|46|46|0|99|99|0|99|14|99|0|1|11|11|46|1|9|930|0|3|46|27,5590435820789|2287,40061731255|09212
2017|46|11|5041|3|16419|4|99|1|1|24|1|1|1|9|99|9999|99|99|24|3|0|0|46|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|0|33,4885520741721|4453,97742586488|09105
2017|46|11|5041|3|16420|1|99|2|1|53|4|1|1|13|99|1990|13|3|27|3|0|0|46|11|1|88|0|99|13|1|0|1|4|11|46|1|11|77777|77777|2|46|39,7434929060464|2861,53148923534|09211
2017|46|11|5041|3|16421|2|99|1|1|64|4|1|1|13|99|1990|13|3|26|3|0|0|46|11|1|88|0|99|1|99|0|1|4|11|46|1|11|77777|77777|1|46|26,8533471232368|1718,61421588716|09113
2017|46|11|5042|6|16424|6|99|1|3|23|1|1|1|9|99|9999|99|99|23|3|0|46|46|0|99|99|1|46|13|2|4|7|99|99|99|99|99|99999|0|0|46|33,4885520741721|4453,97742586488|09105
2017|46|11|5042|6|16423|6|99|1|1|21|1|1|1|9|99|9999|99|99|21|3|0|46|46|0|99|99|1|46|13|2|0|7|99|99|99|99|99|99999|0|0|46|33,4885520741721|4453,97742586488|09105
2017|46|11|5042|6|16422|4|99|2|1|20|1|1|1|9|99|9999|99|99|20|3|0|46|46|0|99|99|1|46|13|1|0|7|99|99|99|99|99|99999|0|0|46|35,6833560820636|4496,10286634001|09205
2017|46|11|5042|6|16425|4|99|2|1|25|1|1|1|9|99|9999|99|99|25|3|0|46|46|0|99|99|1|46|13|2|0|7|99|99|99|99|99|99999|0|0|46|47,2415625612472|4535,19000587973|09206
2017|46|11|5042|6|16426|6|99|1|3|29|1|1|1|9|99|9999|99|99|29|3|0|46|46|0|99|99|0|99|88|99|0|1|9|1|46|1|3|88888|88888|2|46|37,4929463439743|4499,15356127691|09106
2017|46|11|5042|6|16427|1|99|2|3|47|1|1|1|9|99|9999|99|99|47|3|0|46|46|0|99|99|0|99|11|5|0|5|99|99|99|99|99|99999|0|0|46|35,4452414131989|3367,2979342539|09210
2017|46|11|5043|2|16428|1|99|1|4|53|7|0|99|9|99|9999|99|99|53|0|0|46|46|0|99|99|0|99|16|99|6|1|2|11|46|2|11|77777|77777|1|46|40,0401117844946|2802,80782491463|09111
2017|46|11|5043|2|16429|2|99|2|4|64|7|2|1|13|99|1987|13|1|29|0|0|46|46|0|99|99|0|99|14|99|6|0|99|99|99|99|99|99999|0|99|46|27,8810488377996|1728,62502794358|09213
2017|46|11|5044|1|16430|1|99|1|2|72|1|1|1|13|99|2000|13|3|17|0|0|46|46|0|99|99|0|99|11|4|0|2|99|99|99|99|99|99999|880|99|46|22,9507090228586|1927,85955792012|09115
2017|46|11|5045|2|16431|2|99|2|2|38|7|1|1|9|99|9999|99|99|38|3|2|46|46|0|99|99|0|99|14|99|0|1|4|1|46|1|11|800|0|1|46|41,6383099586|4621,8524054046|09208
2017|46|11|5045|2|16432|1|99|1|2|55|7|1|1|9|99|9999|99|99|55|0|0|46|46|0|99|99|0|99|7|99|0|1|3|1|46|1|3|1000|0|2|46|49,8635891133275|2293,72509921307|09112
2017|46|11|5046|4|16436|2|99|1|4|35|7|1|1|9|99|9999|99|99|35|3|0|46|46|0|99|99|0|99|14|99|0|1|14|11|46|2|1|88888|88888|2|46|50,2302616698837|4520,72355028953|09108
2017|46|11|5046|4|16435|1|99|2|4|31|7|1|1|9|99|9999|99|99|31|3|0|46|46|0|99|99|0|99|13|1|0|6|99|99|99|99|99|99999|0|0|0|39,4134008417086|4690,19470016333|09207
2017|46|11|5046|4|16434|4|99|1|4|18|1|1|1|9|99|9999|99|99|18|3|0|46|46|0|99|99|1|46|14|99|0|7|99|99|99|99|99|99999|0|0|0|32,8201114059155|4529,17537401633|09104
2017|46|11|5046|4|16433|4|0|2|4|4|99|1|1|9|99|9999|99|99|4|3|0|46|46|99|99|99|1|46|6|99|0|99|99|99|99|99|99|99999|99999|99|99|50,8004948878811|4216,44107569414|09201
2017|46|11|5047|4|16440|1|99|1|4|48|3|2|1|9|99|9999|99|99|48|0|0|46|46|0|99|99|0|99|13|1|0|1|4|1|46|1|3|1600|0|2|46|36,4642638937557|3281,78375043801|09110
2017|46|11|5047|4|16437|4|99|2|1|18|1|2|1|9|99|9999|99|99|18|3|0|46|46|0|99|99|1|46|13|2|0|7|99|99|99|99|99|99999|0|0|0|27,7087613329411|4405,69305193764|09204
2017|46|11|5047|4|16438|4|99|2|1|19|1|2|1|9|99|9999|99|99|19|3|0|46|46|0|99|99|1|46|13|1|0|1|14|1|46|1|9|937|0|2|46|27,7087613329411|4405,69305193764|09204
2017|46|11|5047|4|16439|2|99|2|1|43|3|2|1|1|1|1997|1|3|19|0|0|46|46|0|99|99|0|99|13|1|0|0|99|99|99|99|99|99999|0|99|0|39,6970670899013|4088,79791025984|09209
2017|46|11|5048|3|16441|4|0|1|4|4|99|1|2|9|99|9999|99|99|4|88|0|46|46|99|99|99|1|46|88|99|0|99|99|99|99|99|99|99999|99999|99|99|41,3857507652225|4386,88958111359|09101
2017|46|11|5048|3|16443|1|99|1|4|32|2|1|2|9|99|9999|99|99|32|88|0|46|46|0|99|99|0|99|14|99|0|1|9|1|46|1|3|2000|0|2|46|47,7488482741694|4679,3871308686|09107
2017|46|11|5048|3|16442|2|99|2|4|26|2|1|2|9|99|9999|99|99|26|3|0|46|46|0|99|99|2|46|16|99|0|1|11|1|46|1|3|4000|0|2|46|47,2415625612472|4535,19000587973|09206
2017|46|11|5049|5|16448|1|99|1|4|45|7|1|1|13|99|2000|13|6|17|3|0|46|46|0|99|99|0|99|14|99|0|1|1|1|46|1|3|3600|0|2|46|36,4642638937557|3281,78375043801|09110
2017|46|11|5049|5|16447|2|99|2|4|37|7|1|1|1|1|1986|1|1|30|3|0|46|46|0|99|99|0|99|11|6|0|0|99|99|99|99|99|99999|0|99|46|41,6383099586|4621,8524054046|09208
2017|46|11|5049|5|16446|4|99|1|4|19|1|1|1|9|99|9999|99|99|19|3|0|46|46|0|99|99|1|46|13|1|0|7|99|99|99|99|99|99999|0|0|46|32,8201114059155|4529,17537401633|09104
2017|46|11|5049|5|16444|4|0|2|4|11|99|1|1|9|99|9999|99|99|11|3|0|46|46|99|99|99|1|46|11|5|0|7|99|99|99|99|99|99999|0|99|0|37,6244834226951|4063,44420965108|09203
2017|46|11|5049|5|16445|4|0|1|4|13|99|1|1|9|99|9999|99|99|13|3|0|46|46|99|99|99|1|46|12|99|0|7|99|99|99|99|99|99999|0|99|0|33,5418862182628|4192,73577728285|09103
2017|46|11|5050|2|16449|4|99|1|4|42|1|1|1|21|99|1984|21|6|32|88|2|1|46|0|99|99|0|99|16|99|0|1|19|4|46|1|3|77777|77777|2|46|40,6282031131418|3940,93570197476|09109
2017|46|11|5050|2|16450|1|99|2|4|78|8|1|1|21|99|1984|21|6|32|88|2|1|46|0|99|99|0|99|11|4|0|2|99|99|99|99|99|99999|77777|99|46|18,7064152285128|2226,06341219302|09215
2017|46|11|5051|3|16452|6|99|1|4|27|1|1|2|9|99|9999|99|99|27|0|0|46|46|0|99|99|0|99|14|99|0|1|4|1|46|1|11|1500|0|2|46|37,4929463439743|4499,15356127691|09106
2017|46|11|5051|3|16453|2|99|2|4|45|2|1|2|9|99|9999|99|99|45|0|0|46|46|0|99|99|0|99|3|99|0|0|99|99|99|99|99|99999|0|99|0|35,4452414131989|3367,2979342539|09210
2017|46|11|5051|3|16451|1|99|1|4|20|2|1|2|9|99|9999|99|99|20|0|0|46|46|0|99|99|0|99|13|2|0|1|5|1|46|1|11|1500|0|1|46|33,4885520741721|4453,97742586488|09105
2017|46|11|5052|2|16455|2|99|2|4|71|2|1|1|9|99|9999|99|99|45|0|2|0|0|0|99|99|0|99|1|99|0|2|99|99|99|99|99|99999|880|99|46|18,7064152285128|2226,06341219302|09215
2017|46|11|5052|2|16454|1|99|1|4|71|2|1|1|9|99|9999|99|99|45|0|2|0|0|0|99|99|0|99|1|99|0|2|99|99|99|99|99|99999|880|99|46|22,9507090228586|1927,85955792012|09115
2017|46|11|5053|10|16460|4|99|2|4|19|1|1|1|9|99|9999|99|99|19|3|0|46|46|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|0|27,7087613329411|4405,69305193764|09204
2017|46|11|5053|10|16464|1|99|2|4|55|2|2|1|13|99|1987|9|3|29|3|0|46|46|0|99|99|0|99|11|6|0|6|99|99|99|99|99|99999|0|0|0|27,5590435820789|2287,40061731255|09212
2017|46|11|5053|10|16459|4|0|1|4|13|99|1|1|9|99|9999|99|99|13|3|0|46|46|99|99|99|0|99|88|99|0|0|99|99|99|99|99|99999|0|99|0|33,5418862182628|4192,73577728285|09103
2017|46|11|5053|10|16458|6|0|1|4|10|99|1|1|9|99|9999|99|99|10|3|0|46|46|99|99|99|0|99|88|99|0|6|99|99|99|99|99|99999|0|99|0|33,5418862182628|4192,73577728285|09103
2017|46|11|5053|10|16465|2|99|1|4|61|2|1|1|9|99|9999|99|99|61|3|0|46|46|0|99|99|0|99|1|99|0|6|99|99|99|99|99|99999|0|0|0|26,8533471232368|1718,61421588716|09113
2017|46|11|5053|10|16461|4|99|1|4|26|1|1|1|9|99|9999|99|99|26|3|0|46|46|0|99|99|1|46|16|99|0|7|99|99|99|99|99|99999|0|0|0|37,4929463439743|4499,15356127691|09106
2017|46|11|5053|10|16462|4|99|2|4|29|1|1|1|9|99|9999|99|99|29|3|0|46|46|0|99|99|0|99|11|3|0|6|99|99|99|99|99|99999|0|0|0|47,2415625612472|4535,19000587973|09206
2017|46|11|5053|10|16456|6|0|1|4|3|99|1|1|9|99|9999|99|99|3|3|0|46|46|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|41,3857507652225|4386,88958111359|09101
2017|46|11|5053|10|16463|4|99|1|4|33|1|1|1|9|99|9999|99|99|33|3|0|46|46|0|99|99|1|46|11|8|0|6|99|99|99|99|99|99999|0|0|0|47,7488482741694|4679,3871308686|09107
2017|46|11|5053|10|16457|6|0|1|4|6|99|1|1|9|99|9999|99|99|6|3|0|46|46|99|99|99|0|99|5|99|0|99|99|99|99|99|99|99999|99999|99|99|34,6064424172235|4152,77309006681|09102
2017|46|11|5054|5|16470|1|99|2|88|41|1|2|1|1|1|2013|1|3|3|4|0|46|46|0|99|99|0|99|7|99|0|1|17|2|46|2|11|800|0|2|46|39,6970670899013|4088,79791025984|09209
2017|46|11|5054|5|16467|4|0|2|88|12|99|2|1|1|1|2013|1|1|3|0|0|46|46|99|99|99|1|46|11|7|0|7|99|99|99|99|99|99999|0|99|0|37,6244834226951|4063,44420965108|09203
2017|46|11|5054|5|16468|4|99|2|88|15|1|2|2|9|99|9999|99|99|15|3|0|46|46|99|99|99|1|46|11|7|0|7|99|99|99|99|99|99999|0|0|0|27,7087613329411|4405,69305193764|09204
2017|46|11|5054|5|16469|6|99|1|88|19|1|2|2|1|1|2014|1|1|2|3|0|46|46|0|99|99|0|99|11|7|0|0|99|99|99|99|99|99999|0|99|0|32,8201114059155|4529,17537401633|09104
2017|46|11|5054|5|16466|4|0|2|88|8|99|2|2|11|99|2013|11|1|3|0|0|46|46|99|99|99|1|46|11|3|0|99|99|99|99|99|99|99999|99999|99|99|42,5839439796819|4045,47467806978|09202
2017|46|11|5055|2|16472|2|99|2|2|51|7|1|1|9|99|9999|99|99|51|0|0|46|46|0|99|99|0|99|13|2|0|0|99|99|99|99|99|99999|0|99|0|39,7434929060464|2861,53148923534|09211
2017|46|11|5055|2|16471|1|99|1|4|42|7|0|99|9|99|9999|99|99|42|0|0|46|46|0|99|99|0|99|11|8|0|1|2|2|46|1|11|800|0|1|46|40,6282031131418|3940,93570197476|09109
2017|46|11|5056|4|16476|1|99|1|1|39|4|2|1|9|99|9999|99|99|39|3|0|46|0|0|99|99|0|99|13|1|0|1|2|11|46|1|3|77777|77777|1|46|50,2302616698837|4520,72355028953|09108
2017|46|11|5056|4|16473|4|99|1|1|17|4|2|1|9|99|9999|99|99|17|3|0|46|0|0|99|99|0|99|14|99|0|0|99|99|99|99|99|99999|0|99|0|32,8201114059155|4529,17537401633|09104
2017|46|11|5056|4|16474|4|99|2|1|18|4|2|1|9|99|9999|99|99|18|3|0|46|0|0|99|99|0|99|14|99|0|0|99|99|99|99|99|99999|0|99|0|27,7087613329411|4405,69305193764|09204
2017|46|11|5056|4|16475|2|99|2|1|34|4|2|1|9|99|9999|99|99|34|3|0|46|0|0|99|99|0|99|16|99|6|5|99|99|99|99|99|99999|0|0|0|39,4134008417086|4690,19470016333|09207
2017|46|11|5057|4|16477|4|0|1|4|9|99|1|1|9|99|9999|99|99|9|3|0|46|46|99|99|99|1|46|11|4|0|99|99|99|99|99|99|99999|99999|99|99|34,6064424172235|4152,77309006681|09102
2017|46|11|5057|4|16479|1|99|2|1|38|7|1|1|9|99|9999|99|99|38|3|0|46|46|12|3|1|0|99|11|8|0|1|14|1|46|1|10|930|0|2|46|41,6383099586|4621,8524054046|09208
2017|46|11|5057|4|16480|2|99|1|4|88|7|1|1|9|99|9999|99|99|888|3|0|46|46|0|99|99|0|99|11|3|0|1|1|5|46|4|10|88888|88888|3|46|22,9507090228586|1927,85955792012|09115
2017|46|11|5057|4|16478|4|99|1|4|21|1|1|1|9|99|9999|99|99|21|3|0|46|46|0|99|99|1|46|13|1|0|1|2|11|46|1|10|1100|0|1|46|33,4885520741721|4453,97742586488|09105
2017|46|11|5058|4|16484|1|99|1|4|49|2|2|1|13|99|1983|13|1|33|0|0|46|46|0|99|99|0|99|7|99|0|1|9|1|46|2|3|2000|0|2|46|36,4642638937557|3281,78375043801|09110
2017|46|11|5058|4|16483|2|99|2|4|43|2|2|1|9|99|9999|99|99|43|3|0|46|46|0|99|99|0|99|14|99|0|0|99|99|99|99|99|99999|0|99|0|39,6970670899013|4088,79791025984|09209
2017|46|11|5058|4|16482|4|99|1|4|26|1|2|1|9|99|9999|99|99|26|3|0|46|46|0|99|99|0|99|13|1|0|0|99|99|99|99|99|99999|0|99|0|37,4929463439743|4499,15356127691|09106
2017|46|11|5058|4|16481|4|99|1|4|24|1|2|1|9|99|9999|99|99|24|3|0|46|46|0|99|99|0|99|15|2|0|0|99|99|99|99|99|99999|0|99|0|33,4885520741721|4453,97742586488|09105
2017|46|11|5059|3|16485|6|99|2|4|20|1|1|2|9|99|9999|99|99|20|3|0|46|46|0|99|99|0|99|14|99|0|0|99|99|99|99|99|99999|0|99|0|35,6833560820636|4496,10286634001|09205
2017|46|11|5059|3|16486|4|99|2|4|22|1|1|2|9|99|9999|99|99|22|0|0|46|46|0|99|99|1|46|7|99|0|7|99|99|99|99|99|99999|0|0|0|35,6833560820636|4496,10286634001|09205
2017|46|11|5059|3|16487|1|99|2|2|35|1|1|2|9|99|9999|99|99|35|0|0|46|46|0|99|99|0|99|13|2|0|1|4|2|46|1|11|500|0|1|46|41,6383099586|4621,8524054046|09208
2017|46|11|5060|2|16488|4|99|1|4|40|1|1|1|9|99|9999|99|99|40|0|0|46|46|0|99|99|0|99|14|99|0|1|1|1|1|4|3|88888|88888|2|1|40,6282031131418|3940,93570197476|09109
2017|46|11|5060|2|16489|1|99|2|4|73|1|1|1|9|99|9999|99|99|73|0|0|46|46|0|99|99|0|99|1|99|0|2|99|99|99|99|99|99999|980|99|0|18,7064152285128|2226,06341219302|09215
2017|46|11|5061|1|16490|1|99|2|1|27|1|1|1|1|1|2014|1|3|2|3|0|0|0|0|99|99|0|99|16|99|0|1|18|1|46|1|11|2000|0|2|46|47,2415625612472|4535,19000587973|09206
2017|46|11|5062|2|16491|2|99|2|4|82|4|1|2|9|99|9999|99|99|82|0|0|0|0|0|99|99|0|99|16|99|0|0|99|99|99|99|99|99999|0|99|0|18,7064152285128|2226,06341219302|09215
2017|46|11|5062|2|16492|1|99|1|4|86|4|1|2|9|99|9999|99|99|86|0|0|0|0|0|99|99|0|99|11|4|0|2|99|99|99|99|99|99999|937|99|46|22,9507090228586|1927,85955792012|09115
2017|46|11|5063|4|16496|1|99|2|1|86|8|1|2|9|99|9999|99|99|80|1|2|1|46|0|99|99|0|99|14|99|1|2|99|99|99|99|99|99999|10000|99|46|18,7064152285128|2226,06341219302|09215
2017|46|11|5063|4|16495|6|99|2|1|41|1|1|0|9|99|9999|99|99|41|1|2|1|46|0|99|99|0|99|19|4|5|1|4|6|46|1|3|88888|0|2|46|39,6970670899013|4088,79791025984|09209
2017|46|11|5063|4|16494|6|0|1|1|8|99|1|0|9|99|9999|99|99|8|1|0|1|46|99|99|99|2|46|11|3|0|99|99|99|99|99|99|99999|99999|99|99|34,6064424172235|4152,77309006681|09102
2017|46|11|5063|4|16493|6|0|1|1|1|99|1|0|9|99|9999|99|99|1|0|0|1|46|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|41,3857507652225|4386,88958111359|09101
