referencia|municipio|A01setor|A01nficha|A01npessoas|D01|D02|D06|D03|D04|D05|D07|D08|D09|D10|D11|D12|D13|D14|D15|D16|D17|D18|D19|D20|D21|D22|E01|E02|E03|E04|E05|E06|E07|E08|E09|E10|E11|E12|E13|E14|E15|PESO|PROJ_POP|pos_estrato
2018|49|5|8585|2|27751|2|99|2|4|72|2|3|1|14|99|1998|10|1|20|0|0|4|49|0|99|99|0|99|11|4|0|2|99|99|99|99|99|99999|0|99|4|5,76727973031654|224,923909482345|14215
2018|49|5|8586|4|27753|4|99|2|4|16|1|2|1|1|1|2002|9|1|16|3|0|4|4|0|99|99|1|49|11|8|0|7|99|99|99|99|99|99999|0|0|0|4,56738837834816|424,767119186379|14204
2018|49|5|8586|4|27752|4|0|2|4|8|99|2|1|1|1|2010|1|1|8|3|0|4|4|99|99|99|1|49|11|2|0|99|99|99|99|99|99|99999|99999|99|99|6,97231923369159|397,422196320421|14202
2018|49|5|8586|4|27755|2|99|1|4|50|2|2|1|15|99|2010|15|3|8|3|0|4|4|0|99|99|0|99|11|7|0|1|4|11|49|1|11|2000|0|3|4|7,44716401554108|268,097904559479|14111
2018|49|5|8586|4|27754|1|99|2|1|49|2|2|1|1|1|2010|1|3|8|3|0|4|4|0|99|99|0|99|11|5|0|5|99|99|99|99|99|99999|0|0|0|6,77037409750574|297,896460290253|14210
2018|49|5|8587|4|27759|2|99|2|1|59|2|3|1|18|99|1988|1|1|30|0|0|4|49|0|99|99|0|99|1|99|0|2|99|99|99|99|99|99999|1000|99|4|6,19833751974564|210,743475671352|14212
2018|49|5|8587|4|27758|1|99|1|4|57|2|3|1|18|99|1988|1|3|30|3|0|4|49|0|99|99|0|99|11|8|0|2|99|99|99|99|99|99999|1500|99|4|5,56387207557232|216,99101094732|14112
2018|49|5|8587|4|27756|7|99|2|4|23|1|3|1|13|99|2018|13|7|1|3|0|4|49|0|99|99|0|99|11|5|0|6|99|99|99|99|99|99999|0|0|0|5,13610821620386|390,344224431494|14205
2018|49|5|8587|4|27757|5|99|1|4|34|1|0|99|10|99|1994|1|1|24|3|0|4|49|0|99|99|0|99|12|99|0|1|14|11|15|6|1|1200|0|1|3|5,96091595246258|333,811293337904|14107
2018|49|5|8588|5|27762|5|99|2|4|21|1|1|0|1|2|1998|9|1|20|0|0|4|49|0|99|99|0|99|13|2|4|7|99|99|99|99|99|99999|0|0|0|5,13610821620386|390,344224431494|14205
2018|49|5|8588|5|27764|1|99|1|4|48|1|1|0|13|99|1998|1|1|20|3|1|0|49|0|99|99|0|99|11|2|0|1|9|1|4|3|1|1200|0|4|4|5,67590332533425|295,146972917381|14110
2018|49|5|8588|5|27761|5|99|2|1|17|1|3|1|1|2|2001|1|1|17|3|0|4|49|0|99|99|1|49|11|8|0|7|99|99|99|99|99|99999|0|0|0|4,56738837834816|424,767119186379|14204
2018|49|5|8588|5|27760|5|0|2|4|13|99|3|1|1|2|2005|1|1|13|3|0|4|49|99|99|99|1|49|11|6|0|7|99|99|99|99|99|99999|0|99|0|5,9687574852729|411,84426648383|14203
2018|49|5|8588|5|27763|2|99|2|4|44|1|3|1|9|99|9999|99|99|44|3|0|49|49|0|99|99|0|99|11|4|0|5|99|99|99|99|99|99999|0|0|4|5,32711470689064|346,262455947892|14209
2018|49|5|8589|5|27765|6|0|2|4|2|99|0|99|1|2|2016|1|1|2|0|0|4|49|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|7,21167263642776|418,27701291281|14201
2018|49|5|8589|5|27767|4|99|1|4|17|1|1|2|1|2|2001|1|1|17|3|0|4|49|0|99|99|0|99|13|1|0|0|99|99|99|99|99|99999|0|99|0|5,33222040579183|442,574293680722|14104
2018|49|5|8589|5|27766|4|99|1|4|15|1|1|2|1|2|2003|1|1|15|3|0|4|49|99|99|99|1|49|11|7|0|7|99|99|99|99|99|99999|0|0|0|5,33222040579183|442,574293680722|14104
2018|49|5|8589|5|27768|4|99|2|4|19|1|1|2|1|2|2000|1|1|18|3|0|4|49|0|99|99|0|99|15|1|0|7|99|99|99|99|99|99999|0|0|0|4,56738837834816|424,767119186379|14204
2018|49|5|8589|5|27769|1|99|2|4|56|6|1|2|9|99|9999|99|99|18|3|0|4|49|0|99|99|0|99|11|5|0|6|99|99|99|99|99|99999|0|0|4|6,19833751974564|210,743475671352|14212
2018|49|5|8590|2|27771|1|99|1|4|18|1|1|2|6|99|2018|1|3|1|0|0|4|49|0|99|99|0|99|11|8|0|1|4|11|29|4|1|600|0|1|4|5,33222040579183|442,574293680722|14104
2018|49|5|8590|2|27770|10|99|1|2|16|1|1|0|1|1|2018|1|1|1|0|0|4|49|0|99|99|0|99|11|5|0|1|2|11|27|6|3|700|0|1|4|5,33222040579183|442,574293680722|14104
2018|49|5|8591|8|27774|4|99|2|4|15|1|1|1|9|99|9999|99|99|15|3|0|4|49|99|99|99|1|49|11|8|0|0|99|99|99|99|99|99999|0|99|0|4,56738837834816|424,767119186379|14204
2018|49|5|8591|8|27777|6|99|2|1|18|1|1|1|9|99|9999|99|99|18|3|0|4|49|0|99|99|0|99|14|99|0|0|99|99|99|99|99|99999|0|99|0|4,56738837834816|424,767119186379|14204
2018|49|5|8591|8|27776|4|99|2|4|18|1|1|1|9|99|9999|99|99|18|3|0|4|49|0|99|99|1|4|14|99|0|0|99|99|99|99|99|99999|0|99|0|4,56738837834816|424,767119186379|14204
2018|49|5|8591|8|27779|1|99|2|4|39|2|1|1|6|99|1983|6|1|33|3|0|4|49|9|1|2|0|99|14|99|0|1|14|1|49|3|3|1200|0|2|4|5,64462529996572|366,900644497772|14208
2018|49|5|8591|8|27778|4|99|1|4|23|1|1|1|9|99|9999|99|99|23|3|0|4|49|0|99|99|0|99|14|99|0|1|1|2|4|3|3|1200|0|1|0|5,11781481596908|394,07174082962|14105
2018|49|5|8591|8|27773|4|0|2|1|7|99|1|1|9|99|9999|99|99|7|0|0|4|0|99|99|99|1|49|11|2|0|99|99|99|99|99|99|99999|99999|99|99|6,97231923369159|397,422196320421|14202
2018|49|5|8591|8|27772|4|0|1|1|6|99|1|1|9|99|9999|99|99|6|0|0|4|49|99|99|99|1|49|11|1|0|99|99|99|99|99|99|99999|99999|99|99|6,62856544321202|410,971057479145|14102
2018|49|5|8591|8|27775|4|99|2|4|17|1|1|1|9|99|9999|99|99|17|3|0|4|49|0|99|99|1|49|12|99|0|0|99|99|99|99|99|99999|0|99|0|4,56738837834816|424,767119186379|14204
2018|49|5|8592|1|27780|1|99|1|4|52|1|1|1|14|99|1990|14|1|19|3|0|1|0|11|3|2|0|99|14|99|0|2|99|99|99|99|99|99999|954|99|4|7,44716401554108|268,097904559479|14111
2018|49|5|8593|6|27786|2|99|1|1|62|1|0|99|9|99|9999|99|99|12|0|0|4|0|0|99|99|0|99|11|5|0|1|4|11|4|3|3|954|0|2|0|6,79755369672038|176,73639611473|14113
2018|49|5|8593|6|27783|4|99|2|1|17|1|0|99|1|1|2003|1|1|12|3|0|4|0|0|99|99|1|4|13|1|0|0|99|99|99|99|99|99999|0|99|0|4,56738837834816|424,767119186379|14204
2018|49|5|8593|6|27785|1|99|2|4|40|1|0|99|13|99|1997|1|3|20|0|0|4|0|0|99|99|0|99|11|4|0|5|99|99|99|99|99|99999|0|0|4|5,32711470689064|346,262455947892|14209
2018|49|5|8593|6|27782|4|99|1|4|14|1|0|99|1|1|2005|1|1|12|3|0|4|0|99|99|99|1|49|11|6|0|0|99|99|99|99|99|99999|0|99|0|4,80104476204362|417,690894297795|14103
2018|49|5|8593|6|27784|4|99|1|4|18|1|0|99|1|1|2003|1|1|12|0|0|4|0|0|99|99|1|3|14|99|0|1|12|12|3|4|1|600|0|0|4|5,33222040579183|442,574293680722|14104
2018|49|5|8593|6|27781|4|0|2|4|8|99|0|99|9|99|9999|99|99|8|0|0|4|0|99|99|99|1|49|11|2|0|99|99|99|99|99|99|99999|99999|99|99|6,97231923369159|397,422196320421|14202
2018|49|5|8594|1|27787|1|99|2|2|45|1|1|1|10|99|1995|1|3|23|3|0|4|49|0|99|99|0|99|11|4|0|6|99|99|99|99|99|99999|0|0|4|6,77037409750574|297,896460290253|14210
2018|49|5|8595|6|27789|4|0|1|4|4|99|1|1|9|99|9999|99|99|4|0|0|4|0|99|99|99|1|49|6|99|0|99|99|99|99|99|99|99999|99999|99|99|9,04413758427608|443,162741629528|14101
2018|49|5|8595|6|27788|6|0|1|1|1|99|1|1|9|99|9999|99|99|1|0|0|4|0|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|9,04413758427608|443,162741629528|14101
2018|49|5|8595|6|27791|6|99|2|4|14|1|1|1|9|99|9999|99|99|14|3|0|4|0|99|99|99|1|49|11|8|0|0|99|99|99|99|99|99999|0|99|0|5,9687574852729|411,84426648383|14203
2018|49|5|8595|6|27790|4|0|1|1|8|99|1|1|9|99|9999|99|99|8|0|0|4|0|99|99|99|1|49|11|4|0|99|99|99|99|99|99|99999|99999|99|99|6,62856544321202|410,971057479145|14102
2018|49|5|8595|6|27792|4|99|2|4|16|1|1|1|1|1|2012|1|1|16|3|0|4|0|0|99|99|1|49|13|2|0|0|99|99|99|99|99|99999|0|99|0|4,56738837834816|424,767119186379|14204
2018|49|5|8595|6|27793|1|99|2|4|38|1|1|1|9|99|9999|99|99|16|3|0|4|49|0|99|99|0|99|11|7|0|6|99|99|99|99|99|99999|0|0|0|5,64462529996572|366,900644497772|14208
2018|49|5|8596|2|27795|1|99|2|2|28|1|0|99|9|99|9999|99|99|5|3|0|4|49|0|99|99|0|99|12|99|0|1|13|2|3|4|1|954|0|2|0|5,4473531253571|354,077953148212|14206
2018|49|5|8596|2|27794|4|99|1|2|16|1|0|99|9|99|9999|99|99|5|3|0|49|0|0|99|99|1|4|11|4|0|0|99|99|99|99|99|99999|0|99|0|5,33222040579183|442,574293680722|14104
2018|49|5|8597|5|27798|6|99|2|1|18|1|0|99|9|99|9999|99|99|18|3|0|4|0|0|99|99|0|99|12|99|0|5|99|99|99|99|99|99999|0|0|0|4,56738837834816|424,767119186379|14204
2018|49|5|8597|5|27800|1|99|2|4|27|1|0|99|1|1|1991|1|1|27|3|0|4|0|0|99|99|0|99|14|99|0|5|99|99|99|99|99|99999|0|0|4|5,4473531253571|354,077953148212|14206
2018|49|5|8597|5|27797|4|0|2|4|6|99|0|99|9|99|9999|99|99|6|0|0|4|0|99|99|99|1|49|11|1|0|99|99|99|99|99|99|99999|99999|99|99|6,97231923369159|397,422196320421|14202
2018|49|5|8597|5|27796|4|0|2|4|1|99|0|99|9|99|9999|99|99|1|0|0|4|49|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|7,21167263642776|418,27701291281|14201
2018|49|5|8597|5|27799|6|99|1|4|25|1|0|99|9|99|9999|99|99|23|3|0|4|0|0|99|99|0|99|12|99|0|0|99|99|99|99|99|99999|0|99|0|6,75315542649468|344,410926751228|14106
2018|49|5|8598|2|27801|2|99|1|1|40|4|2|1|7|99|1998|7|3|21|0|0|4|0|0|99|99|0|99|11|4|0|1|9|1|49|2|11|1500|0|2|4|6,6292899097246|324,835205576506|14109
2018|49|5|8598|2|27802|1|99|2|2|48|4|2|1|10|99|1997|10|1|23|0|0|4|49|0|99|99|0|99|11|5|0|5|99|99|99|99|99|99999|0|0|0|6,77037409750574|297,896460290253|14210
2018|49|5|8599|3|27803|6|0|2|1|8|99|1|0|9|99|9999|99|99|8|3|0|0|0|99|99|99|1|49|11|3|0|99|99|99|99|99|99|99999|99999|99|99|6,97231923369159|397,422196320421|14202
2018|49|5|8599|3|27804|4|99|2|1|20|1|1|0|1|1|2012|1|1|6|3|0|4|49|0|99|99|0|99|13|2|0|6|99|99|99|99|99|99999|0|0|0|5,13610821620386|390,344224431494|14205
2018|49|5|8599|3|27805|1|99|2|4|55|1|1|0|13|99|2012|1|3|6|0|0|4|49|0|99|99|0|99|11|3|0|6|99|99|99|99|99|99999|0|0|4|6,19833751974564|210,743475671352|14212
2018|49|5|8600|6|27810|2|99|2|4|28|2|1|1|1|1|1999|1|1|19|1|0|4|49|0|99|99|0|99|14|99|0|5|99|99|99|99|99|99999|0|0|0|5,4473531253571|354,077953148212|14206
2018|49|5|8600|6|27807|4|0|1|4|5|99|1|1|9|99|9999|99|99|5|0|0|4|49|99|99|99|1|49|6|99|0|99|99|99|99|99|99|99999|99999|99|99|6,62856544321202|410,971057479145|14102
2018|49|5|8600|6|27809|4|0|1|4|13|99|1|1|9|99|9999|99|99|13|1|0|4|49|99|99|99|1|49|11|6|0|0|99|99|99|99|99|99999|0|99|0|4,80104476204362|417,690894297795|14103
2018|49|5|8600|6|27806|4|0|1|4|3|99|1|1|9|99|9999|99|99|3|0|0|4|49|99|99|99|1|49|5|99|0|99|99|99|99|99|99|99999|99999|99|99|9,04413758427608|443,162741629528|14101
2018|49|5|8600|6|27808|4|0|2|4|11|99|1|1|9|99|9999|99|99|11|1|0|4|49|99|99|99|1|49|11|4|0|0|99|99|99|99|99|99999|0|99|0|5,9687574852729|411,84426648383|14203
2018|49|5|8600|6|27811|1|99|1|4|58|2|1|1|13|99|1990|1|1|28|1|0|4|49|0|99|99|0|99|11|4|0|1|4|11|49|88|12|1200|0|1|0|5,56387207557232|216,99101094732|14112
2018|49|5|8601|1|27812|1|99|2|4|60|8|2|1|13|99|2000|1|3|18|0|0|4|4|11|3|1|0|99|11|4|0|4|99|99|99|99|99|99999|954|0|4|7,1434818698981|164,300083007656|14213
2018|49|5|8602|2|27813|2|99|1|4|59|2|2|1|9|99|9999|99|99|14|0|0|0|0|0|99|99|0|99|2|99|0|1|2|11|4|2|3|1400|0|1|88|5,56387207557232|216,99101094732|14112
2018|49|5|8602|2|27814|1|99|2|4|69|2|2|1|13|99|2006|1|3|14|0|0|0|0|0|99|99|0|99|1|99|0|2|99|99|99|99|99|99999|954|99|4|5,10190486115873|127,547621528968|14214
2018|49|5|8603|2|27815|1|99|2|4|53|2|2|1|18|99|1997|14|1|21|1|0|4|49|0|99|99|0|99|11|4|0|5|99|99|99|99|99|99999|0|0|49|5,38180509656039|263,708449731459|14211
2018|49|5|8603|2|27816|2|99|1|4|64|2|0|99|18|99|1997|14|3|21|1|0|4|49|0|99|99|0|99|11|3|0|2|99|99|99|99|99|99999|954|99|4|6,79755369672038|176,73639611473|14113
2018|49|5|8604|4|27819|1|99|1|2|58|2|2|1|10|99|2005|1|3|13|0|0|4|49|0|99|99|0|99|2|99|0|1|4|1|1|5|1|1200|0|2|1|5,56387207557232|216,99101094732|14112
2018|49|5|8604|4|27818|4|99|1|4|27|1|1|1|10|99|2007|1|1|12|1|0|4|0|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|0|6,75315542649468|344,410926751228|14106
2018|49|5|8604|4|27820|2|99|2|4|60|2|2|1|10|99|2007|10|1|14|0|0|4|49|0|99|99|0|99|11|4|0|2|99|99|99|99|99|99999|954|99|4|7,1434818698981|164,300083007656|14213
2018|49|5|8604|4|27817|6|99|1|2|23|1|0|99|10|99|2005|1|1|13|0|0|4|0|0|99|99|0|99|11|7|0|0|99|99|99|99|99|99999|0|99|0|5,11781481596908|394,07174082962|14105
2018|49|5|8605|8|27822|6|99|1|4|14|1|0|99|1|1|2004|1|9|14|3|0|0|0|99|99|99|1|49|11|6|0|0|99|99|99|99|99|99999|0|99|0|4,80104476204362|417,690894297795|14103
2018|49|5|8605|8|27825|4|99|1|4|16|1|1|1|9|99|9999|99|99|16|3|0|4|0|0|99|99|0|99|11|6|0|1|2|2|49|3|3|200|0|1|0|5,33222040579183|442,574293680722|14104
2018|49|5|8605|8|27824|6|99|1|4|15|1|0|99|1|1|2006|1|9|10|3|0|0|0|99|99|99|0|99|11|6|0|0|99|99|99|99|99|99999|0|99|0|5,33222040579183|442,574293680722|14104
2018|49|5|8605|8|27827|1|99|2|4|35|1|1|1|10|99|2010|7|3|8|3|0|4|49|0|99|99|0|99|11|5|0|1|13|2|22|5|1|1300|0|1|4|5,64462529996572|366,900644497772|14208
2018|49|5|8605|8|27826|6|99|1|4|18|1|1|0|18|99|2003|18|1|15|3|0|0|0|0|99|99|0|99|11|7|0|0|99|99|99|99|99|99999|0|99|0|5,33222040579183|442,574293680722|14104
2018|49|5|8605|8|27821|4|0|2|1|0|99|0|99|9|99|9999|99|99|0|0|0|4|0|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|7,21167263642776|418,27701291281|14201
2018|49|5|8605|8|27828|2|99|1|4|41|1|1|1|7|99|2010|7|1|8|3|0|4|4|0|99|99|0|99|14|99|0|1|2|11|49|2|3|1400|0|1|4|6,6292899097246|324,835205576506|14109
2018|49|5|8605|8|27823|4|99|2|1|14|1|1|1|9|99|9999|99|99|14|3|0|4|0|99|99|99|1|49|12|99|0|0|99|99|99|99|99|99999|0|99|0|5,9687574852729|411,84426648383|14203
2018|49|5|8606|2|27830|1|99|2|4|83|8|1|1|13|99|8888|9|3|50|0|0|4|0|0|99|99|0|99|1|99|0|2|99|99|99|99|99|99999|954|99|49|5,76727973031654|224,923909482345|14215
2018|49|5|8606|2|27829|4|99|1|4|65|1|1|0|13|99|8888|9|1|50|3|0|4|0|0|99|99|0|99|2|99|0|4|99|99|99|99|99|99999|954|0|0|4,62376445510989|138,712933653297|14114
2018|49|5|8607|4|27834|2|99|2|4|40|1|1|1|13|99|1980|9|1|10|3|0|4|0|0|99|99|0|99|14|99|0|5|99|99|99|99|99|99999|0|0|0|5,32711470689064|346,262455947892|14209
2018|49|5|8607|4|27831|4|0|2|4|11|99|1|1|9|99|9999|99|99|11|3|0|4|0|99|99|99|1|4|11|7|0|0|99|99|99|99|99|99999|0|99|0|5,9687574852729|411,84426648383|14203
2018|49|5|8607|4|27833|1|99|1|4|35|1|1|1|6|99|2003|6|1|15|3|0|4|49|0|99|99|0|99|14|99|0|1|1|1|49|2|9|954|0|2|4|8,09252540972062|347,978592617987|14108
2018|49|5|8607|4|27832|4|99|1|4|18|1|1|1|9|99|9999|99|99|18|3|0|4|0|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|0|5,33222040579183|442,574293680722|14104
2018|49|5|8608|4|27837|1|99|2|2|24|2|2|1|1|2|1994|1|1|24|3|0|4|0|0|99|99|0|99|12|99|0|5|99|99|99|99|99|99999|0|0|0|5,13610821620386|390,344224431494|14205
2018|49|5|8608|4|27836|4|0|1|4|8|99|2|1|1|2|2010|1|1|8|0|0|4|0|99|99|99|1|49|11|2|0|99|99|99|99|99|99|99999|99999|99|99|6,62856544321202|410,971057479145|14102
2018|49|5|8608|4|27838|2|99|1|1|30|2|2|1|9|99|9999|99|99|9|3|0|4|0|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|4|5,96091595246258|333,811293337904|14107
2018|49|5|8608|4|27835|4|0|2|4|2|99|2|1|9|99|9999|99|99|2|0|0|4|0|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|7,21167263642776|418,27701291281|14201
2018|49|5|8609|3|27839|4|99|1|4|21|1|0|99|9|99|9999|99|99|20|3|0|4|49|0|99|99|0|99|14|99|0|1|4|1|20|5|1|1000|0|2|4|5,11781481596908|394,07174082962|14105
2018|49|5|8609|3|27840|2|99|2|4|41|4|2|1|10|99|1998|10|1|20|3|0|4|49|0|99|99|0|99|11|4|0|5|99|99|99|99|99|99999|0|0|0|5,32711470689064|346,262455947892|14209
2018|49|5|8609|3|27841|1|99|1|4|45|4|2|1|10|99|1998|10|6|20|3|0|4|49|0|99|99|0|99|12|99|0|1|5|1|49|2|9|1250|0|2|4|5,67590332533425|295,146972917381|14110
2018|49|5|8610|2|27843|1|99|2|4|55|2|2|1|6|99|1978|6|1|40|0|0|0|49|0|99|99|0|99|1|99|0|5|99|99|99|99|99|99999|0|0|4|6,19833751974564|210,743475671352|14212
2018|49|5|8610|2|27842|2|99|1|4|45|2|2|1|6|99|1978|6|3|40|0|0|4|0|0|99|99|0|99|1|99|0|6|99|99|99|99|99|99999|0|0|4|5,67590332533425|295,146972917381|14110
2018|49|5|8611|3|27846|1|99|2|4|35|5|0|99|1|1|1998|1|3|20|3|0|4|49|0|99|99|0|99|14|99|0|1|13|1|3|5|1|1200|0|2|3|5,64462529996572|366,900644497772|14208
2018|49|5|8611|3|27845|2|99|1|1|28|1|0|99|9|99|9999|99|99|888|3|0|4|49|0|99|99|0|99|88|99|0|1|2|1|1|6|1|1700|0|2|1|6,75315542649468|344,410926751228|14106
2018|49|5|8611|3|27844|4|99|2|4|17|1|0|99|9|99|9999|99|99|17|3|0|4|0|0|99|99|1|49|12|99|0|6|99|99|99|99|99|99999|0|0|0|4,56738837834816|424,767119186379|14204
2018|49|5|8612|4|27849|2|99|2|4|26|4|1|1|1|1|2016|1|1|2|3|0|4|0|0|99|99|0|99|14|99|0|5|99|99|99|99|99|99999|0|0|0|5,4473531253571|354,077953148212|14206
2018|49|5|8612|4|27848|4|0|2|1|4|99|1|1|1|1|2016|1|1|2|3|0|4|0|99|99|99|1|4|6|99|0|99|99|99|99|99|99|99999|99999|99|99|7,21167263642776|418,27701291281|14201
2018|49|5|8612|4|27850|1|99|1|4|28|4|1|1|1|1|2016|1|3|2|3|0|4|0|0|99|99|0|99|14|99|0|1|4|1|4|3|1|88888|0|2|4|6,75315542649468|344,410926751228|14106
2018|49|5|8612|4|27847|4|0|2|4|1|99|0|99|9|99|9999|99|99|1|0|0|4|0|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|7,21167263642776|418,27701291281|14201
2018|49|5|8613|1|27851|1|99|2|4|69|8|1|1|10|99|1998|10|3|20|0|0|4|49|0|99|99|0|99|11|4|0|2|99|99|99|99|99|99999|954|99|4|5,10190486115873|127,547621528968|14214
2018|49|5|8614|4|27855|2|99|1|4|48|7|1|2|6|99|1994|1|3|24|0|0|4|49|0|99|99|0|99|11|3|0|1|3|7|49|1|11|0|0|1|4|5,67590332533425|295,146972917381|14110
2018|49|5|8614|4|27854|1|99|2|4|43|7|1|2|6|99|1994|1|3|24|3|0|4|0|0|99|99|0|99|11|5|0|1|3|7|49|1|11|3500|0|2|4|5,32711470689064|346,262455947892|14209
2018|49|5|8614|4|27852|4|99|1|1|19|1|1|1|1|2|1999|1|1|19|3|0|4|4|0|99|99|1|4|13|2|0|7|99|99|99|99|99|99999|0|0|0|5,33222040579183|442,574293680722|14104
2018|49|5|8614|4|27853|4|99|1|4|21|1|1|0|1|2|1997|1|1|21|3|0|4|49|0|99|99|0|99|14|99|0|1|3|1|49|1|11|954|0|2|4|5,11781481596908|394,07174082962|14105
2018|49|5|8615|8|27858|4|99|1|1|14|1|0|99|1|2|2004|1|1|14|0|0|49|49|99|99|99|1|49|11|3|0|7|99|99|99|99|99|99999|0|0|0|4,80104476204362|417,690894297795|14103
2018|49|5|8615|8|27861|6|99|2|4|24|1|0|99|10|99|1994|10|1|24|0|0|4|49|0|99|99|0|99|11|4|0|0|99|99|99|99|99|99999|0|99|0|5,13610821620386|390,344224431494|14205
2018|49|5|8615|8|27860|6|99|2|4|19|1|0|99|1|1|2016|1|9|2|0|0|4|49|0|99|99|0|99|13|2|0|6|99|99|99|99|99|99999|0|0|0|4,56738837834816|424,767119186379|14204
2018|49|5|8615|8|27863|1|99|2|1|40|7|3|1|10|99|1986|10|1|32|0|0|4|49|0|99|99|0|99|11|2|0|6|99|99|99|99|99|99999|240|0|0|5,32711470689064|346,262455947892|14209
2018|49|5|8615|8|27862|2|99|1|4|39|7|0|99|1|1|1988|1|1|30|0|0|4|0|0|99|99|0|99|11|6|0|1|77|11|49|1|11|600|0|1|0|8,09252540972062|347,978592617987|14108
2018|49|5|8615|8|27857|4|0|2|1|11|99|3|1|1|2|2007|1|1|11|0|0|4|49|99|99|99|1|49|11|4|0|7|99|99|99|99|99|99999|0|99|0|5,9687574852729|411,84426648383|14203
2018|49|5|8615|8|27856|4|0|1|1|7|99|3|1|1|2|2011|1|1|7|0|0|4|49|99|99|99|1|49|11|1|0|99|99|99|99|99|99|99999|99999|99|99|6,62856544321202|410,971057479145|14102
2018|49|5|8615|8|27859|4|99|1|4|18|1|0|99|1|2|2000|1|1|18|0|0|4|49|0|99|99|0|99|13|1|0|6|99|99|99|99|99|99999|0|0|0|5,33222040579183|442,574293680722|14104
2018|49|5|8616|5|27867|2|99|1|1|38|7|1|2|6|99|2002|6|1|16|3|0|4|0|0|99|99|0|99|11|3|0|1|2|11|32|4|1|1300|0|1|4|8,09252540972062|347,978592617987|14108
2018|49|5|8616|5|27866|4|99|2|1|23|2|1|2|1|1|2000|1|1|18|3|0|4|49|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|0|5,13610821620386|390,344224431494|14205
2018|49|5|8616|5|27868|1|99|2|4|42|7|1|2|1|1|2000|1|1|18|0|0|4|49|0|99|99|0|99|11|8|0|5|99|99|99|99|99|99999|0|0|4|5,32711470689064|346,262455947892|14209
2018|49|5|8616|5|27864|4|99|1|4|18|1|1|2|1|2|2000|1|1|18|3|0|4|49|0|99|99|1|49|13|2|0|7|99|99|99|99|99|99999|0|0|0|5,33222040579183|442,574293680722|14104
2018|49|5|8616|5|27865|4|99|1|1|22|1|1|2|1|1|2012|1|1|10|3|0|4|0|0|99|99|0|99|13|1|0|1|17|1|20|6|1|1200|0|2|4|5,11781481596908|394,07174082962|14105
2018|49|5|8617|2|27870|1|99|2|4|75|6|3|1|18|99|1999|27|1|19|3|0|4|49|12|1|1|0|99|11|3|0|2|99|99|99|99|99|99999|954|99|4|5,76727973031654|224,923909482345|14215
2018|49|5|8617|2|27869|6|99|1|4|14|1|3|1|18|99|2004|18|1|14|3|0|4|49|99|99|99|1|49|11|5|0|7|99|99|99|99|99|99999|0|0|0|4,80104476204362|417,690894297795|14103
2018|49|5|8618|2|27872|1|99|2|4|72|7|0|99|10|99|1990|1|9|27|0|0|4|4|0|99|99|0|99|1|99|0|0|99|99|99|99|99|99999|300|99|0|5,76727973031654|224,923909482345|14215
2018|49|5|8618|2|27871|2|99|1|1|58|7|0|99|7|99|1990|1|9|27|0|0|4|0|0|99|99|0|99|1|99|0|6|99|99|99|99|99|99999|0|0|0|5,56387207557232|216,99101094732|14112
2018|49|5|8619|3|27873|4|0|2|4|1|99|3|1|1|2|2017|1|1|1|0|0|4|49|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|7,21167263642776|418,27701291281|14201
2018|49|5|8619|3|27875|1|99|1|4|23|2|3|1|21|99|2015|21|1|3|1|0|4|49|0|99|99|0|99|11|5|0|6|99|99|99|99|99|99999|953|0|0|5,11781481596908|394,07174082962|14105
2018|49|5|8619|3|27874|2|99|2|4|23|2|3|1|1|88|2015|21|1|3|3|0|4|49|0|99|99|0|99|11|8|0|6|99|99|99|99|99|99999|0|0|0|5,13610821620386|390,344224431494|14205
2018|49|5|8620|2|27876|2|99|2|1|48|6|2|1|20|99|2002|9|9|16|0|0|4|49|0|99|99|0|99|1|99|0|5|99|99|99|99|99|99999|0|0|0|6,77037409750574|297,896460290253|14210
2018|49|5|8620|2|27877|1|99|1|4|67|5|1|1|19|99|2001|1|9|17|0|0|4|49|7|1|1|0|99|11|6|0|1|2|11|49|1|11|700|0|1|4|4,62376445510989|138,712933653297|14114
2018|49|5|8621|4|27879|4|0|2|1|6|99|1|2|1|2|2012|1|1|6|0|0|0|49|99|99|99|1|49|11|88|0|99|99|99|99|99|99|99999|99999|99|99|6,97231923369159|397,422196320421|14202
2018|49|5|8621|4|27881|1|99|2|4|29|1|1|2|1|1|1992|1|1|26|0|0|4|49|0|99|99|0|99|13|2|0|5|99|99|99|99|99|99999|0|0|0|5,4473531253571|354,077953148212|14206
